match_id,home_team,away_team,match_date,tip_home,tip_away,prob_home,prob_draw,prob_away,book_prob_home,book_prob_draw,book_prob_away,tipp_freitag_270,basis_tip_home,basis_tip_away,basis_prob_home,basis_prob_draw,basis_prob_away,tipp_basis_420,aenderung_zum_0909
69d7b03c8c472bdcd27a,1. FC Union Berlin,FC Schalke 04,2026-09-11 18:30:00,1,0,0.5829492607533526,0.3033264921026368,0.11372424714401053,0.39953734611872765,0.2682562550063084,0.3322063988749639,1:0,1,0,0.3995373461187277,0.26825625500630834,0.332206398874964,1:0,False
201cf42decc8e184531c,TSG 1899 Hoffenheim,Stuttgart,2026-09-12 13:30:00,1,2,0.31970587907388665,0.21617893437094948,0.4641151865551639,0.40619450442102567,0.23735413182019469,0.3564513637587797,1:2,2,1,0.40619450442102556,0.23735413182019469,0.35645136375877967,2:1,False
335e8e46aaf42895d127,Borussia Dortmund,SC Paderborn 07,2026-09-12 13:30:00,2,0,0.8298699798298721,0.148074339039115,0.022055681131012934,0.7711573797912104,0.14081763291960792,0.08802498728918165,2:0,2,0,0.7711573797912106,0.14081763291960792,0.08802498728918168,2:0,False
521a931cdce8f121d76b,SC Freiburg,Borussia Mönchengladbach,2026-09-12 13:30:00,2,1,0.5262355653349777,0.23952049304170442,0.23424394162331758,0.5567210136918407,0.23158711252633604,0.21169187378182333,2:1,2,1,0.5567210136918406,0.23158711252633604,0.2116918737818233,2:1,False
d6e255b0a50a6c5e3769,FC Augsburg,Bayer 04 Leverkusen,2026-09-12 13:30:00,1,2,0.2353151748563184,0.23733160567682243,0.5273532194668592,0.23710531366352114,0.23037114736589215,0.5325235389705867,1:2,1,2,0.23710531366352117,0.23037114736589218,0.5325235389705867,1:2,False
ee4d3192a3a6c14e4435,1. FSV Mainz 05,Eintracht Frankfurt,2026-09-12 13:30:00,2,1,0.494347435226294,0.23674673722719053,0.2689058275465155,0.4813874031297985,0.24236408328054707,0.27624851358965435,2:1,2,1,0.48138740312979855,0.242364083280547,0.27624851358965435,2:1,False
5ab3063973f4e1a04e3e,1. FC Köln,SV Werder Bremen,2026-09-12 16:30:00,2,1,0.43264380962480437,0.2564577672100584,0.31089842316513716,0.4550901854091607,0.255760024234376,0.28914979035646327,2:1,2,1,0.4550901854091606,0.255760024234376,0.2891497903564633,2:1,False
9545ef5af328292a97c3,RB Leipzig,Hamburger SV,2026-09-13 13:30:00,2,0,0.70136905264317,0.18534074707068565,0.11329020028614457,0.6997826390935712,0.17526176616738529,0.12495559473904357,2:0,2,0,0.6997826390935713,0.17526176616738537,0.12495559473904355,2:0,False
845ec28063ce46534ca5,SV 07 Elversberg,Bayern München,2026-09-13 15:30:00,0,2,0.039925855019904165,0.1006261351230745,0.8594480098570214,0.0699392192768178,0.1131993544138925,0.8168614263092898,0:2,0,2,0.06993921927681779,0.1131993544138925,0.8168614263092897,0:2,False
