match_id,competition,season,match_date,as_of,home_team,away_team,actual_home,actual_away,lambda_home,lambda_away,prob_home,prob_draw,prob_away,tip_home,tip_away,tip_points,log_loss,brier_score,home_form,away_form,home_venue_form,away_venue_form,h2h,market_log_ratio,market_decay,home_season_matches,away_season_matches,home_log_adjustment,away_log_adjustment,book_prob_home,book_prob_draw,book_prob_away,bookmaker_weight,home_external_prior,away_external_prior,rho,home_advantage,training_matches,matchday,original_forecast_reused,round_grouping,odds_withheld_for_late_fixture,tip_strategy,target_probability
092480c387f8d34a3a94,D1,2018,2018-09-01,2018-08-28,1. FC Nürnberg,1. FSV Mainz 05,1,1,1.3738037137752106,1.3427500633814258,0.4053812691358029,0.2939407902059909,0.3006779406582062,2,1,0,1.9653562696128088,0.7532608050995546,-0.6369809913093621,0.2314832412077758,-0.3908901878216904,-0.1028566432881863,-0.0300225377627675,0.0,0.9,1.0,1.0,-0.0767733880794633,0.056498500574384,0.4053812691358029,0.2939407902059908,0.3006779406582062,1.0,True,False,-0.1178509185497519,0.2911165042857826,1836,2.0,True,official_matchdays,False,,
1e60604264661163f97b,D1,2018,2018-09-01,2018-08-28,Eintracht Frankfurt,SV Werder Bremen,1,2,1.5403328922266937,1.1698885951470526,0.3953676528294791,0.2817045040154076,0.3229278431551132,2,1,0,2.496429281167155,0.6940997140610453,-0.0720939152262868,-0.0157749189090886,0.3519061567591606,-0.0084443283376816,0.0160896828580994,0.1158219760560592,0.9,1.0,1.0,-0.0030101669730079,-0.0013832747337608,0.3953676528294791,0.2817045040154077,0.3229278431551132,1.0,False,False,-0.1178509185497519,0.2911165042857826,1836,2.0,True,official_matchdays,False,,
3380dac2c886530e1a56,D1,2018,2018-09-01,2018-08-28,Bayer 04 Leverkusen,VfL Wolfsburg,1,3,1.8968349327187444,1.01538080320293,0.5816543270416902,0.2317449086871421,0.1866007642711677,2,1,0,4.016654542199148,1.0536457755529816,-0.0628939676320987,0.0769272978697311,0.1756951932513139,-0.2804478181580084,0.1017674776823199,0.0,0.9,1.0,1.0,-0.0050473877725804,0.005749054284462,0.5816543270416901,0.2317449086871421,0.1866007642711677,1.0,False,False,-0.1178509185497519,0.2911165042857826,1836,2.0,True,official_matchdays,False,,
43c648bed9d78a88b7c2,D1,2018,2018-09-01,2018-08-28,TSG 1899 Hoffenheim,SC Freiburg,3,1,2.4879668772624437,0.878565897182776,0.6023156284244915,0.2309282080205023,0.1667561635550063,2,0,3,2.7265208323878403,0.2392883147385515,0.1728576063664857,-0.2073945399055837,0.6011080366928491,-0.4899870676568792,-0.009522489865515,0.6124582693098025,0.9,1.0,1.0,0.0409596741981225,-0.0426865208750774,0.6023156284244914,0.2309282080205022,0.1667561635550063,1.0,False,False,-0.1178509185497519,0.2911165042857826,1836,2.0,True,official_matchdays,False,,
aba9a55845f11158e6ab,D1,2018,2018-09-01,2018-08-28,FC Augsburg,Borussia Mönchengladbach,1,1,1.3038904820477355,1.3255116738138797,0.3629265395780683,0.2831467316858609,0.353926728736071,2,1,0,2.0000912017217916,0.7708584107365906,-0.0573582606820937,0.2228081649083553,-0.1927775311541317,-0.3550086217530014,-0.0797268068915565,-0.9455107998494898,0.9,1.0,1.0,-0.0421365676548184,0.0504090628661315,0.3629265395780682,0.2831467316858608,0.3539267287360709,1.0,False,False,-0.1178509185497519,0.2911165042857826,1836,2.0,True,official_matchdays,False,,
d035022a7663f381e09a,D1,2018,2018-09-01,2018-08-28,Stuttgart,Bayern München,0,3,0.6773094722999834,2.276495601298451,0.0898487282177761,0.1742274645365391,0.7359238072456848,0,2,2,2.2648507053099434,0.1081642389407969,0.2290923357153013,0.5029776729760628,0.3224704245116921,0.60244438109998,-0.0556156966172199,-2.087724780413317,0.9,1.0,1.0,-0.0519942424674336,0.0885977429020018,0.0898487282177761,0.174227464536539,0.7359238072456848,1.0,False,False,-0.1178509185497519,0.2911165042857826,1836,2.0,True,official_matchdays,False,,
8b5d00d9317b238b00dc,D1,2018,2018-09-02,2018-08-28,RB Leipzig,Fortuna Düsseldorf,1,1,2.682555946975726,0.9732725612932012,0.6781891760612241,0.1994740012694701,0.1223368226693058,2,0,0,2.4150134931737455,1.115748731350935,-0.0658815571452107,-0.5728091335049166,0.0133609306005666,-0.5782330332332859,0.0,0.0,0.9,1.0,1.0,0.0220523009607247,-0.0539868354932311,0.6781891760612241,0.1994740012694701,0.1223368226693059,1.0,False,True,-0.1178509185497519,0.2911165042857826,1836,2.0,True,official_matchdays,False,,
c9271e736f9a82b5d6e5,D1,2018,2018-09-02,2018-08-28,FC Schalke 04,Hertha BSC,0,2,1.6380300704353663,0.852737963571314,0.542015083042226,0.2684156777478731,0.1895692392099009,1,0,0,3.456044841324685,1.02262534434094,0.1354821989410618,0.0023325540944105,0.4107138952087274,-0.0181011110739663,0.0889279157879278,0.0,0.9,1.0,1.0,0.017877987978782,-0.0109872503270084,0.5420150830422258,0.2684156777478731,0.1895692392099009,1.0,False,False,-0.1178509185497519,0.2911165042857826,1836,2.0,True,official_matchdays,False,,
71f9262fc2de6585223e,D1,2018,2018-09-14,2018-09-11,Borussia Dortmund,Eintracht Frankfurt,3,1,2.285992219356987,0.8914188928532285,0.6720502482665064,0.2008951653688625,0.1270545863646312,2,1,2,2.609627551575014,0.1640527750469302,0.0134966197917619,-0.159589906264978,0.4613151181989037,-0.3133904545428477,0.0990238281846969,1.0252148699961003,0.8,2.0,2.0,0.0347846461015819,-0.0420893104252427,0.6720502482665063,0.2008951653688625,0.1270545863646312,1.0,False,False,-0.1349422222614169,0.2784643563623309,1836,3.0,True,official_matchdays,False,,
03fd2a490811170cd122,D1,2018,2018-09-15,2018-09-11,Bayern München,Bayer 04 Leverkusen,3,1,3.185923159079591,0.682505529179897,0.7774440054527227,0.1440362512082382,0.0785197433390389,2,0,3,2.6520183943533224,0.0764429624650789,0.5582220768579956,-0.188261508158174,0.4412416975040483,-0.1413044908064775,0.2054254416420003,0.7859960285553296,0.8,2.0,2.0,0.0912264757469148,-0.0727284473119238,0.7774440054527229,0.1440362512082382,0.0785197433390389,1.0,False,False,-0.1349422222614169,0.2784643563623309,1836,3.0,True,official_matchdays,False,,
2eed56c07a8cba8ca163,D1,2018,2018-09-15,2018-09-11,1. FSV Mainz 05,FC Augsburg,2,1,1.4037112881678524,1.0570891569634429,0.3615576931260885,0.3011428387474724,0.3372994681264391,1,1,0,2.597896924264959,0.6120665197337467,0.1671826134889909,-0.0697642827936159,0.1584413573019953,0.0037033290464124,-0.0113987041241883,0.0093804686854362,0.8,2.0,2.0,0.0198241496560792,-0.0149532331213104,0.3615576931260885,0.3011428387474724,0.3372994681264391,1.0,False,False,-0.1349422222614169,0.2784643563623309,1836,3.0,True,official_matchdays,False,,
6a5cf0d4ce8de2c39e5d,D1,2018,2018-09-15,2018-09-11,Fortuna Düsseldorf,TSG 1899 Hoffenheim,2,1,1.1991843752799165,1.955797189365902,0.2453688714921751,0.2582282221103183,0.4964029063975064,1,2,0,2.694809903102145,0.8825658002871407,-0.4659215713083818,0.271250088080729,-0.3255850477266325,-0.1484935209213634,-0.0354478536523627,0.0,0.8,2.0,2.0,-0.0619270542174927,0.0521934800561101,0.2453688714921751,0.2582282221103184,0.4964029063975064,1.0,True,False,-0.1349422222614169,0.2784643563623309,1836,3.0,True,official_matchdays,False,,
6b88eb5b9ea4d87de7f4,D1,2018,2018-09-15,2018-09-11,RB Leipzig,Hannover 96,3,2,2.240958140585501,1.0706289791404366,0.6176096098834785,0.2167374158884043,0.1656529742281171,2,1,3,3.252906013265436,0.2206384257700699,-0.1135531452793789,-0.1393361534641749,-0.0117508298361825,-0.3639361798756144,0.095242629293379,0.0,0.8,2.0,2.0,0.0003736246099398,-0.0130180895471175,0.6176096098834786,0.2167374158884044,0.1656529742281171,1.0,False,False,-0.1349422222614169,0.2784643563623309,1836,3.0,True,official_matchdays,False,,
b9f3c27cb29338cb6a2b,D1,2018,2018-09-15,2018-09-11,Borussia Mönchengladbach,FC Schalke 04,2,1,1.4443825815163591,1.1922276115660373,0.3923556113698452,0.286991534760817,0.3206528538693376,2,1,4,2.468053537086995,0.5544140967526346,0.1600661416845124,-0.0656381604655333,0.4169193268087352,0.0520659683773886,-0.0016198551073214,-0.2012992514297432,0.8,2.0,2.0,0.0151815444077669,-0.010460145346818,0.3923556113698452,0.2869915347608171,0.3206528538693375,1.0,False,False,-0.1349422222614169,0.2784643563623309,1836,3.0,True,official_matchdays,False,,
d35c7cff2daacd1cb137,D1,2018,2018-09-15,2018-09-11,VfL Wolfsburg,Hertha BSC,2,2,1.3785657138466991,1.07128541919782,0.4526243282830302,0.2968244250363852,0.2505512466805844,1,0,0,3.079256009578725,0.7621005989922697,0.235981434333955,0.1747887286427289,0.0396134398696761,0.1580262706522875,-0.0197979073842327,0.0,0.8,2.0,2.0,0.0138688116320474,0.0066696965167867,0.4526243282830303,0.2968244250363853,0.2505512466805844,1.0,False,False,-0.1349422222614169,0.2784643563623309,1836,3.0,True,official_matchdays,False,,
24648be436510cf90da0,D1,2018,2018-09-16,2018-09-11,SV Werder Bremen,1. FC Nürnberg,1,1,1.9769848725218635,1.0633885119191069,0.5736738174239123,0.2383520194292978,0.1879741631467898,2,1,0,2.187660636620251,0.944543581115889,0.1069748008728373,-0.5251934841045636,0.131081622538333,-0.5548770426592734,0.0185084937322857,0.0,0.8,2.0,2.0,0.0378825789791262,-0.0587935131407125,0.5736738174239123,0.2383520194292977,0.1879741631467898,1.0,False,True,-0.1349422222614169,0.2784643563623309,1836,3.0,True,official_matchdays,False,,
6733d25ff0a3084087b1,D1,2018,2018-09-16,2018-09-11,SC Freiburg,Stuttgart,3,3,1.1058555406831772,1.2118546568585735,0.3577349788035981,0.3018835112792585,0.3403815099171431,1,1,3,5.073411021158606,0.7312005191768621,-0.2834298842999087,0.0351023535378355,-0.0600303096084619,0.2010044720082838,-0.237369019545837,-0.6541599486124877,0.8,2.0,2.0,-0.0550497560564242,0.0426333795183206,0.3577349788035981,0.3018835112792586,0.3403815099171431,1.0,False,False,-0.1349422222614169,0.2784643563623309,1836,3.0,True,official_matchdays,False,,
a9d98162ef55d45d40fc,D1,2018,2018-09-21,2018-09-18,Stuttgart,Fortuna Düsseldorf,0,0,1.551007008828535,0.978711158963038,0.5429359805126517,0.2577560710332577,0.1993079484540907,1,0,0,2.4529915884536715,0.8854291873401994,0.0327697148359668,-0.2254995124314499,0.1350742535114776,-0.4770004570015038,-0.0228911076069287,0.0,0.7,3.0,3.0,0.0134073917248227,-0.0230438816045969,0.5429359805126516,0.2577560710332577,0.1993079484540907,1.0,False,True,-0.1356734313404174,0.279631514333953,1836,4.0,True,official_matchdays,False,,
145679ece2241d28c1bf,D1,2018,2018-09-22,2018-09-18,FC Schalke 04,Bayern München,0,2,0.7863316061704828,2.094228078685511,0.1188233348164395,0.1991654835108394,0.6820111816727212,0,1,2,2.068647338852662,0.1549027633001852,-0.1542940223850173,0.5873781881740767,0.2002557666133716,0.6431328687669873,-0.2692703490769002,-1.172032854268117,0.7,3.0,3.0,-0.0787724040507426,0.1004266123401956,0.1188233348164395,0.1991654835108393,0.6820111816727212,1.0,False,False,-0.1356734313404174,0.279631514333953,1836,4.0,True,official_matchdays,False,,
524cbd0fd1f76d1b0bf6,D1,2018,2018-09-22,2018-09-18,1. FC Nürnberg,Hannover 96,2,0,1.456817622751207,1.1656427432811205,0.3850258314099469,0.2872049594964538,0.3277692090935989,2,1,2,2.6532111940403307,0.5681125712222301,-0.4301755050952586,-0.2716038105242315,-0.3200017627260486,-0.4190542521024513,-0.0580842338503744,0.0,0.7,3.0,3.0,-0.032341571675833,-0.0027473941051414,0.3850258314099471,0.2872049594964539,0.3277692090935989,1.0,True,False,-0.1356734313404174,0.279631514333953,1836,4.0,True,official_matchdays,False,,
8a5c8b3706adf0d74241,D1,2018,2018-09-22,2018-09-18,VfL Wolfsburg,SC Freiburg,1,3,1.803514280005376,0.9270279676328884,0.5568685585814015,0.2563577511440345,0.1867736902745639,1,0,0,4.100034771549518,1.0371589189378054,0.1307610048119628,-0.2318482763798189,0.0097850317011862,-0.5386210784154081,0.2434341314057892,0.0,0.7,3.0,3.0,0.0368402208704767,-0.0418945844488694,0.5568685585814016,0.2563577511440345,0.1867736902745639,1.0,False,False,-0.1356734313404174,0.279631514333953,1836,4.0,True,official_matchdays,False,,
a4a7420ba2b8f9159d6b,D1,2018,2018-09-22,2018-09-18,FC Augsburg,SV Werder Bremen,2,3,1.4833661542441936,1.224157708176098,0.3857604600106828,0.2819441041574584,0.3322954358318589,2,1,0,3.68288057986081,0.6741329953877728,-0.1510493574354555,0.0850997555291652,-0.2176503992939232,0.173155796803854,0.0740671551482384,-0.1609303668126371,0.7,3.0,3.0,-0.018472847181813,0.0151753670864985,0.3857604600106828,0.2819441041574583,0.3322954358318588,1.0,False,False,-0.1356734313404174,0.279631514333953,1836,4.0,True,official_matchdays,False,,
c02e80b470c21a590620,D1,2018,2018-09-22,2018-09-18,Hertha BSC,Borussia Mönchengladbach,4,2,1.3672110309579766,1.2407206571997274,0.3843562146952888,0.2883987903597909,0.3272449949449202,2,1,2,4.78842864058363,0.5692804193818048,0.1407299181085556,0.2512234399156496,0.0105947035891041,-0.290566845450979,-0.1670862784792878,0.0,0.7,3.0,3.0,-0.0068424941088913,0.0264401620101015,0.3843562146952888,0.2883987903597909,0.3272449949449204,1.0,False,False,-0.1356734313404174,0.279631514333953,1836,4.0,True,official_matchdays,False,,
f7de94dab43533f62cbe,D1,2018,2018-09-22,2018-09-18,TSG 1899 Hoffenheim,Borussia Dortmund,1,1,1.7982412782306174,1.7599465920590809,0.351412936091906,0.2629504144630095,0.3856366494450846,1,2,0,2.2089751954643164,0.8154487685882146,0.1020115011526786,0.1405206364252245,0.6926707140755565,-0.2421903053977512,-0.0196263781071017,-0.6536746287499647,0.7,3.0,3.0,-0.0092455066144728,0.0213721134933679,0.351412936091906,0.2629504144630094,0.3856366494450845,1.0,False,False,-0.1356734313404174,0.279631514333953,1836,4.0,True,official_matchdays,False,,
20bc2c28389446d6307f,D1,2018,2018-09-23,2018-09-18,Eintracht Frankfurt,RB Leipzig,1,1,1.403212797766506,1.5763863421354802,0.3153678441224619,0.2763094558750645,0.4083227000024734,1,2,0,2.048092957520295,0.7899123080996047,-0.2675846054010697,0.0902460525276953,0.1280648904295927,-0.0740789869355322,-0.078398734325457,-0.759205843870158,0.7,3.0,3.0,-0.0484768021504923,0.0396098745068236,0.315367844122462,0.2763094558750645,0.4083227000024735,1.0,False,False,-0.1356734313404174,0.279631514333953,1836,4.0,True,official_matchdays,False,,
b7c4d43b613a24505f3c,D1,2018,2018-09-23,2018-09-18,Bayer 04 Leverkusen,1. FSV Mainz 05,1,0,1.839826004385032,1.068252886967203,0.5945007185897178,0.2307049970577194,0.1747942843525627,2,1,3,2.3582466290254027,0.2482075047339822,-0.3345313041732677,0.2938582343942282,-0.0326500194618996,-0.0837176624290146,-0.0421554432380833,1.310256726436598,0.7,3.0,3.0,-0.0273243215863018,0.0252906680973499,0.5945007185897178,0.2307049970577194,0.1747942843525627,1.0,False,False,-0.1356734313404174,0.279631514333953,1836,4.0,True,official_matchdays,False,,
6a2513ffb6e875e5f289,D1,2018,2018-09-25,2018-09-25,Bayern München,FC Augsburg,1,1,3.3963686734033627,0.4884054133035551,0.8604872687835846,0.0964082322780042,0.0431044989384112,3,0,0,3.0762028062295954,1.5587744202623257,0.6112959771303523,-0.2444156648266687,0.4980445160093482,-0.0940960124108851,0.3916277180661305,2.105633223677364,0.6,4.0,4.0,0.1245162652128356,-0.1061722495976514,0.8604872687835845,0.0964082322780041,0.0431044989384113,1.0,False,False,-0.1416941390071453,0.278146666651737,1836,5.0,True,official_matchdays,False,,
6b17bdb76e6c5a4a47da,D1,2018,2018-09-25,2018-09-25,SV Werder Bremen,Hertha BSC,3,1,1.6035021038147328,1.2440817039644074,0.4626735526027654,0.2746823618818896,0.262644085515345,2,1,2,2.956759159020213,0.4331520266577383,0.2265227638876302,0.2515240784744579,0.0447079803574669,0.0668116278605284,0.0796797852253057,0.0,0.6,4.0,4.0,0.0140600617263054,0.0098422803917989,0.4626735526027654,0.2746823618818895,0.262644085515345,1.0,False,False,-0.1416941390071453,0.278146666651737,1836,5.0,True,official_matchdays,False,,
ac696ab3da39ff7d56cd,D1,2018,2018-09-25,2018-09-25,SC Freiburg,FC Schalke 04,1,0,1.1142957026056213,1.4201034347751595,0.2841956815454518,0.2951080342138072,0.420696284240741,0,1,0,2.628832038808509,0.7764499377496843,0.0060524659630295,-0.3033518401496107,-0.0719562590008981,-0.05773716394709,-0.0303928950445851,-1.096469500276386,0.6,4.0,4.0,-0.0021938486525915,-0.0126711200567375,0.2841956815454518,0.2951080342138072,0.4206962842407409,1.0,False,False,-0.1416941390071453,0.278146666651737,1836,5.0,True,official_matchdays,False,,
f0c841e41e1c65e16a19,D1,2018,2018-09-25,2018-09-25,Hannover 96,TSG 1899 Hoffenheim,1,3,1.3033893650260726,1.794758341574539,0.2786353110862139,0.2546899193403055,0.4666747695734807,1,2,2,2.8880718816062427,0.4269403930071824,-0.3594735714293899,0.0208607319813809,-0.0260446026234671,-0.2423190217699836,-0.0345416727593955,0.0,0.6,4.0,4.0,-0.0387174773799778,0.0217868354075773,0.2786353110862139,0.2546899193403054,0.4666747695734807,1.0,False,False,-0.1416941390071453,0.278146666651737,1836,5.0,True,official_matchdays,False,,
0fb877ffb9159aeed9cd,D1,2018,2018-09-26,2018-09-25,1. FSV Mainz 05,VfL Wolfsburg,0,0,1.4436799789083297,1.086336778077038,0.3682406843828789,0.2901303048678854,0.3416290107492354,1,1,3,2.357448570847421,0.7562265666872336,0.0804461273708522,-0.0293994873956254,0.3100580251456573,-0.0939829097482649,0.0331217363443075,0.0,0.6,4.0,4.0,0.0111706739240818,-0.0086183419253205,0.3682406843828791,0.2901303048678855,0.3416290107492354,1.0,False,False,-0.1416941390071453,0.278146666651737,1836,5.0,True,official_matchdays,False,,
25f1501034545103aeb9,D1,2018,2018-09-26,2018-09-25,Borussia Mönchengladbach,Eintracht Frankfurt,3,1,1.7148158865106229,1.0093684553273208,0.5398002888644992,0.2512584314322427,0.2089412797032578,2,1,2,2.8573363313287516,0.3185710318590244,0.0961053939374967,-0.2155350993840493,0.5187819077918499,-0.3670673461799736,0.0018184736167615,0.3489031039000175,0.6,4.0,4.0,0.0257117646022904,-0.0316832498746181,0.5398002888644992,0.2512584314322428,0.2089412797032579,1.0,False,False,-0.1416941390071453,0.278146666651737,1836,5.0,True,official_matchdays,False,,
2bc91dd739985f750676,D1,2018,2018-09-26,2018-09-25,RB Leipzig,Stuttgart,2,0,1.9953419572351063,1.0554773950527931,0.5531742227307079,0.2443834060298806,0.2024423712394113,2,1,2,2.405257246804598,0.3003594380481081,0.0513207540315992,0.0041708820892398,0.1069611689258159,0.1421798015070511,0.0435037852146,0.6513130402042956,0.6,4.0,4.0,0.0168684161624923,-0.0140938343564504,0.5531742227307079,0.2443834060298806,0.2024423712394114,1.0,False,False,-0.1416941390071453,0.278146666651737,1836,5.0,True,official_matchdays,False,,
2f9b99e09013e011e232,D1,2018,2018-09-26,2018-09-25,Borussia Dortmund,1. FC Nürnberg,7,0,2.40738612342233,0.8627981102296707,0.7342405045380055,0.1723947369195414,0.0933647585424532,2,0,2,5.60361066518712,0.1090650328834623,0.1159333249688567,-0.1533276373220086,0.5111967182321032,-0.5146934309746853,0.0763563908815517,0.0,0.6,4.0,4.0,0.0230775339070636,-0.0249472495247212,0.7342405045380054,0.1723947369195414,0.0933647585424531,1.0,False,True,-0.1416941390071453,0.278146666651737,1836,5.0,True,official_matchdays,False,,
762000b98ecad4d090e2,D1,2018,2018-09-26,2018-09-25,Fortuna Düsseldorf,Bayer 04 Leverkusen,1,2,1.2031817053553575,1.4099454027084002,0.2485544189140549,0.2562793803698883,0.4951662007160569,1,2,4,2.220500935438426,0.382315584863938,-0.1876406786387021,-0.1611418008910612,-0.150488135934725,-0.2525844326011732,-0.0449299645495101,0.0,0.6,4.0,4.0,-0.0129534760467926,-0.0044856479296955,0.2485544189140549,0.2562793803698883,0.4951662007160568,1.0,True,False,-0.1416941390071453,0.278146666651737,1836,5.0,True,official_matchdays,False,,
e8f4c45bee97713bf693,D1,2018,2018-09-28,2018-09-25,Hertha BSC,Bayern München,2,0,0.7496249133889824,2.259212676878832,0.1003885900638351,0.169748103401566,0.7298633065345989,0,2,0,4.238657682877803,1.370815553721381,0.2515240784744579,0.6112959771303523,0.1815664619898467,0.6603482473728801,-0.1398667715177898,0.0,0.6,4.0,4.0,-0.0124057295849613,0.0555467323652018,0.1003885900638351,0.1697481034015659,0.7298633065345989,1.0,False,False,-0.1416941390071453,0.278146666651737,1836,6.0,True,official_matchdays,False,,
13f535db15235d70585c,D1,2018,2018-09-29,2018-09-25,Bayer 04 Leverkusen,Borussia Dortmund,2,4,1.5466266795347696,1.6918716708840762,0.3410649930058805,0.271337236931136,0.3875977700629833,1,2,2,4.166343978085945,0.5649857168313555,-0.1611418008910612,0.1159333249688567,0.1532990125580577,-0.2581854450443878,-0.2138968888997367,-0.0889756889535518,0.6,4.0,4.0,-0.033940326116839,0.0316799023207288,0.3410649930058806,0.2713372369311359,0.3875977700629835,1.0,False,False,-0.1416941390071453,0.278146666651737,1836,6.0,True,official_matchdays,False,,
