match_id,competition,season,match_date,as_of,home_team,away_team,actual_home,actual_away,lambda_home,lambda_away,prob_home,prob_draw,prob_away,tip_home,tip_away,tip_points,log_loss,brier_score,home_form,away_form,home_venue_form,away_venue_form,h2h,market_log_ratio,market_decay,home_season_matches,away_season_matches,home_log_adjustment,away_log_adjustment,book_prob_home,book_prob_draw,book_prob_away,bookmaker_weight,home_external_prior,away_external_prior,rho,home_advantage,training_matches
e9574cae608420c8d656,D1,2020,2020-09-18,2020-09-15,Bayern München,FC Schalke 04,8,0,3.4999428855313597,0.5349455500628748,0.878584830380381,0.0826279089831419,0.0387872606364769,3,0,2,4.6394754205835085,0.0230734663443692,0.7404353255572822,-0.5277419192492891,0.6839234008344168,-0.4980025805202027,0.3684143839243114,1.4550233635184258,1.0,0.0,0.0,0.1552269318023689,-0.1445922614869692,0.878584830380381,0.0826279089831419,0.0387872606364769,1.0,False,False,-0.1227286493432931,0.1666551210976396,1809
39486ae9cd2548c8619d,D1,2020,2020-09-19,2020-09-15,1. FC Union Berlin,FC Augsburg,1,3,1.5094144948910504,1.3154903156255615,0.4075739765932438,0.2934532631471354,0.2989727602596208,2,1,0,3.439959358485927,0.743670554905747,0.1175233389808475,-0.1912365519588818,0.2000151397494792,-0.1010973851806041,0.0971933214792143,-0.6601136237307919,1.0,0.0,0.0,0.0096709869767197,-0.0133566476256214,0.4075739765932437,0.2934532631471354,0.2989727602596208,1.0,False,False,-0.1227286493432931,0.1666551210976396,1809
4b31b178fd9bc8bcd811,D1,2020,2020-09-19,2020-09-15,Eintracht Frankfurt,Arminia Bielefeld,1,1,1.741184275645869,1.302099908206073,0.5780869340421886,0.2276475993244895,0.1942654666333219,2,1,0,2.2472595272838554,0.9684518056657844,0.3723909640305489,0.0,0.1490068367108449,0.0,0.0,0.0,1.0,0.0,0.0,0.0372390964030548,-0.0186195482015274,0.5780869340421886,0.2276475993244895,0.194265466633322,1.0,False,True,-0.1227286493432931,0.1666551210976396,1809
65ce0ba12fabe4003aad,D1,2020,2020-09-19,2020-09-15,1. FC Köln,TSG 1899 Hoffenheim,2,3,1.3585674128292538,2.2187126685455527,0.3668266582736643,0.2649303643087576,0.3682429774175781,2,1,0,3.476226633222339,0.6038668307352014,-0.4642642203925075,0.4540179974089082,-0.1913715499102847,0.3203882370251751,-0.272735865116547,-0.8595660353544179,1.0,0.0,0.0,-0.1042532660493839,0.1037409549002039,0.3668266582736643,0.2649303643087576,0.3682429774175781,1.0,False,False,-0.1227286493432931,0.1666551210976396,1809
735ce7b57a704e954680,D1,2020,2020-09-19,2020-09-15,Borussia Dortmund,Borussia Mönchengladbach,3,0,2.062568621835767,1.2706807820548869,0.586225309918204,0.2191622144877689,0.1946124755940269,2,1,2,2.8803840955556845,0.2571155860683048,0.1052940516858811,0.3078601998515586,-0.0032359173775936,0.1429046733510876,0.2153113107273329,0.6310168484248573,1.0,0.0,0.0,0.0216773819229982,-0.0010196693461262,0.5862253099182041,0.2191622144877689,0.194612475594027,1.0,False,False,-0.1227286493432931,0.1666551210976396,1809
9b949e4ae4f369381522,D1,2020,2020-09-19,2020-09-15,Stuttgart,SC Freiburg,2,3,1.610426062673373,1.2385651574763286,0.4229017967019443,0.274643120846665,0.3024550824513905,2,1,0,3.661430990393638,0.7408436854800249,-0.0581262995548306,0.1330768567617761,0.2106537915045683,-0.2794504381930677,0.1044526914368043,-0.1837441099692346,1.0,0.0,0.0,-0.0118374409709625,0.0155849688313097,0.4229017967019444,0.274643120846665,0.3024550824513906,1.0,True,False,-0.1227286493432931,0.1666551210976396,1809
a2625d748b1d8692a879,D1,2020,2020-09-19,2020-09-15,SV Werder Bremen,Hertha BSC,1,4,1.5993109012356967,1.3643346879795135,0.3642592063945189,0.2742411266533446,0.3614996669521362,1,2,2,4.285076235186066,0.6155756402934935,0.004997180322533,-0.1200868084684601,-0.2440811445715221,-0.1748066642711832,0.0454431868804436,0.0,1.0,0.0,0.0,0.0087762177996984,-0.0145306992069948,0.364259206394519,0.2742411266533447,0.3614996669521363,1.0,False,False,-0.1227286493432931,0.1666551210976396,1809
54baf27606c75ae9ab55,D1,2020,2020-09-20,2020-09-15,RB Leipzig,1. FSV Mainz 05,3,1,2.5899977033830135,0.82509496128015,0.6979990693345743,0.1744997673336435,0.1275011633317822,2,0,3,2.6080731766568275,0.1379112775732367,0.193102205359656,0.0335916246282553,-0.1758340052638781,0.0506416443463482,0.2287699572855629,1.379970434816363,1.0,0.0,0.0,0.06356839803924,-0.0522337065398444,0.6979990693345742,0.1744997673336435,0.1275011633317822,1.0,False,False,-0.1227286493432931,0.1666551210976396,1809
dae8c457023e628e3f3e,D1,2020,2020-09-20,2020-09-15,VfL Wolfsburg,Bayer 04 Leverkusen,0,0,1.409527975006314,1.5779223276359513,0.3300965506347859,0.2773194858530615,0.3925839635121528,1,2,0,2.719988293056884,0.7853530266755787,-0.0894198230467084,0.1154439400403493,-0.3310307504714812,0.1144752371867003,0.0034828084466157,0.0,1.0,0.0,0.0,-0.0145400388843575,0.0158412447340395,0.3300965506347859,0.2773194858530614,0.3925839635121527,1.0,False,False,-0.1227286493432931,0.1666551210976396,1809
b465d9cd1c89666e2c0f,D1,2020,2020-09-25,2020-09-22,Hertha BSC,Eintracht Frankfurt,1,3,1.5815620412999878,1.5466373337516082,0.4204736578935406,0.2556479839992727,0.3238783581071867,2,1,0,3.2580711685812007,0.6992944633411003,0.0471002536564886,0.2827742004550361,0.1278837170326983,0.1419238198616834,-0.05557231577707,0.0,0.9,1.0,1.0,-0.0122073004459564,0.0287010231515326,0.4204736578935406,0.2556479839992727,0.3238783581071867,1.0,False,False,-0.1323698540698896,0.167486779361265,1809
