match_id,competition,season,match_date,as_of,home_team,away_team,actual_home,actual_away,lambda_home,lambda_away,prob_home,prob_draw,prob_away,tip_home,tip_away,tip_points,log_loss,brier_score,home_form,away_form,home_venue_form,away_venue_form,h2h,market_log_ratio,market_decay,home_season_matches,away_season_matches,home_log_adjustment,away_log_adjustment,book_prob_home,book_prob_draw,book_prob_away,bookmaker_weight,home_external_prior,away_external_prior,rho,home_advantage,training_matches
35fc76a1b06760e2e5b2,D1,2018,2018-08-24,2018-08-21,Bayern München,TSG 1899 Hoffenheim,3,1,3.1292235820038696,0.7965613188536708,0.7906418661716059,0.13118353050679118,0.07817460332160295,2,0,3,2.5612309117150223,0.06715121548082395,0.37795104268991264,0.37731516376769125,0.3800796993537061,-0.04694597710089877,0.07079975404042559,1.503921766863891,1.0,0.0,0.0,0.06006737795422526,-0.02230406763134506,0.7906418661716058,0.1311835305067912,0.07817460332160298,1.0,False,False,-0.12199993382688634,0.28643042495406806,1836
038ac7fd41b836403dee,D1,2018,2018-08-25,2018-08-21,Borussia Mönchengladbach,Bayer 04 Leverkusen,2,0,1.580833288186904,1.4551433990043494,0.3408371750910896,0.26847363636491217,0.39068918854399826,1,2,0,2.9570845270109767,0.6592117652100619,0.060868902569410646,0.061441753754976965,0.34638969077103826,0.04728461569436297,-0.15934172332718613,-0.3950591869470476,1.0,0.0,0.0,-0.014828763270843282,0.020944296087062664,0.3408371750910896,0.26847363636491217,0.39068918854399826,1.0,False,False,-0.12199993382688634,0.28643042495406806,1836
0920a815284a576ce6b7,D1,2018,2018-08-25,2018-08-21,Hertha BSC,1. FC Nürnberg,1,0,1.711632801685353,1.0738014607323143,0.4652202495215647,0.2809714834569736,0.25380826702146164,2,1,3,2.4786704259478753,0.4293529924462275,-0.14333524653862514,-0.5806952191735276,-0.17811949830062532,-0.4806093847049665,-0.03142126225592716,0.0,1.0,0.0,0.0,0.01313017319201751,-0.04933169647762515,0.4652202495215648,0.2809714834569736,0.25380826702146164,1.0,False,True,-0.12199993382688634,0.28643042495406806,1836
0cce9e444a8f12743abd,D1,2018,2018-08-25,2018-08-21,Fortuna Düsseldorf,FC Augsburg,1,2,1.2862898914936252,1.2884495838178236,0.3891618923159619,0.29145387461930394,0.31938423306473424,1,0,0,2.607601625420945,0.6996301616624252,-0.5838952086165108,-0.2894441118991273,-0.27444425919964716,-0.1865201779644037,0.00831005771480222,0.0,1.0,0.0,0.0,-0.0435018123809546,-0.00016515364482729938,0.38916189231596177,0.29145387461930394,0.31938423306473424,1.0,True,False,-0.12199993382688634,0.28643042495406806,1836
d1bb9ddf240825f00c65,D1,2018,2018-08-25,2018-08-21,SC Freiburg,Eintracht Frankfurt,0,2,1.2300912702358635,1.1681387523981923,0.4091603650627484,0.29032561775098104,0.30051401718627047,1,0,0,2.87642709993766,0.7409818088136595,-0.1106657102843033,-0.24568342175399316,0.13827753910411564,-0.5438679044956265,0.08106539136015474,-0.14133356371346797,1.0,0.0,0.0,0.001737530534440365,-0.01955498713635519,0.40916036506274844,0.2903256177509811,0.30051401718627047,1.0,False,False,-0.12199993382688634,0.28643042495406806,1836
e7647a2c12861f96c104,D1,2018,2018-08-25,2018-08-21,VfL Wolfsburg,FC Schalke 04,2,1,1.0971909750354198,1.3406139264615744,0.3054055623770633,0.29378406860160083,0.40081036902133593,0,1,0,2.6007280050478916,0.7294194636558533,-0.12170747585951978,0.35690725050963,-0.17123428485509223,0.2592624330727022,-0.15224580906201668,0.0,1.0,0.0,0.0,-0.037628400564534314,0.04938838929703983,0.30540556237706334,0.2937840686016008,0.40081036902133593,1.0,False,False,-0.12199993382688634,0.28643042495406806,1836
ee2f24fd98941e501458,D1,2018,2018-08-25,2018-08-21,SV Werder Bremen,Hannover 96,1,1,1.93572284034554,1.1255822376125417,0.5038957384001471,0.25958208383660436,0.2365221777632484,2,1,0,2.1086872679099615,0.8580723463274444,0.057352142486527855,-0.19986969920824788,0.18747564030861155,-0.4159578199082835,0.110895617702346,0.0,1.0,0.0,0.0,0.02127348009418248,-0.028399357930268484,0.5038957384001472,0.2595820838366044,0.2365221777632484,1.0,False,False,-0.12199993382688634,0.28643042495406806,1836
9c496fe22ede1b0ee6e5,D1,2018,2018-08-26,2018-08-21,1. FSV Mainz 05,Stuttgart,1,0,1.3083156528042148,1.118235797419273,0.3448407275503457,0.29593143886539375,0.3592278335842606,1,1,0,2.4362366102173834,0.6458537252073437,0.05861691620309276,0.47101928540937643,0.04696351611294019,0.36747555551819305,0.017724894377705882,-0.1334417185895793,1.0,0.0,0.0,-0.020139070896013737,0.0466208809766372,0.3448407275503457,0.2959314388653937,0.35922783358426064,1.0,False,False,-0.12199993382688634,0.28643042495406806,1836
c609a26d8c0f396b3c6c,D1,2018,2018-08-26,2018-08-21,Borussia Dortmund,RB Leipzig,4,1,2.251358967696111,1.4214929726017065,0.5424361999765137,0.2462902598950813,0.21127354012840494,2,1,2,3.271680715078993,0.3146600319695084,-0.1714335349094788,0.15084749454681318,0.33190942916917376,0.07155047518813393,-0.033282702816828526,0.17627593648729742,1.0,0.0,0.0,-0.02194296494694753,0.020913662928814247,0.5424361999765137,0.24629025989508133,0.211273540128405,1.0,False,False,-0.12199993382688634,0.28643042495406806,1836
ff3d6cc615c40c3ff9ef,D1,2018,2018-08-31,2018-08-28,Hannover 96,Borussia Dortmund,0,0,1.2384852449198174,1.9929199178244006,0.17855277726542435,0.224276799725859,0.5971704230087163,1,2,0,3.0415726581310967,0.9902400918291605,-0.16661563668383747,0.0116081875201692,-0.0285116893030141,-0.2675479365767041,-0.025379105702104086,0.0,0.9,1.0,1.0,-0.01851092832949741,0.010760555871313998,0.17855277726542432,0.2242767997258591,0.5971704230087166,1.0,False,False,-0.11785091854975198,0.2911165042857826,1836
