season,matchday,home,away,goals_home,goals_away
2003,15,Arminia Bielefeld,SpVgg Greuther Fürth,1,1
2003,15,1. FC Nürnberg,VfL Osnabrück,2,0
2003,15,Alemannia Aachen,Rot-Weiß Oberhausen,1,0
2003,15,1. FC Union Berlin,LR Ahlen,0,2
2003,15,VfB Lübeck,Energie Cottbus,1,1
2003,15,SpVgg Unterhaching,1. FSV Mainz 05,1,1
2003,16,Arminia Bielefeld,VfL Osnabrück,5,0
2003,16,SpVgg Greuther Fürth,MSV Duisburg,3,3
2003,16,LR Ahlen,Alemannia Aachen,0,0
2003,16,Rot-Weiß Oberhausen,1. FC Nürnberg,3,1
2003,16,Erzgebirge Aue,VfB Lübeck,0,0
2003,16,Energie Cottbus,SpVgg Unterhaching,3,1
2003,16,1. FSV Mainz 05,Jahn Regensburg,1,1
2003,16,Wacker Burghausen,Eintracht Trier,1,1
2003,16,Karlsruher SC,1. FC Union Berlin,2,1
2003,17,MSV Duisburg,Arminia Bielefeld,0,2
2003,17,VfL Osnabrück,Rot-Weiß Oberhausen,0,2
2003,17,1. FC Nürnberg,LR Ahlen,2,0
2003,17,Eintracht Trier,1. FSV Mainz 05,1,0
2003,17,VfB Lübeck,SpVgg Greuther Fürth,1,0
2003,17,Alemannia Aachen,Karlsruher SC,0,0
2003,17,1. FC Union Berlin,Wacker Burghausen,1,2
2003,17,SpVgg Unterhaching,Erzgebirge Aue,1,2
2003,17,Jahn Regensburg,Energie Cottbus,0,0
2003,18,SpVgg Unterhaching,SpVgg Greuther Fürth,3,1
2003,18,Alemannia Aachen,Wacker Burghausen,0,1
2003,18,Jahn Regensburg,Erzgebirge Aue,1,1
2003,18,Eintracht Trier,Energie Cottbus,2,0
2003,18,1. FC Union Berlin,1. FSV Mainz 05,1,1
2003,18,1. FC Nürnberg,Karlsruher SC,2,0
2003,18,VfL Osnabrück,LR Ahlen,1,2
2003,18,Rot-Weiß Oberhausen,Arminia Bielefeld,3,2
2003,18,VfB Lübeck,MSV Duisburg,1,1
2003,19,Karlsruher SC,VfL Osnabrück,3,0
2003,19,Wacker Burghausen,1. FC Nürnberg,0,0
2003,19,LR Ahlen,Rot-Weiß Oberhausen,0,2
2003,19,1. FSV Mainz 05,Alemannia Aachen,3,2
2003,19,Erzgebirge Aue,Eintracht Trier,2,1
2003,19,SpVgg Greuther Fürth,Jahn Regensburg,2,2
2003,19,MSV Duisburg,SpVgg Unterhaching,0,1
2003,19,Arminia Bielefeld,VfB Lübeck,1,3
2003,19,Energie Cottbus,1. FC Union Berlin,2,1
2003,20,Eintracht Trier,SpVgg Greuther Fürth,2,0
2003,20,VfL Osnabrück,Wacker Burghausen,3,0
2003,20,Rot-Weiß Oberhausen,Karlsruher SC,1,0
2003,20,LR Ahlen,Arminia Bielefeld,0,0
2003,20,1. FC Union Berlin,Erzgebirge Aue,3,0
2003,20,Alemannia Aachen,Energie Cottbus,0,2
2003,20,SpVgg Unterhaching,VfB Lübeck,0,1
2003,20,Jahn Regensburg,MSV Duisburg,0,5
2003,20,1. FC Nürnberg,1. FSV Mainz 05,2,2
2003,21,1. FSV Mainz 05,VfL Osnabrück,0,0
2003,21,Energie Cottbus,1. FC Nürnberg,1,3
2003,21,MSV Duisburg,Eintracht Trier,2,0
2003,21,Erzgebirge Aue,Alemannia Aachen,0,1
2003,21,SpVgg Greuther Fürth,1. FC Union Berlin,2,2
2003,21,VfB Lübeck,Jahn Regensburg,0,3
2003,21,Karlsruher SC,LR Ahlen,1,0
2003,21,Wacker Burghausen,Rot-Weiß Oberhausen,5,0
2003,21,Arminia Bielefeld,SpVgg Unterhaching,1,0
2003,22,Karlsruher SC,Arminia Bielefeld,2,2
2003,22,Alemannia Aachen,SpVgg Greuther Fürth,0,0
2003,22,1. FC Nürnberg,Erzgebirge Aue,2,0
2003,22,VfL Osnabrück,Energie Cottbus,0,1
2003,22,Jahn Regensburg,SpVgg Unterhaching,1,0
2003,22,1. FC Union Berlin,MSV Duisburg,2,1
2003,22,Eintracht Trier,VfB Lübeck,4,2
2003,22,Rot-Weiß Oberhausen,1. FSV Mainz 05,0,0
2003,22,LR Ahlen,Wacker Burghausen,3,1
2003,23,VfB Lübeck,1. FC Union Berlin,0,2
2003,23,SpVgg Unterhaching,Eintracht Trier,0,0
2003,23,Wacker Burghausen,Karlsruher SC,0,0
2003,23,Erzgebirge Aue,VfL Osnabrück,1,0
2003,23,SpVgg Greuther Fürth,1. FC Nürnberg,2,2
2003,23,Arminia Bielefeld,Jahn Regensburg,0,0
2003,23,1. FSV Mainz 05,LR Ahlen,0,0
2003,23,Energie Cottbus,Rot-Weiß Oberhausen,3,1
2003,23,MSV Duisburg,Alemannia Aachen,2,1
2003,24,LR Ahlen,Energie Cottbus,0,0
2003,24,Eintracht Trier,Jahn Regensburg,4,0
2003,24,Alemannia Aachen,VfB Lübeck,3,1
2003,24,Wacker Burghausen,Arminia Bielefeld,0,1
2003,24,VfL Osnabrück,SpVgg Greuther Fürth,0,1
2003,24,Rot-Weiß Oberhausen,Erzgebirge Aue,1,4
2003,24,1. FC Union Berlin,SpVgg Unterhaching,0,0
2003,24,1. FC Nürnberg,MSV Duisburg,2,0
2003,24,Karlsruher SC,1. FSV Mainz 05,1,1
2003,25,MSV Duisburg,VfL Osnabrück,3,1
2003,25,Energie Cottbus,Karlsruher SC,2,1
2003,25,SpVgg Greuther Fürth,Rot-Weiß Oberhausen,0,1
2003,25,SpVgg Unterhaching,Alemannia Aachen,1,1
2003,25,Jahn Regensburg,1. FC Union Berlin,3,1
2003,25,Arminia Bielefeld,Eintracht Trier,3,1
2003,25,1. FSV Mainz 05,Wacker Burghausen,1,0
2003,25,Erzgebirge Aue,LR Ahlen,2,0
2003,25,VfB Lübeck,1. FC Nürnberg,2,1
2003,26,Wacker Burghausen,Energie Cottbus,1,1
2003,26,VfL Osnabrück,VfB Lübeck,3,1
2003,26,Rot-Weiß Oberhausen,MSV Duisburg,0,3
2003,26,LR Ahlen,SpVgg Greuther Fürth,3,2
2003,26,Karlsruher SC,Erzgebirge Aue,3,5
2003,26,1. FC Union Berlin,Eintracht Trier,1,3
2003,26,Alemannia Aachen,Jahn Regensburg,1,0
2003,26,1. FC Nürnberg,SpVgg Unterhaching,3,0
2003,26,1. FSV Mainz 05,Arminia Bielefeld,0,2
2003,27,Jahn Regensburg,1. FC Nürnberg,2,1
2003,27,Eintracht Trier,Alemannia Aachen,3,3
2003,27,VfB Lübeck,Rot-Weiß Oberhausen,1,0
2003,27,SpVgg Unterhaching,VfL Osnabrück,2,1
2003,27,Arminia Bielefeld,1. FC Union Berlin,2,1
2003,27,Erzgebirge Aue,Wacker Burghausen,3,0
2003,27,SpVgg Greuther Fürth,Karlsruher SC,2,1
2003,27,MSV Duisburg,LR Ahlen,1,2
2003,27,Energie Cottbus,1. FSV Mainz 05,0,0
2003,28,Energie Cottbus,Arminia Bielefeld,1,2
2003,28,Alemannia Aachen,1. FC Union Berlin,4,2
2003,28,Rot-Weiß Oberhausen,SpVgg Unterhaching,3,1
2003,28,Wacker Burghausen,SpVgg Greuther Fürth,0,2
2003,28,1. FSV Mainz 05,Erzgebirge Aue,1,1
2003,28,VfL Osnabrück,Jahn Regensburg,3,0
2003,28,LR Ahlen,VfB Lübeck,1,1
2003,28,Karlsruher SC,MSV Duisburg,1,0
2003,28,1. FC Nürnberg,Eintracht Trier,3,1
2003,29,Erzgebirge Aue,Energie Cottbus,1,0
2003,29,VfB Lübeck,Karlsruher SC,2,2
2003,29,Jahn Regensburg,Rot-Weiß Oberhausen,1,1
2003,29,Eintracht Trier,VfL Osnabrück,0,0
2003,29,1. FC Union Berlin,1. FC Nürnberg,3,5
2003,29,SpVgg Greuther Fürth,1. FSV Mainz 05,3,1
2003,29,MSV Duisburg,Wacker Burghausen,1,0
2003,29,SpVgg Unterhaching,LR Ahlen,0,0
2003,29,Arminia Bielefeld,Alemannia Aachen,3,0
2003,30,VfL Osnabrück,1. FC Union Berlin,0,2
2003,30,Wacker Burghausen,VfB Lübeck,2,1
2003,30,1. FSV Mainz 05,MSV Duisburg,4,1
2003,30,Erzgebirge Aue,Arminia Bielefeld,1,1
2003,30,Energie Cottbus,SpVgg Greuther Fürth,4,2
2003,30,Rot-Weiß Oberhausen,Eintracht Trier,1,2
2003,30,LR Ahlen,Jahn Regensburg,3,1
2003,30,Karlsruher SC,SpVgg Unterhaching,0,1
2003,30,1. FC Nürnberg,Alemannia Aachen,3,0
2003,31,Alemannia Aachen,VfL Osnabrück,2,1
2003,31,VfB Lübeck,1. FSV Mainz 05,1,4
2003,31,Eintracht Trier,LR Ahlen,3,0
2003,31,SpVgg Greuther Fürth,Erzgebirge Aue,5,1
2003,31,MSV Duisburg,Energie Cottbus,4,2
2003,31,SpVgg Unterhaching,Wacker Burghausen,1,2
2003,31,Jahn Regensburg,Karlsruher SC,1,1
2003,31,1. FC Union Berlin,Rot-Weiß Oberhausen,2,2
2003,31,Arminia Bielefeld,1. FC Nürnberg,1,3
2003,32,VfL Osnabrück,1. FC Nürnberg,3,4
2003,32,Wacker Burghausen,Jahn Regensburg,2,0
2003,32,1. FSV Mainz 05,SpVgg Unterhaching,2,0
2003,32,SpVgg Greuther Fürth,Arminia Bielefeld,1,2
2003,32,LR Ahlen,1. FC Union Berlin,1,0
2003,32,Karlsruher SC,Eintracht Trier,0,1
2003,32,Energie Cottbus,VfB Lübeck,1,1
2003,32,Erzgebirge Aue,MSV Duisburg,2,1
2003,32,Rot-Weiß Oberhausen,Alemannia Aachen,1,2
2003,33,VfL Osnabrück,Arminia Bielefeld,0,0
2003,33,MSV Duisburg,SpVgg Greuther Fürth,1,1
2003,33,VfB Lübeck,Erzgebirge Aue,2,2
2003,33,SpVgg Unterhaching,Energie Cottbus,2,0
2003,33,Jahn Regensburg,1. FSV Mainz 05,0,0
2003,33,Eintracht Trier,Wacker Burghausen,0,0
2003,33,1. FC Union Berlin,Karlsruher SC,2,2
2003,33,Alemannia Aachen,LR Ahlen,1,1
2003,33,1. FC Nürnberg,Rot-Weiß Oberhausen,1,3
2003,34,Rot-Weiß Oberhausen,VfL Osnabrück,3,2
2003,34,LR Ahlen,1. FC Nürnberg,2,0
2003,34,Karlsruher SC,Alemannia Aachen,1,0
2003,34,Wacker Burghausen,1. FC Union Berlin,3,1
2003,34,1. FSV Mainz 05,Eintracht Trier,3,0
2003,34,Energie Cottbus,Jahn Regensburg,3,0
2003,34,Erzgebirge Aue,SpVgg Unterhaching,3,3
2003,34,SpVgg Greuther Fürth,VfB Lübeck,2,0
2003,34,Arminia Bielefeld,MSV Duisburg,1,3
