season,matchday,home,away,goals_home,goals_away
2010,9,Hertha BSC,SpVgg Greuther Fürth,2,0
2010,9,FC Augsburg,1. FC Union Berlin,2,1
2010,9,VfL Osnabrück,Energie Cottbus,2,0
2010,9,TSV 1860 München,Arminia Bielefeld,0,0
2010,9,FC Ingolstadt 04,FSV Frankfurt,0,1
2010,9,VfL Bochum,Alemannia Aachen,1,1
2010,9,SC Paderborn 07,Fortuna Düsseldorf,3,0
2010,9,MSV Duisburg,Karlsruher SC,3,0
2010,9,Erzgebirge Aue,Rot-Weiß Oberhausen,2,0
2010,10,Arminia Bielefeld,1. FC Union Berlin,1,2
2010,10,SpVgg Greuther Fürth,Erzgebirge Aue,1,2
2010,10,FSV Frankfurt,SC Paderborn 07,2,0
2010,10,Hertha BSC,FC Ingolstadt 04,3,1
2010,10,Karlsruher SC,TSV 1860 München,2,4
2010,10,Energie Cottbus,VfL Bochum,2,1
2010,10,Alemannia Aachen,VfL Osnabrück,2,1
2010,10,Rot-Weiß Oberhausen,FC Augsburg,0,3
2010,10,Fortuna Düsseldorf,MSV Duisburg,1,0
2010,11,VfL Bochum,FSV Frankfurt,1,0
2010,11,Erzgebirge Aue,Fortuna Düsseldorf,1,0
2010,11,FC Ingolstadt 04,Energie Cottbus,1,2
2010,11,FC Augsburg,Arminia Bielefeld,3,0
2010,11,MSV Duisburg,SpVgg Greuther Fürth,2,0
2010,11,SC Paderborn 07,Hertha BSC,1,0
2010,11,TSV 1860 München,Alemannia Aachen,2,1
2010,11,1. FC Union Berlin,Rot-Weiß Oberhausen,2,1
2010,11,VfL Osnabrück,Karlsruher SC,0,0
2010,12,Fortuna Düsseldorf,Rot-Weiß Oberhausen,3,0
2010,12,Karlsruher SC,Erzgebirge Aue,1,1
2010,12,SpVgg Greuther Fürth,FC Augsburg,1,1
2010,12,Arminia Bielefeld,VfL Osnabrück,2,1
2010,12,FSV Frankfurt,1. FC Union Berlin,2,1
2010,12,Energie Cottbus,TSV 1860 München,0,0
2010,12,Alemannia Aachen,MSV Duisburg,2,2
2010,12,FC Ingolstadt 04,SC Paderborn 07,1,2
2010,12,Hertha BSC,VfL Bochum,2,0
2010,13,1. FC Union Berlin,Fortuna Düsseldorf,1,0
2010,13,Rot-Weiß Oberhausen,Arminia Bielefeld,3,0
2010,13,VfL Osnabrück,Hertha BSC,2,0
2010,13,VfL Bochum,FC Ingolstadt 04,1,4
2010,13,SC Paderborn 07,SpVgg Greuther Fürth,0,4
2010,13,FC Augsburg,Karlsruher SC,3,1
2010,13,TSV 1860 München,FSV Frankfurt,3,3
2010,13,Erzgebirge Aue,Alemannia Aachen,2,1
2010,13,MSV Duisburg,Energie Cottbus,2,2
2010,14,VfL Bochum,SC Paderborn 07,3,0
2010,14,Arminia Bielefeld,Fortuna Düsseldorf,0,2
2010,14,FSV Frankfurt,VfL Osnabrück,4,1
2010,14,Hertha BSC,MSV Duisburg,0,2
2010,14,Alemannia Aachen,FC Augsburg,1,3
2010,14,Energie Cottbus,Erzgebirge Aue,6,0
2010,14,Karlsruher SC,Rot-Weiß Oberhausen,4,0
2010,14,FC Ingolstadt 04,1. FC Union Berlin,1,0
2010,14,SpVgg Greuther Fürth,TSV 1860 München,1,0
2010,15,MSV Duisburg,FSV Frankfurt,1,3
2010,15,Rot-Weiß Oberhausen,Alemannia Aachen,1,2
2010,15,VfL Osnabrück,SC Paderborn 07,2,2
2010,15,FC Augsburg,Energie Cottbus,4,0
2010,15,Arminia Bielefeld,SpVgg Greuther Fürth,1,4
2010,15,Fortuna Düsseldorf,Karlsruher SC,1,0
2010,15,TSV 1860 München,Hertha BSC,1,0
2010,15,Erzgebirge Aue,FC Ingolstadt 04,1,1
2010,15,1. FC Union Berlin,VfL Bochum,0,1
2010,16,Karlsruher SC,Arminia Bielefeld,1,0
2010,16,SpVgg Greuther Fürth,Rot-Weiß Oberhausen,0,0
2010,16,Alemannia Aachen,Fortuna Düsseldorf,0,0
2010,16,SC Paderborn 07,MSV Duisburg,0,0
2010,16,FSV Frankfurt,FC Augsburg,1,2
2010,16,VfL Bochum,VfL Osnabrück,2,1
2010,16,Hertha BSC,Erzgebirge Aue,2,0
2010,16,FC Ingolstadt 04,TSV 1860 München,1,1
2010,16,Energie Cottbus,1. FC Union Berlin,0,0
2010,17,MSV Duisburg,VfL Bochum,0,1
2010,17,Arminia Bielefeld,Alemannia Aachen,1,3
2010,17,FC Augsburg,Hertha BSC,1,1
2010,17,Fortuna Düsseldorf,SpVgg Greuther Fürth,1,0
2010,17,TSV 1860 München,SC Paderborn 07,0,1
2010,17,Rot-Weiß Oberhausen,Energie Cottbus,0,4
2010,17,VfL Osnabrück,FC Ingolstadt 04,2,1
2010,17,1. FC Union Berlin,Karlsruher SC,3,1
2010,17,Erzgebirge Aue,FSV Frankfurt,3,1
2010,18,Karlsruher SC,SpVgg Greuther Fürth,1,1
2010,18,1. FC Union Berlin,Alemannia Aachen,2,1
2010,18,Fortuna Düsseldorf,Energie Cottbus,3,1
2010,18,TSV 1860 München,VfL Bochum,1,3
2010,18,FC Augsburg,FC Ingolstadt 04,2,0
2010,18,MSV Duisburg,VfL Osnabrück,4,1
2010,18,Arminia Bielefeld,FSV Frankfurt,1,1
2010,18,Rot-Weiß Oberhausen,Hertha BSC,1,3
2010,18,Erzgebirge Aue,SC Paderborn 07,1,0
2010,19,SC Paderborn 07,FC Augsburg,1,1
2010,19,FC Ingolstadt 04,MSV Duisburg,1,1
2010,19,VfL Osnabrück,TSV 1860 München,0,1
2010,19,Energie Cottbus,Arminia Bielefeld,2,1
2010,19,Alemannia Aachen,Karlsruher SC,4,2
2010,19,Hertha BSC,Fortuna Düsseldorf,4,2
2010,19,SpVgg Greuther Fürth,1. FC Union Berlin,1,0
2010,19,FSV Frankfurt,Rot-Weiß Oberhausen,4,0
2010,19,VfL Bochum,Erzgebirge Aue,2,0
2010,20,Fortuna Düsseldorf,FSV Frankfurt,6,0
2010,20,Erzgebirge Aue,VfL Osnabrück,0,1
2010,20,Rot-Weiß Oberhausen,FC Ingolstadt 04,1,1
2010,20,TSV 1860 München,MSV Duisburg,1,1
2010,20,Alemannia Aachen,SpVgg Greuther Fürth,2,2
2010,20,Arminia Bielefeld,Hertha BSC,1,3
2010,20,1. FC Union Berlin,SC Paderborn 07,0,2
2010,20,Karlsruher SC,Energie Cottbus,1,0
2010,20,FC Augsburg,VfL Bochum,0,1
2010,21,VfL Osnabrück,FC Augsburg,0,2
2010,21,FSV Frankfurt,SpVgg Greuther Fürth,0,0
2010,21,Energie Cottbus,Alemannia Aachen,3,3
2010,21,SC Paderborn 07,Karlsruher SC,3,0
2010,21,Hertha BSC,1. FC Union Berlin,1,2
2010,21,FC Ingolstadt 04,Arminia Bielefeld,1,0
2010,21,VfL Bochum,Rot-Weiß Oberhausen,2,1
2010,21,MSV Duisburg,Erzgebirge Aue,3,1
2010,21,TSV 1860 München,Fortuna Düsseldorf,1,1
2010,22,Rot-Weiß Oberhausen,SC Paderborn 07,2,0
2010,22,1. FC Union Berlin,VfL Osnabrück,3,3
2010,22,FC Augsburg,MSV Duisburg,0,0
2010,22,SpVgg Greuther Fürth,Energie Cottbus,3,1
2010,22,Alemannia Aachen,FSV Frankfurt,2,1
2010,22,Arminia Bielefeld,VfL Bochum,2,2
2010,22,Karlsruher SC,Hertha BSC,2,6
2010,22,Fortuna Düsseldorf,FC Ingolstadt 04,3,1
2010,22,Erzgebirge Aue,TSV 1860 München,1,0
2010,23,TSV 1860 München,FC Augsburg,0,2
2010,23,VfL Bochum,Fortuna Düsseldorf,2,0
2010,23,FC Ingolstadt 04,SpVgg Greuther Fürth,0,2
2010,23,MSV Duisburg,1. FC Union Berlin,0,1
2010,23,SC Paderborn 07,Alemannia Aachen,1,3
2010,23,Erzgebirge Aue,Arminia Bielefeld,3,0
2010,23,FSV Frankfurt,Karlsruher SC,1,2
2010,23,VfL Osnabrück,Rot-Weiß Oberhausen,3,1
2010,23,Hertha BSC,Energie Cottbus,2,2
2010,24,Rot-Weiß Oberhausen,MSV Duisburg,0,0
2010,24,1. FC Union Berlin,TSV 1860 München,0,1
2010,24,Energie Cottbus,FSV Frankfurt,2,1
2010,24,Alemannia Aachen,Hertha BSC,0,5
2010,24,Arminia Bielefeld,SC Paderborn 07,1,1
2010,24,SpVgg Greuther Fürth,VfL Bochum,1,1
2010,24,Fortuna Düsseldorf,VfL Osnabrück,2,1
2010,24,Karlsruher SC,FC Ingolstadt 04,1,4
2010,24,FC Augsburg,Erzgebirge Aue,2,1
2010,25,VfL Osnabrück,SpVgg Greuther Fürth,0,2
2010,25,TSV 1860 München,Rot-Weiß Oberhausen,1,1
2010,25,Hertha BSC,FSV Frankfurt,3,1
2010,25,SC Paderborn 07,Energie Cottbus,0,5
2010,25,VfL Bochum,Karlsruher SC,1,1
2010,25,MSV Duisburg,Arminia Bielefeld,1,2
2010,25,Erzgebirge Aue,1. FC Union Berlin,0,0
2010,25,FC Ingolstadt 04,Alemannia Aachen,2,1
2010,25,FC Augsburg,Fortuna Düsseldorf,5,2
2010,26,Karlsruher SC,MSV Duisburg,3,1
2010,26,Rot-Weiß Oberhausen,Erzgebirge Aue,1,2
2010,26,FSV Frankfurt,FC Ingolstadt 04,1,2
2010,26,1. FC Union Berlin,FC Augsburg,0,0
2010,26,Fortuna Düsseldorf,SC Paderborn 07,0,0
2010,26,Alemannia Aachen,VfL Bochum,1,3
2010,26,Arminia Bielefeld,TSV 1860 München,0,3
2010,26,Energie Cottbus,VfL Osnabrück,2,0
2010,26,SpVgg Greuther Fürth,Hertha BSC,0,2
2010,27,FC Ingolstadt 04,Hertha BSC,1,1
2010,27,MSV Duisburg,Fortuna Düsseldorf,1,0
2010,27,TSV 1860 München,Karlsruher SC,5,1
2010,27,VfL Osnabrück,Alemannia Aachen,1,3
2010,27,FC Augsburg,Rot-Weiß Oberhausen,2,0
2010,27,1. FC Union Berlin,Arminia Bielefeld,2,2
2010,27,Erzgebirge Aue,SpVgg Greuther Fürth,0,0
2010,27,SC Paderborn 07,FSV Frankfurt,2,2
2010,27,VfL Bochum,Energie Cottbus,1,0
2010,28,Arminia Bielefeld,FC Augsburg,0,2
2010,28,Karlsruher SC,VfL Osnabrück,2,2
2010,28,Energie Cottbus,FC Ingolstadt 04,1,2
2010,28,SpVgg Greuther Fürth,MSV Duisburg,2,1
2010,28,Fortuna Düsseldorf,Erzgebirge Aue,3,0
2010,28,Hertha BSC,SC Paderborn 07,2,0
2010,28,Alemannia Aachen,TSV 1860 München,2,1
2010,28,Rot-Weiß Oberhausen,1. FC Union Berlin,0,2
2010,28,FSV Frankfurt,VfL Bochum,0,1
2010,29,VfL Osnabrück,Arminia Bielefeld,0,0
2010,29,FC Augsburg,SpVgg Greuther Fürth,0,0
2010,29,MSV Duisburg,Alemannia Aachen,3,2
2010,29,Rot-Weiß Oberhausen,Fortuna Düsseldorf,1,2
2010,29,TSV 1860 München,Energie Cottbus,4,0
2010,29,Erzgebirge Aue,Karlsruher SC,1,1
2010,29,1. FC Union Berlin,FSV Frankfurt,2,0
2010,29,SC Paderborn 07,FC Ingolstadt 04,1,1
2010,29,VfL Bochum,Hertha BSC,0,2
2010,30,FC Ingolstadt 04,VfL Bochum,3,0
2010,30,FSV Frankfurt,TSV 1860 München,2,1
2010,30,Fortuna Düsseldorf,1. FC Union Berlin,3,0
2010,30,Energie Cottbus,MSV Duisburg,3,1
2010,30,Hertha BSC,VfL Osnabrück,4,0
2010,30,SpVgg Greuther Fürth,SC Paderborn 07,2,0
2010,30,Arminia Bielefeld,Rot-Weiß Oberhausen,3,3
2010,30,Alemannia Aachen,Erzgebirge Aue,1,5
2010,30,Karlsruher SC,FC Augsburg,0,1
2010,31,SC Paderborn 07,VfL Bochum,0,0
2010,31,Erzgebirge Aue,Energie Cottbus,1,2
2010,31,VfL Osnabrück,FSV Frankfurt,1,1
2010,31,Rot-Weiß Oberhausen,Karlsruher SC,2,1
2010,31,TSV 1860 München,SpVgg Greuther Fürth,3,0
2010,31,Fortuna Düsseldorf,Arminia Bielefeld,2,0
2010,31,FC Augsburg,Alemannia Aachen,1,2
2010,31,1. FC Union Berlin,FC Ingolstadt 04,1,1
2010,31,MSV Duisburg,Hertha BSC,0,1
2010,32,Karlsruher SC,Fortuna Düsseldorf,2,2
2010,32,Hertha BSC,TSV 1860 München,1,2
2010,32,VfL Bochum,1. FC Union Berlin,3,0
2010,32,Alemannia Aachen,Rot-Weiß Oberhausen,4,0
2010,32,SC Paderborn 07,VfL Osnabrück,1,0
2010,32,FSV Frankfurt,MSV Duisburg,0,4
2010,32,SpVgg Greuther Fürth,Arminia Bielefeld,1,0
2010,32,FC Ingolstadt 04,Erzgebirge Aue,0,0
2010,32,Energie Cottbus,FC Augsburg,1,1
2010,33,VfL Osnabrück,VfL Bochum,1,3
2010,33,Erzgebirge Aue,Hertha BSC,0,2
2010,33,MSV Duisburg,SC Paderborn 07,3,1
2010,33,1. FC Union Berlin,Energie Cottbus,4,2
2010,33,Arminia Bielefeld,Karlsruher SC,2,1
2010,33,Rot-Weiß Oberhausen,SpVgg Greuther Fürth,1,4
2010,33,Fortuna Düsseldorf,Alemannia Aachen,3,1
2010,33,FC Augsburg,FSV Frankfurt,2,1
2010,33,TSV 1860 München,FC Ingolstadt 04,1,1
2010,34,Hertha BSC,FC Augsburg,2,1
2010,34,SpVgg Greuther Fürth,Fortuna Düsseldorf,1,1
2010,34,VfL Bochum,MSV Duisburg,3,1
2010,34,Alemannia Aachen,Arminia Bielefeld,1,1
2010,34,SC Paderborn 07,TSV 1860 München,3,2
2010,34,Karlsruher SC,1. FC Union Berlin,3,2
2010,34,Energie Cottbus,Rot-Weiß Oberhausen,3,1
2010,34,FC Ingolstadt 04,VfL Osnabrück,0,1
2010,34,FSV Frankfurt,Erzgebirge Aue,0,2
