season,matchday,home,away,goals_home,goals_away
2009,5,Rot-Weiß Oberhausen,Alemannia Aachen,1,0
2009,5,FSV Frankfurt,FC St. Pauli,2,3
2009,5,1. FC Union Berlin,SC Paderborn 07,5,4
2009,5,Energie Cottbus,Karlsruher SC,2,4
2009,6,Karlsruher SC,FSV Frankfurt,2,0
2009,6,MSV Duisburg,Arminia Bielefeld,0,3
2009,6,TuS Koblenz,1. FC Union Berlin,1,1
2009,6,SC Paderborn 07,Energie Cottbus,5,1
2009,6,SpVgg Greuther Fürth,Rot-Weiß Oberhausen,4,0
2009,6,Rot Weiss Ahlen,Fortuna Düsseldorf,1,4
2009,6,Alemannia Aachen,TSV 1860 München,2,0
2009,6,FC St. Pauli,1. FC Kaiserslautern,1,2
2009,6,FC Augsburg,Hansa Rostock,5,2
2009,7,Energie Cottbus,FSV Frankfurt,3,0
2009,7,Rot-Weiß Oberhausen,MSV Duisburg,1,0
2009,7,1. FC Union Berlin,Rot Weiss Ahlen,2,1
2009,7,Arminia Bielefeld,FC St. Pauli,1,0
2009,7,1. FC Kaiserslautern,Karlsruher SC,2,0
2009,7,FC Augsburg,TuS Koblenz,1,1
2009,7,TSV 1860 München,SC Paderborn 07,0,0
2009,7,Hansa Rostock,SpVgg Greuther Fürth,4,0
2009,7,Fortuna Düsseldorf,Alemannia Aachen,0,0
2009,8,Alemannia Aachen,Energie Cottbus,1,1
2009,8,MSV Duisburg,1. FC Union Berlin,3,1
2009,8,TuS Koblenz,Rot-Weiß Oberhausen,0,1
2009,8,SpVgg Greuther Fürth,Fortuna Düsseldorf,2,1
2009,8,SC Paderborn 07,FC Augsburg,2,2
2009,8,FC St. Pauli,TSV 1860 München,3,1
2009,8,Rot Weiss Ahlen,Hansa Rostock,0,2
2009,8,FSV Frankfurt,1. FC Kaiserslautern,1,1
2009,8,Karlsruher SC,Arminia Bielefeld,0,1
2009,9,Arminia Bielefeld,Alemannia Aachen,1,0
2009,9,Rot-Weiß Oberhausen,FC St. Pauli,1,3
2009,9,Energie Cottbus,1. FC Kaiserslautern,1,2
2009,9,TSV 1860 München,MSV Duisburg,3,1
2009,9,Hansa Rostock,SC Paderborn 07,1,2
2009,9,FC Augsburg,Karlsruher SC,1,1
2009,9,TuS Koblenz,Rot Weiss Ahlen,1,1
2009,9,Fortuna Düsseldorf,FSV Frankfurt,4,1
2009,9,1. FC Union Berlin,SpVgg Greuther Fürth,1,2
2009,10,SpVgg Greuther Fürth,TuS Koblenz,1,2
2009,10,1. FC Kaiserslautern,Fortuna Düsseldorf,0,2
2009,10,Rot Weiss Ahlen,FC Augsburg,1,3
2009,10,MSV Duisburg,Hansa Rostock,3,1
2009,10,FSV Frankfurt,TSV 1860 München,3,2
2009,10,Karlsruher SC,Rot-Weiß Oberhausen,1,1
2009,10,Alemannia Aachen,1. FC Union Berlin,1,4
2009,10,FC St. Pauli,Energie Cottbus,1,1
2009,10,SC Paderborn 07,Arminia Bielefeld,0,2
2009,11,Rot-Weiß Oberhausen,SC Paderborn 07,3,2
2009,11,1. FC Union Berlin,FSV Frankfurt,1,0
2009,11,Fortuna Düsseldorf,Karlsruher SC,1,0
2009,11,Arminia Bielefeld,Energie Cottbus,2,0
2009,11,Rot Weiss Ahlen,SpVgg Greuther Fürth,0,1
2009,11,FC Augsburg,Alemannia Aachen,0,1
2009,11,TSV 1860 München,1. FC Kaiserslautern,0,1
2009,11,TuS Koblenz,MSV Duisburg,0,3
2009,11,Hansa Rostock,FC St. Pauli,0,2
2009,12,1. FC Kaiserslautern,Rot-Weiß Oberhausen,3,1
2009,12,FC St. Pauli,Fortuna Düsseldorf,2,1
2009,12,SC Paderborn 07,TuS Koblenz,2,1
2009,12,SpVgg Greuther Fürth,FC Augsburg,4,5
2009,12,FSV Frankfurt,Arminia Bielefeld,0,0
2009,12,Energie Cottbus,TSV 1860 München,1,0
2009,12,Karlsruher SC,1. FC Union Berlin,3,2
2009,12,MSV Duisburg,Rot Weiss Ahlen,2,2
2009,12,Alemannia Aachen,Hansa Rostock,1,0
2009,13,Rot Weiss Ahlen,SC Paderborn 07,0,0
2009,13,Fortuna Düsseldorf,Energie Cottbus,2,1
2009,13,Arminia Bielefeld,TSV 1860 München,0,1
2009,13,Rot-Weiß Oberhausen,FSV Frankfurt,1,3
2009,13,Hansa Rostock,Karlsruher SC,2,1
2009,13,SpVgg Greuther Fürth,MSV Duisburg,0,1
2009,13,FC Augsburg,FC St. Pauli,3,2
2009,13,TuS Koblenz,Alemannia Aachen,1,0
2009,13,1. FC Union Berlin,1. FC Kaiserslautern,0,2
2009,14,Karlsruher SC,TuS Koblenz,2,1
2009,14,Alemannia Aachen,Rot Weiss Ahlen,0,2
2009,14,FSV Frankfurt,Hansa Rostock,0,1
2009,14,MSV Duisburg,FC Augsburg,2,2
2009,14,SC Paderborn 07,SpVgg Greuther Fürth,1,0
2009,14,Energie Cottbus,Rot-Weiß Oberhausen,3,0
2009,14,FC St. Pauli,1. FC Union Berlin,3,0
2009,14,TSV 1860 München,Fortuna Düsseldorf,2,2
2009,14,1. FC Kaiserslautern,Arminia Bielefeld,1,0
2009,15,FC Augsburg,FSV Frankfurt,2,0
2009,15,1. FC Union Berlin,Energie Cottbus,1,1
2009,15,Fortuna Düsseldorf,Arminia Bielefeld,3,2
2009,15,Hansa Rostock,1. FC Kaiserslautern,0,1
2009,15,TuS Koblenz,FC St. Pauli,1,5
2009,15,Rot-Weiß Oberhausen,TSV 1860 München,0,1
2009,15,Rot Weiss Ahlen,Karlsruher SC,1,3
2009,15,SC Paderborn 07,MSV Duisburg,1,3
2009,15,SpVgg Greuther Fürth,Alemannia Aachen,0,2
2009,16,Karlsruher SC,MSV Duisburg,0,1
2009,16,Alemannia Aachen,SC Paderborn 07,1,1
2009,16,1. FC Kaiserslautern,TuS Koblenz,3,0
2009,16,TSV 1860 München,FC Augsburg,1,0
2009,16,FSV Frankfurt,Rot Weiss Ahlen,0,0
2009,16,Arminia Bielefeld,1. FC Union Berlin,1,1
2009,16,FC St. Pauli,SpVgg Greuther Fürth,2,2
2009,16,Fortuna Düsseldorf,Rot-Weiß Oberhausen,2,0
2009,16,Energie Cottbus,Hansa Rostock,0,0
2009,17,MSV Duisburg,Alemannia Aachen,0,2
2009,17,Rot Weiss Ahlen,Energie Cottbus,0,4
2009,17,TuS Koblenz,FSV Frankfurt,0,1
2009,17,SpVgg Greuther Fürth,Karlsruher SC,1,4
2009,17,Hansa Rostock,Fortuna Düsseldorf,2,1
2009,17,Rot-Weiß Oberhausen,Arminia Bielefeld,0,0
2009,17,1. FC Union Berlin,TSV 1860 München,1,1
2009,17,SC Paderborn 07,FC St. Pauli,2,1
2009,17,FC Augsburg,1. FC Kaiserslautern,4,1
2009,18,1. FC Union Berlin,Rot-Weiß Oberhausen,1,0
2009,18,SC Paderborn 07,Fortuna Düsseldorf,1,1
2009,18,Alemannia Aachen,Karlsruher SC,3,1
2009,18,SpVgg Greuther Fürth,1. FC Kaiserslautern,3,0
2009,18,Rot Weiss Ahlen,FC St. Pauli,0,2
2009,18,MSV Duisburg,FSV Frankfurt,5,0
2009,18,FC Augsburg,Energie Cottbus,3,1
2009,18,TuS Koblenz,TSV 1860 München,2,2
2009,18,Hansa Rostock,Arminia Bielefeld,1,1
2009,19,FSV Frankfurt,SpVgg Greuther Fürth,0,5
2009,19,TSV 1860 München,Hansa Rostock,3,0
2009,19,Fortuna Düsseldorf,1. FC Union Berlin,1,0
2009,19,FC St. Pauli,Alemannia Aachen,1,0
2009,19,1. FC Kaiserslautern,Rot Weiss Ahlen,0,0
2009,19,Rot-Weiß Oberhausen,FC Augsburg,0,3
2009,19,Arminia Bielefeld,TuS Koblenz,4,2
2009,19,Karlsruher SC,SC Paderborn 07,1,2
2009,19,Energie Cottbus,MSV Duisburg,0,1
2009,20,SpVgg Greuther Fürth,Energie Cottbus,1,0
2009,20,MSV Duisburg,FC St. Pauli,0,2
2009,20,TuS Koblenz,Fortuna Düsseldorf,1,0
2009,20,FC Augsburg,Arminia Bielefeld,3,1
2009,20,Rot Weiss Ahlen,Rot-Weiß Oberhausen,1,0
2009,20,SC Paderborn 07,FSV Frankfurt,0,2
2009,20,Alemannia Aachen,1. FC Kaiserslautern,0,3
2009,20,Karlsruher SC,TSV 1860 München,2,0
2009,20,Hansa Rostock,1. FC Union Berlin,0,0
2009,21,FC St. Pauli,Karlsruher SC,2,1
2009,21,Arminia Bielefeld,SpVgg Greuther Fürth,2,1
2009,21,Rot-Weiß Oberhausen,Hansa Rostock,2,1
2009,21,1. FC Union Berlin,FC Augsburg,0,0
2009,21,Energie Cottbus,TuS Koblenz,1,1
2009,21,FSV Frankfurt,Alemannia Aachen,1,1
2009,21,Fortuna Düsseldorf,MSV Duisburg,2,0
2009,21,1. FC Kaiserslautern,SC Paderborn 07,3,0
2009,21,TSV 1860 München,Rot Weiss Ahlen,0,1
2009,22,Rot Weiss Ahlen,Arminia Bielefeld,0,1
2009,22,FC St. Pauli,FSV Frankfurt,0,0
2009,22,SC Paderborn 07,1. FC Union Berlin,3,0
2009,22,Karlsruher SC,Energie Cottbus,0,2
2009,22,Alemannia Aachen,Rot-Weiß Oberhausen,2,1
2009,22,SpVgg Greuther Fürth,TSV 1860 München,1,2
2009,22,TuS Koblenz,Hansa Rostock,0,0
2009,22,FC Augsburg,Fortuna Düsseldorf,2,0
2009,22,MSV Duisburg,1. FC Kaiserslautern,1,1
2009,23,Arminia Bielefeld,MSV Duisburg,1,2
2009,23,Fortuna Düsseldorf,Rot Weiss Ahlen,4,0
2009,23,1. FC Union Berlin,TuS Koblenz,3,2
2009,23,TSV 1860 München,Alemannia Aachen,3,2
2009,23,Hansa Rostock,FC Augsburg,0,1
2009,23,FSV Frankfurt,Karlsruher SC,2,1
2009,23,Rot-Weiß Oberhausen,SpVgg Greuther Fürth,0,1
2009,23,Energie Cottbus,SC Paderborn 07,1,2
2009,23,1. FC Kaiserslautern,FC St. Pauli,3,0
2009,24,FSV Frankfurt,Energie Cottbus,0,0
2009,24,MSV Duisburg,Rot-Weiß Oberhausen,2,2
2009,24,SC Paderborn 07,TSV 1860 München,3,1
2009,24,TuS Koblenz,FC Augsburg,0,1
2009,24,SpVgg Greuther Fürth,Hansa Rostock,1,0
2009,24,FC St. Pauli,Arminia Bielefeld,0,1
2009,24,Karlsruher SC,1. FC Kaiserslautern,1,3
2009,24,Rot Weiss Ahlen,1. FC Union Berlin,3,2
2009,24,Alemannia Aachen,Fortuna Düsseldorf,0,1
2009,25,Hansa Rostock,Rot Weiss Ahlen,0,1
2009,25,Rot-Weiß Oberhausen,TuS Koblenz,2,0
2009,25,Fortuna Düsseldorf,SpVgg Greuther Fürth,0,0
2009,25,Energie Cottbus,Alemannia Aachen,3,1
2009,25,1. FC Kaiserslautern,FSV Frankfurt,1,1
2009,25,1. FC Union Berlin,MSV Duisburg,0,1
2009,25,TSV 1860 München,FC St. Pauli,2,1
2009,25,FC Augsburg,SC Paderborn 07,3,0
2009,25,Arminia Bielefeld,Karlsruher SC,0,1
2009,26,Alemannia Aachen,Arminia Bielefeld,2,1
2009,26,Rot Weiss Ahlen,TuS Koblenz,0,2
2009,26,SpVgg Greuther Fürth,1. FC Union Berlin,0,0
2009,26,Karlsruher SC,FC Augsburg,1,0
2009,26,FSV Frankfurt,Fortuna Düsseldorf,2,0
2009,26,1. FC Kaiserslautern,Energie Cottbus,4,1
2009,26,FC St. Pauli,Rot-Weiß Oberhausen,5,3
2009,26,SC Paderborn 07,Hansa Rostock,2,2
2009,26,MSV Duisburg,TSV 1860 München,0,1
2009,27,TuS Koblenz,SpVgg Greuther Fürth,2,0
2009,27,Hansa Rostock,MSV Duisburg,3,1
2009,27,Energie Cottbus,FC St. Pauli,0,1
2009,27,FC Augsburg,Rot Weiss Ahlen,3,1
2009,27,Arminia Bielefeld,SC Paderborn 07,3,0
2009,27,Rot-Weiß Oberhausen,Karlsruher SC,1,0
2009,27,1. FC Union Berlin,Alemannia Aachen,0,0
2009,27,TSV 1860 München,FSV Frankfurt,2,1
2009,27,Fortuna Düsseldorf,1. FC Kaiserslautern,0,0
2009,28,SC Paderborn 07,Rot-Weiß Oberhausen,1,2
2009,28,MSV Duisburg,TuS Koblenz,4,1
2009,28,FSV Frankfurt,1. FC Union Berlin,2,1
2009,28,Energie Cottbus,Arminia Bielefeld,4,1
2009,28,Karlsruher SC,Fortuna Düsseldorf,1,1
2009,28,SpVgg Greuther Fürth,Rot Weiss Ahlen,3,1
2009,28,Alemannia Aachen,FC Augsburg,4,0
2009,28,FC St. Pauli,Hansa Rostock,2,0
2009,28,1. FC Kaiserslautern,TSV 1860 München,4,0
2009,29,1. FC Union Berlin,Karlsruher SC,1,1
2009,29,Rot Weiss Ahlen,MSV Duisburg,0,1
2009,29,TSV 1860 München,Energie Cottbus,1,2
2009,29,Hansa Rostock,Alemannia Aachen,2,0
2009,29,FC Augsburg,SpVgg Greuther Fürth,1,1
2009,29,Rot-Weiß Oberhausen,1. FC Kaiserslautern,2,1
2009,29,Arminia Bielefeld,FSV Frankfurt,2,1
2009,29,TuS Koblenz,SC Paderborn 07,2,1
2009,29,Fortuna Düsseldorf,FC St. Pauli,1,0
2009,30,TSV 1860 München,Arminia Bielefeld,3,1
2009,30,SC Paderborn 07,Rot Weiss Ahlen,2,0
2009,30,Alemannia Aachen,TuS Koblenz,1,1
2009,30,1. FC Kaiserslautern,1. FC Union Berlin,1,1
2009,30,Energie Cottbus,Fortuna Düsseldorf,4,2
2009,30,MSV Duisburg,SpVgg Greuther Fürth,1,1
2009,30,FSV Frankfurt,Rot-Weiß Oberhausen,1,0
2009,30,Karlsruher SC,Hansa Rostock,2,1
2009,30,FC St. Pauli,FC Augsburg,3,0
2009,31,TuS Koblenz,Karlsruher SC,2,2
2009,31,FC Augsburg,MSV Duisburg,2,0
2009,31,SpVgg Greuther Fürth,SC Paderborn 07,1,1
2009,31,1. FC Union Berlin,FC St. Pauli,2,1
2009,31,Hansa Rostock,FSV Frankfurt,1,2
2009,31,Rot-Weiß Oberhausen,Energie Cottbus,4,1
2009,31,Rot Weiss Ahlen,Alemannia Aachen,0,1
2009,31,Fortuna Düsseldorf,TSV 1860 München,2,0
2009,31,Arminia Bielefeld,1. FC Kaiserslautern,1,2
2009,32,Karlsruher SC,Rot Weiss Ahlen,1,0
2009,32,1. FC Kaiserslautern,Hansa Rostock,0,1
2009,32,FC St. Pauli,TuS Koblenz,6,1
2009,32,Alemannia Aachen,SpVgg Greuther Fürth,2,2
2009,32,MSV Duisburg,SC Paderborn 07,2,3
2009,32,TSV 1860 München,Rot-Weiß Oberhausen,2,2
2009,32,FSV Frankfurt,FC Augsburg,1,1
2009,32,Arminia Bielefeld,Fortuna Düsseldorf,1,1
2009,32,Energie Cottbus,1. FC Union Berlin,4,2
2009,33,Hansa Rostock,Energie Cottbus,0,0
2009,33,MSV Duisburg,Karlsruher SC,0,1
2009,33,1. FC Union Berlin,Arminia Bielefeld,3,0
2009,33,SC Paderborn 07,Alemannia Aachen,2,1
2009,33,TuS Koblenz,1. FC Kaiserslautern,2,2
2009,33,SpVgg Greuther Fürth,FC St. Pauli,1,4
2009,33,FC Augsburg,TSV 1860 München,1,0
2009,33,Rot Weiss Ahlen,FSV Frankfurt,0,0
2009,33,Rot-Weiß Oberhausen,Fortuna Düsseldorf,0,1
2009,34,Karlsruher SC,SpVgg Greuther Fürth,1,1
2009,34,Alemannia Aachen,MSV Duisburg,1,1
2009,34,Arminia Bielefeld,Rot-Weiß Oberhausen,2,1
2009,34,Energie Cottbus,Rot Weiss Ahlen,4,1
2009,34,1. FC Kaiserslautern,FC Augsburg,1,1
2009,34,Fortuna Düsseldorf,Hansa Rostock,3,1
2009,34,FSV Frankfurt,TuS Koblenz,1,1
2009,34,TSV 1860 München,1. FC Union Berlin,2,0
2009,34,FC St. Pauli,SC Paderborn 07,1,2
