season,matchday,home,away,goals_home,goals_away
1998,6,Karlsruher SC,Rot-Weiß Oberhausen,3,1
1998,6,SG Wattenscheid 09,Fortuna Köln,0,0
1998,6,SpVgg Unterhaching,1. FSV Mainz 05,1,0
1998,6,Hannover 96,SSV Ulm 1846,1,1
1998,6,TeBe Berlin,KFC Uerdingen 05,3,1
1998,6,SpVgg Greuther Fürth,Fortuna Düsseldorf,1,0
1998,6,Stuttgarter Kickers,FC Gütersloh,2,1
1998,6,1. FC Köln,FC St. Pauli,1,4
1998,7,Rot-Weiß Oberhausen,Arminia Bielefeld,1,5
1998,7,Stuttgarter Kickers,TeBe Berlin,1,0
1998,7,Fortuna Düsseldorf,SG Wattenscheid 09,1,1
1998,7,1. FSV Mainz 05,Hannover 96,1,0
1998,7,FC St. Pauli,SpVgg Unterhaching,1,1
1998,7,Fortuna Köln,Karlsruher SC,0,1
1998,7,FC Gütersloh,SSV Ulm 1846,1,1
1998,7,Energie Cottbus,1. FC Köln,2,3
1998,7,KFC Uerdingen 05,SpVgg Greuther Fürth,0,2
1998,8,Karlsruher SC,Fortuna Düsseldorf,3,1
1998,8,TeBe Berlin,FC Gütersloh,2,0
1998,8,Arminia Bielefeld,Fortuna Köln,2,1
1998,8,SpVgg Unterhaching,Energie Cottbus,1,0
1998,8,Hannover 96,FC St. Pauli,3,0
1998,8,SpVgg Greuther Fürth,Stuttgarter Kickers,1,0
1998,8,1. FC Köln,Rot-Weiß Oberhausen,2,1
1998,8,SG Wattenscheid 09,KFC Uerdingen 05,2,1
1998,8,SSV Ulm 1846,1. FSV Mainz 05,4,2
1998,9,FC St. Pauli,SSV Ulm 1846,0,1
1998,9,Rot-Weiß Oberhausen,SpVgg Unterhaching,0,2
1998,9,KFC Uerdingen 05,Karlsruher SC,1,3
1998,9,Fortuna Düsseldorf,Arminia Bielefeld,2,2
1998,9,TeBe Berlin,SpVgg Greuther Fürth,2,1
1998,9,Energie Cottbus,Hannover 96,1,0
1998,9,Stuttgarter Kickers,SG Wattenscheid 09,0,2
1998,9,FC Gütersloh,1. FSV Mainz 05,6,1
1998,9,Fortuna Köln,1. FC Köln,4,2
1998,10,Hannover 96,Rot-Weiß Oberhausen,1,1
1998,10,Karlsruher SC,Stuttgarter Kickers,6,0
1998,10,SG Wattenscheid 09,TeBe Berlin,0,1
1998,10,Arminia Bielefeld,KFC Uerdingen 05,1,0
1998,10,SpVgg Unterhaching,Fortuna Köln,3,0
1998,10,SSV Ulm 1846,Energie Cottbus,2,2
1998,10,1. FSV Mainz 05,FC St. Pauli,3,0
1998,10,SpVgg Greuther Fürth,FC Gütersloh,3,2
1998,10,1. FC Köln,Fortuna Düsseldorf,1,0
1998,11,Energie Cottbus,1. FSV Mainz 05,2,2
1998,11,Rot-Weiß Oberhausen,SSV Ulm 1846,2,2
1998,11,Stuttgarter Kickers,Arminia Bielefeld,2,2
1998,11,TeBe Berlin,Karlsruher SC,3,2
1998,11,SpVgg Greuther Fürth,SG Wattenscheid 09,2,1
1998,11,FC Gütersloh,FC St. Pauli,1,4
1998,11,KFC Uerdingen 05,1. FC Köln,2,2
1998,11,Fortuna Düsseldorf,SpVgg Unterhaching,1,3
1998,11,Fortuna Köln,Hannover 96,3,0
1998,12,1. FSV Mainz 05,Rot-Weiß Oberhausen,0,0
1998,12,1. FC Köln,Stuttgarter Kickers,0,1
1998,12,SG Wattenscheid 09,FC Gütersloh,1,1
1998,12,SpVgg Unterhaching,KFC Uerdingen 05,2,0
1998,12,SSV Ulm 1846,Fortuna Köln,3,3
1998,12,Hannover 96,Fortuna Düsseldorf,0,2
1998,12,Karlsruher SC,SpVgg Greuther Fürth,1,0
1998,12,FC St. Pauli,Energie Cottbus,1,1
1998,12,Arminia Bielefeld,TeBe Berlin,3,1
1998,13,Stuttgarter Kickers,SpVgg Unterhaching,1,0
1998,13,SG Wattenscheid 09,Karlsruher SC,0,0
1998,13,SpVgg Greuther Fürth,Arminia Bielefeld,2,0
1998,13,Rot-Weiß Oberhausen,FC St. Pauli,3,2
1998,13,Fortuna Köln,1. FSV Mainz 05,2,0
1998,13,FC Gütersloh,Energie Cottbus,1,1
1998,13,Fortuna Düsseldorf,SSV Ulm 1846,1,3
1998,13,TeBe Berlin,1. FC Köln,1,1
1998,13,KFC Uerdingen 05,Hannover 96,0,1
1998,14,SpVgg Unterhaching,TeBe Berlin,3,1
1998,14,Hannover 96,Stuttgarter Kickers,2,1
1998,14,1. FSV Mainz 05,Fortuna Düsseldorf,0,0
1998,14,Energie Cottbus,Rot-Weiß Oberhausen,0,2
1998,14,Arminia Bielefeld,SG Wattenscheid 09,1,0
1998,14,SSV Ulm 1846,KFC Uerdingen 05,2,2
1998,14,FC St. Pauli,Fortuna Köln,0,0
1998,14,1. FC Köln,SpVgg Greuther Fürth,1,0
1998,14,Karlsruher SC,FC Gütersloh,2,3
1998,15,Rot-Weiß Oberhausen,FC Gütersloh,3,0
1998,15,Fortuna Köln,Energie Cottbus,3,0
1998,15,KFC Uerdingen 05,1. FSV Mainz 05,1,2
1998,15,SG Wattenscheid 09,1. FC Köln,1,1
1998,15,Fortuna Düsseldorf,FC St. Pauli,2,2
1998,15,SpVgg Greuther Fürth,SpVgg Unterhaching,0,0
1998,15,TeBe Berlin,Hannover 96,3,1
1998,15,Stuttgarter Kickers,SSV Ulm 1846,1,2
1998,15,Arminia Bielefeld,Karlsruher SC,0,1
1998,16,Energie Cottbus,Fortuna Düsseldorf,0,1
1998,16,SpVgg Unterhaching,SG Wattenscheid 09,1,0
1998,16,SSV Ulm 1846,TeBe Berlin,2,0
1998,16,Hannover 96,SpVgg Greuther Fürth,1,1
1998,16,Rot-Weiß Oberhausen,Fortuna Köln,0,0
1998,16,FC Gütersloh,Arminia Bielefeld,0,2
1998,16,1. FC Köln,Karlsruher SC,4,1
1998,16,FC St. Pauli,KFC Uerdingen 05,2,3
1998,16,1. FSV Mainz 05,Stuttgarter Kickers,2,2
1998,17,Karlsruher SC,SpVgg Unterhaching,1,0
1998,17,Fortuna Köln,FC Gütersloh,3,2
1998,17,KFC Uerdingen 05,Energie Cottbus,0,0
1998,17,SpVgg Greuther Fürth,SSV Ulm 1846,2,0
1998,17,TeBe Berlin,1. FSV Mainz 05,3,0
1998,17,SG Wattenscheid 09,Hannover 96,0,3
1998,17,Fortuna Düsseldorf,Rot-Weiß Oberhausen,2,2
1998,17,Arminia Bielefeld,1. FC Köln,0,0
1998,17,Stuttgarter Kickers,FC St. Pauli,1,3
1998,18,Stuttgarter Kickers,Energie Cottbus,1,0
1998,18,Fortuna Düsseldorf,Fortuna Köln,2,2
1998,18,SpVgg Greuther Fürth,1. FSV Mainz 05,3,1
1998,18,1. FC Köln,FC Gütersloh,1,1
1998,18,SG Wattenscheid 09,SSV Ulm 1846,0,3
1998,18,Arminia Bielefeld,SpVgg Unterhaching,2,0
1998,18,Karlsruher SC,Hannover 96,1,0
1998,18,KFC Uerdingen 05,Rot-Weiß Oberhausen,2,2
1998,18,TeBe Berlin,FC St. Pauli,0,2
1998,19,Hannover 96,Arminia Bielefeld,2,1
1998,19,1. FSV Mainz 05,SG Wattenscheid 09,2,0
1998,19,Energie Cottbus,TeBe Berlin,2,2
1998,19,SpVgg Unterhaching,1. FC Köln,2,0
1998,19,FC St. Pauli,SpVgg Greuther Fürth,0,2
1998,19,Rot-Weiß Oberhausen,Stuttgarter Kickers,1,1
1998,19,Fortuna Köln,KFC Uerdingen 05,1,1
1998,19,FC Gütersloh,Fortuna Düsseldorf,2,2
1998,19,SSV Ulm 1846,Karlsruher SC,1,5
1998,20,Karlsruher SC,1. FSV Mainz 05,0,1
1998,20,1. FC Köln,Hannover 96,0,2
1998,20,SG Wattenscheid 09,FC St. Pauli,4,2
1998,20,SpVgg Unterhaching,FC Gütersloh,2,0
1998,20,TeBe Berlin,Rot-Weiß Oberhausen,2,2
1998,20,SpVgg Greuther Fürth,Energie Cottbus,0,0
1998,20,Stuttgarter Kickers,Fortuna Köln,2,2
1998,20,KFC Uerdingen 05,Fortuna Düsseldorf,4,1
1998,20,Arminia Bielefeld,SSV Ulm 1846,5,0
1998,21,Hannover 96,SpVgg Unterhaching,0,1
1998,21,Energie Cottbus,SG Wattenscheid 09,2,0
1998,21,Rot-Weiß Oberhausen,SpVgg Greuther Fürth,0,2
1998,21,SSV Ulm 1846,1. FC Köln,2,2
1998,21,FC St. Pauli,Karlsruher SC,1,0
1998,21,Fortuna Köln,TeBe Berlin,1,3
1998,21,FC Gütersloh,KFC Uerdingen 05,2,0
1998,21,Fortuna Düsseldorf,Stuttgarter Kickers,0,0
1998,21,1. FSV Mainz 05,Arminia Bielefeld,3,1
1998,22,Arminia Bielefeld,FC St. Pauli,0,0
1998,22,Karlsruher SC,Energie Cottbus,3,2
1998,22,Stuttgarter Kickers,KFC Uerdingen 05,0,1
1998,22,Hannover 96,FC Gütersloh,4,1
1998,22,TeBe Berlin,Fortuna Düsseldorf,1,1
1998,22,SpVgg Greuther Fürth,Fortuna Köln,4,0
1998,22,1. FC Köln,1. FSV Mainz 05,2,1
1998,22,SG Wattenscheid 09,Rot-Weiß Oberhausen,2,4
1998,22,SpVgg Unterhaching,SSV Ulm 1846,2,0
1998,23,SSV Ulm 1846,Hannover 96,1,1
1998,23,Energie Cottbus,Arminia Bielefeld,0,2
1998,23,KFC Uerdingen 05,TeBe Berlin,2,3
1998,23,1. FSV Mainz 05,SpVgg Unterhaching,1,0
1998,23,Rot-Weiß Oberhausen,Karlsruher SC,2,0
1998,23,Fortuna Köln,SG Wattenscheid 09,1,2
1998,23,FC Gütersloh,Stuttgarter Kickers,1,0
1998,23,Fortuna Düsseldorf,SpVgg Greuther Fürth,0,0
1998,23,FC St. Pauli,1. FC Köln,0,0
1998,24,Arminia Bielefeld,Rot-Weiß Oberhausen,2,0
1998,24,SpVgg Unterhaching,FC St. Pauli,2,1
1998,24,TeBe Berlin,Stuttgarter Kickers,0,2
1998,24,SSV Ulm 1846,FC Gütersloh,1,1
1998,24,Hannover 96,1. FSV Mainz 05,3,2
1998,24,SpVgg Greuther Fürth,KFC Uerdingen 05,0,0
1998,24,1. FC Köln,Energie Cottbus,2,2
1998,24,SG Wattenscheid 09,Fortuna Düsseldorf,2,0
1998,24,Karlsruher SC,Fortuna Köln,4,2
1998,25,Rot-Weiß Oberhausen,1. FC Köln,0,4
1998,25,Stuttgarter Kickers,SpVgg Greuther Fürth,2,2
1998,25,KFC Uerdingen 05,SG Wattenscheid 09,0,0
1998,25,1. FSV Mainz 05,SSV Ulm 1846,1,1
1998,25,Energie Cottbus,SpVgg Unterhaching,4,2
1998,25,FC Gütersloh,TeBe Berlin,1,0
1998,25,Fortuna Köln,Arminia Bielefeld,1,1
1998,25,FC St. Pauli,Hannover 96,0,2
1998,25,Fortuna Düsseldorf,Karlsruher SC,0,1
1998,26,Arminia Bielefeld,Fortuna Düsseldorf,2,0
1998,26,SSV Ulm 1846,FC St. Pauli,4,1
1998,26,Hannover 96,Energie Cottbus,2,0
1998,26,SpVgg Unterhaching,Rot-Weiß Oberhausen,0,0
1998,26,Karlsruher SC,KFC Uerdingen 05,0,1
1998,26,1. FSV Mainz 05,FC Gütersloh,1,0
1998,26,SpVgg Greuther Fürth,TeBe Berlin,1,2
1998,26,SG Wattenscheid 09,Stuttgarter Kickers,2,0
1998,26,1. FC Köln,Fortuna Köln,0,3
1998,27,FC St. Pauli,1. FSV Mainz 05,2,1
1998,27,Energie Cottbus,SSV Ulm 1846,3,0
1998,27,Fortuna Düsseldorf,1. FC Köln,2,1
1998,27,TeBe Berlin,SG Wattenscheid 09,1,0
1998,27,Rot-Weiß Oberhausen,Hannover 96,1,1
1998,27,Stuttgarter Kickers,Karlsruher SC,2,2
1998,27,Fortuna Köln,SpVgg Unterhaching,0,2
1998,27,KFC Uerdingen 05,Arminia Bielefeld,0,4
1998,27,FC Gütersloh,SpVgg Greuther Fürth,1,0
1998,28,SSV Ulm 1846,Rot-Weiß Oberhausen,1,0
1998,28,FC St. Pauli,FC Gütersloh,1,0
1998,28,1. FC Köln,KFC Uerdingen 05,4,0
1998,28,Arminia Bielefeld,Stuttgarter Kickers,1,2
1998,28,SpVgg Unterhaching,Fortuna Düsseldorf,1,0
1998,28,Hannover 96,Fortuna Köln,3,3
1998,28,1. FSV Mainz 05,Energie Cottbus,0,0
1998,28,SG Wattenscheid 09,SpVgg Greuther Fürth,1,1
1998,28,Karlsruher SC,TeBe Berlin,0,0
1998,29,Stuttgarter Kickers,1. FC Köln,2,0
1998,29,Fortuna Köln,SSV Ulm 1846,2,2
1998,29,Fortuna Düsseldorf,Hannover 96,1,1
1998,29,SpVgg Greuther Fürth,Karlsruher SC,1,2
1998,29,Energie Cottbus,FC St. Pauli,0,3
1998,29,Rot-Weiß Oberhausen,1. FSV Mainz 05,2,1
1998,29,FC Gütersloh,SG Wattenscheid 09,2,1
1998,29,KFC Uerdingen 05,SpVgg Unterhaching,3,0
1998,29,TeBe Berlin,Arminia Bielefeld,1,1
1998,30,Hannover 96,KFC Uerdingen 05,3,1
1998,30,SpVgg Unterhaching,Stuttgarter Kickers,2,0
1998,30,SSV Ulm 1846,Fortuna Düsseldorf,4,2
1998,30,FC St. Pauli,Rot-Weiß Oberhausen,1,1
1998,30,Karlsruher SC,SG Wattenscheid 09,2,1
1998,30,1. FSV Mainz 05,Fortuna Köln,1,1
1998,30,1. FC Köln,TeBe Berlin,1,0
1998,30,Energie Cottbus,FC Gütersloh,5,1
1998,30,Arminia Bielefeld,SpVgg Greuther Fürth,2,1
1998,31,Rot-Weiß Oberhausen,Energie Cottbus,3,1
1998,31,FC Gütersloh,Karlsruher SC,2,0
1998,31,SG Wattenscheid 09,Arminia Bielefeld,0,2
1998,31,SpVgg Greuther Fürth,1. FC Köln,0,1
1998,31,Stuttgarter Kickers,Hannover 96,2,2
1998,31,Fortuna Köln,FC St. Pauli,1,1
1998,31,KFC Uerdingen 05,SSV Ulm 1846,2,1
1998,31,Fortuna Düsseldorf,1. FSV Mainz 05,0,3
1998,31,TeBe Berlin,SpVgg Unterhaching,1,1
1998,32,Karlsruher SC,Arminia Bielefeld,1,1
1998,32,SSV Ulm 1846,Stuttgarter Kickers,3,2
1998,32,1. FSV Mainz 05,KFC Uerdingen 05,3,0
1998,32,FC St. Pauli,Fortuna Düsseldorf,5,0
1998,32,1. FC Köln,SG Wattenscheid 09,2,1
1998,32,Hannover 96,TeBe Berlin,0,0
1998,32,Energie Cottbus,Fortuna Köln,2,0
1998,32,FC Gütersloh,Rot-Weiß Oberhausen,0,3
1998,32,SpVgg Unterhaching,SpVgg Greuther Fürth,4,1
1998,33,Arminia Bielefeld,FC Gütersloh,3,0
1998,33,Karlsruher SC,1. FC Köln,3,1
1998,33,TeBe Berlin,SSV Ulm 1846,0,2
1998,33,SpVgg Greuther Fürth,Hannover 96,0,1
1998,33,Stuttgarter Kickers,1. FSV Mainz 05,1,3
1998,33,Fortuna Köln,Rot-Weiß Oberhausen,0,0
1998,33,KFC Uerdingen 05,FC St. Pauli,1,1
1998,33,SG Wattenscheid 09,SpVgg Unterhaching,4,2
1998,33,Fortuna Düsseldorf,Energie Cottbus,0,3
1998,34,SpVgg Unterhaching,Karlsruher SC,1,1
1998,34,SSV Ulm 1846,SpVgg Greuther Fürth,0,0
1998,34,Hannover 96,SG Wattenscheid 09,2,1
1998,34,1. FSV Mainz 05,TeBe Berlin,0,3
1998,34,FC St. Pauli,Stuttgarter Kickers,6,2
1998,34,1. FC Köln,Arminia Bielefeld,3,5
1998,34,Energie Cottbus,KFC Uerdingen 05,5,0
1998,34,Rot-Weiß Oberhausen,Fortuna Düsseldorf,1,3
1998,34,FC Gütersloh,Fortuna Köln,2,1
