season,matchday,home,away,goals_home,goals_away
2019,11,VfL Osnabrück,SpVgg Greuther Fürth,0,0
2019,11,SV Sandhausen,SV Wehen Wiesbaden,0,0
2019,12,Hannover 96,SV Sandhausen,1,1
2019,12,Jahn Regensburg,VfL Osnabrück,3,3
2019,12,FC St. Pauli,Karlsruher SC,2,2
2019,12,SpVgg Greuther Fürth,SV Darmstadt 98,3,1
2019,12,Erzgebirge Aue,1. FC Heidenheim 1846,1,1
2019,12,VfB Stuttgart,Dynamo Dresden,3,1
2019,12,Arminia Bielefeld,Holstein Kiel,2,1
2019,12,SV Wehen Wiesbaden,Hamburger SV,1,1
2019,12,VfL Bochum,1. FC Nürnberg,3,1
2019,13,FC St. Pauli,VfL Bochum,1,1
2019,13,Dynamo Dresden,SV Wehen Wiesbaden,1,0
2019,13,Holstein Kiel,Hamburger SV,1,1
2019,13,SV Sandhausen,SpVgg Greuther Fürth,3,2
2019,13,VfL Osnabrück,VfB Stuttgart,1,0
2019,13,1. FC Nürnberg,Arminia Bielefeld,1,5
2019,13,1. FC Heidenheim 1846,Hannover 96,4,0
2019,13,SV Darmstadt 98,Jahn Regensburg,2,2
2019,13,Karlsruher SC,Erzgebirge Aue,1,1
2019,14,VfL Bochum,VfL Osnabrück,1,1
2019,14,Erzgebirge Aue,FC St. Pauli,3,1
2019,14,Hamburger SV,Dynamo Dresden,2,1
2019,14,Arminia Bielefeld,SV Sandhausen,1,1
2019,14,SV Wehen Wiesbaden,Holstein Kiel,3,6
2019,14,VfB Stuttgart,Karlsruher SC,3,0
2019,14,Jahn Regensburg,1. FC Heidenheim 1846,3,1
2019,14,SpVgg Greuther Fürth,1. FC Nürnberg,0,0
2019,14,Hannover 96,SV Darmstadt 98,1,2
2019,15,VfL Osnabrück,Hamburger SV,2,1
2019,15,Karlsruher SC,Jahn Regensburg,4,1
2019,15,1. FC Nürnberg,SV Wehen Wiesbaden,0,2
2019,15,FC St. Pauli,Hannover 96,0,1
2019,15,VfL Bochum,Erzgebirge Aue,2,0
2019,15,Dynamo Dresden,Holstein Kiel,1,2
2019,15,1. FC Heidenheim 1846,SpVgg Greuther Fürth,1,0
2019,15,SV Darmstadt 98,Arminia Bielefeld,1,3
2019,15,SV Sandhausen,VfB Stuttgart,2,1
2019,16,Hamburger SV,1. FC Heidenheim 1846,0,1
2019,16,Arminia Bielefeld,Karlsruher SC,2,2
2019,16,Hannover 96,Erzgebirge Aue,3,2
2019,16,Holstein Kiel,VfL Osnabrück,2,4
2019,16,SpVgg Greuther Fürth,VfL Bochum,3,1
2019,16,Jahn Regensburg,FC St. Pauli,1,0
2019,16,Dynamo Dresden,SV Sandhausen,1,1
2019,16,SV Wehen Wiesbaden,SV Darmstadt 98,0,0
2019,16,VfB Stuttgart,1. FC Nürnberg,3,1
2019,17,VfL Bochum,Hannover 96,2,1
2019,17,Erzgebirge Aue,Jahn Regensburg,1,0
2019,17,1. FC Heidenheim 1846,Arminia Bielefeld,0,0
2019,17,FC St. Pauli,SV Wehen Wiesbaden,3,1
2019,17,Karlsruher SC,SpVgg Greuther Fürth,1,5
2019,17,1. FC Nürnberg,Holstein Kiel,2,2
2019,17,SV Sandhausen,Hamburger SV,1,1
2019,17,VfL Osnabrück,Dynamo Dresden,3,0
2019,17,SV Darmstadt 98,VfB Stuttgart,1,1
2019,18,1. FC Nürnberg,Dynamo Dresden,2,0
2019,18,Karlsruher SC,SV Wehen Wiesbaden,0,1
2019,18,FC St. Pauli,Arminia Bielefeld,3,0
2019,18,Erzgebirge Aue,SpVgg Greuther Fürth,3,1
2019,18,Hannover 96,VfB Stuttgart,2,2
2019,18,SV Darmstadt 98,Hamburger SV,2,2
2019,18,SV Sandhausen,Holstein Kiel,2,2
2019,18,VfL Bochum,Jahn Regensburg,2,3
2019,18,1. FC Heidenheim 1846,VfL Osnabrück,3,1
2019,19,Arminia Bielefeld,VfL Bochum,2,0
2019,19,Jahn Regensburg,Hannover 96,1,0
2019,19,SpVgg Greuther Fürth,FC St. Pauli,3,0
2019,19,SV Wehen Wiesbaden,Erzgebirge Aue,1,0
2019,19,VfB Stuttgart,1. FC Heidenheim 1846,3,0
2019,19,Holstein Kiel,SV Darmstadt 98,1,1
2019,19,Dynamo Dresden,Karlsruher SC,1,0
2019,19,VfL Osnabrück,SV Sandhausen,1,3
2019,19,Hamburger SV,1. FC Nürnberg,4,1
2019,20,Erzgebirge Aue,Arminia Bielefeld,0,0
2019,20,Jahn Regensburg,SpVgg Greuther Fürth,0,2
2019,20,FC St. Pauli,VfB Stuttgart,1,1
2019,20,Karlsruher SC,Holstein Kiel,0,2
2019,20,Hannover 96,SV Wehen Wiesbaden,2,2
2019,20,1. FC Heidenheim 1846,Dynamo Dresden,0,0
2019,20,1. FC Nürnberg,SV Sandhausen,2,0
2019,20,SV Darmstadt 98,VfL Osnabrück,2,2
2019,20,VfL Bochum,Hamburger SV,1,3
2019,21,SV Sandhausen,1. FC Heidenheim 1846,0,1
2019,21,Dynamo Dresden,SV Darmstadt 98,2,3
2019,21,VfL Osnabrück,1. FC Nürnberg,0,1
2019,21,VfB Stuttgart,Erzgebirge Aue,3,0
2019,21,Hamburger SV,Karlsruher SC,2,0
2019,21,SpVgg Greuther Fürth,Hannover 96,1,3
2019,21,Arminia Bielefeld,Jahn Regensburg,6,0
2019,21,SV Wehen Wiesbaden,VfL Bochum,0,1
2019,21,Holstein Kiel,FC St. Pauli,2,1
2019,22,1. FC Heidenheim 1846,1. FC Nürnberg,2,2
2019,22,FC St. Pauli,Dynamo Dresden,0,0
2019,22,Hannover 96,Hamburger SV,1,1
2019,22,SpVgg Greuther Fürth,Arminia Bielefeld,2,4
2019,22,Jahn Regensburg,SV Wehen Wiesbaden,1,0
2019,22,Erzgebirge Aue,Holstein Kiel,1,2
2019,22,SV Darmstadt 98,SV Sandhausen,1,0
2019,22,Karlsruher SC,VfL Osnabrück,1,1
2019,22,VfL Bochum,VfB Stuttgart,0,1
2019,23,VfL Osnabrück,Erzgebirge Aue,0,0
2019,23,SV Wehen Wiesbaden,SpVgg Greuther Fürth,1,1
2019,23,VfB Stuttgart,Jahn Regensburg,2,0
2019,23,Hamburger SV,FC St. Pauli,0,2
2019,23,Holstein Kiel,1. FC Heidenheim 1846,0,1
2019,23,Dynamo Dresden,VfL Bochum,1,2
2019,23,1. FC Nürnberg,SV Darmstadt 98,1,2
2019,23,SV Sandhausen,Karlsruher SC,0,2
2019,23,Arminia Bielefeld,Hannover 96,1,0
2019,24,Jahn Regensburg,Dynamo Dresden,1,2
2019,24,Karlsruher SC,1. FC Nürnberg,0,1
2019,24,SV Darmstadt 98,1. FC Heidenheim 1846,2,0
2019,24,SpVgg Greuther Fürth,VfB Stuttgart,2,0
2019,24,Erzgebirge Aue,Hamburger SV,3,0
2019,24,Arminia Bielefeld,SV Wehen Wiesbaden,1,0
2019,24,FC St. Pauli,VfL Osnabrück,3,1
2019,24,VfL Bochum,SV Sandhausen,4,4
2019,24,Hannover 96,Holstein Kiel,3,1
2019,25,1. FC Nürnberg,Hannover 96,0,3
2019,25,VfL Osnabrück,SV Wehen Wiesbaden,2,6
2019,25,Hamburger SV,Jahn Regensburg,2,1
2019,25,SV Darmstadt 98,VfL Bochum,0,0
2019,25,1. FC Heidenheim 1846,Karlsruher SC,3,1
2019,25,SV Sandhausen,FC St. Pauli,2,2
2019,25,Holstein Kiel,SpVgg Greuther Fürth,1,1
2019,25,Dynamo Dresden,Erzgebirge Aue,2,1
2019,25,VfB Stuttgart,Arminia Bielefeld,1,1
2019,26,VfL Bochum,1. FC Heidenheim 1846,3,0
2019,26,Jahn Regensburg,Holstein Kiel,2,2
2019,26,Karlsruher SC,SV Darmstadt 98,2,0
2019,26,Erzgebirge Aue,SV Sandhausen,3,1
2019,26,SV Wehen Wiesbaden,VfB Stuttgart,2,1
2019,26,FC St. Pauli,1. FC Nürnberg,1,0
2019,26,SpVgg Greuther Fürth,Hamburger SV,2,2
2019,26,Arminia Bielefeld,VfL Osnabrück,1,1
2019,26,Hannover 96,Dynamo Dresden,3,0
2019,27,1. FC Nürnberg,Erzgebirge Aue,1,1
2019,27,1. FC Heidenheim 1846,SV Wehen Wiesbaden,1,0
2019,27,VfL Osnabrück,Hannover 96,2,4
2019,27,SV Sandhausen,Jahn Regensburg,0,0
2019,27,SV Darmstadt 98,FC St. Pauli,4,0
2019,27,Holstein Kiel,VfB Stuttgart,3,2
2019,27,Hamburger SV,Arminia Bielefeld,0,0
2019,27,Karlsruher SC,VfL Bochum,0,0
2019,27,Dynamo Dresden,SpVgg Greuther Fürth,1,1
2019,28,Jahn Regensburg,1. FC Nürnberg,2,2
2019,28,Erzgebirge Aue,SV Darmstadt 98,1,3
2019,28,SV Wehen Wiesbaden,SV Sandhausen,0,1
2019,28,SpVgg Greuther Fürth,VfL Osnabrück,0,2
2019,28,FC St. Pauli,1. FC Heidenheim 1846,0,0
2019,28,VfL Bochum,Holstein Kiel,2,1
2019,28,Hannover 96,Karlsruher SC,1,1
2019,28,VfB Stuttgart,Hamburger SV,3,2
2019,28,Arminia Bielefeld,Dynamo Dresden,4,0
2019,29,VfL Osnabrück,Jahn Regensburg,2,2
2019,29,SV Darmstadt 98,SpVgg Greuther Fürth,1,1
2019,29,SV Sandhausen,Hannover 96,3,1
2019,29,Holstein Kiel,Arminia Bielefeld,1,2
2019,29,Karlsruher SC,FC St. Pauli,1,1
2019,29,1. FC Nürnberg,VfL Bochum,0,0
2019,29,Dynamo Dresden,VfB Stuttgart,0,2
2019,29,1. FC Heidenheim 1846,Erzgebirge Aue,3,0
2019,29,Hamburger SV,SV Wehen Wiesbaden,3,2
2019,30,VfL Bochum,FC St. Pauli,2,0
2019,30,SpVgg Greuther Fürth,SV Sandhausen,1,2
2019,30,Arminia Bielefeld,1. FC Nürnberg,1,1
2019,30,Jahn Regensburg,SV Darmstadt 98,3,0
2019,30,SV Wehen Wiesbaden,Dynamo Dresden,2,3
2019,30,Hannover 96,1. FC Heidenheim 1846,2,1
2019,30,VfB Stuttgart,VfL Osnabrück,0,0
2019,30,Erzgebirge Aue,Karlsruher SC,1,0
2019,30,Hamburger SV,Holstein Kiel,3,3
2019,31,Dynamo Dresden,Hamburger SV,0,1
2019,31,SV Sandhausen,Arminia Bielefeld,0,0
2019,31,1. FC Heidenheim 1846,Jahn Regensburg,4,1
2019,31,VfL Osnabrück,VfL Bochum,0,2
2019,31,1. FC Nürnberg,SpVgg Greuther Fürth,0,1
2019,31,Holstein Kiel,SV Wehen Wiesbaden,1,2
2019,31,Karlsruher SC,VfB Stuttgart,2,1
2019,31,SV Darmstadt 98,Hannover 96,3,2
2019,31,FC St. Pauli,Erzgebirge Aue,2,1
2019,32,SV Wehen Wiesbaden,1. FC Nürnberg,0,6
2019,32,SpVgg Greuther Fürth,1. FC Heidenheim 1846,0,0
2019,32,Hamburger SV,VfL Osnabrück,1,1
2019,32,Hannover 96,FC St. Pauli,4,0
2019,32,Erzgebirge Aue,VfL Bochum,1,2
2019,32,Jahn Regensburg,Karlsruher SC,2,1
2019,32,VfB Stuttgart,SV Sandhausen,5,1
2019,32,Holstein Kiel,Dynamo Dresden,2,0
2019,32,Arminia Bielefeld,SV Darmstadt 98,1,0
2019,33,1. FC Nürnberg,VfB Stuttgart,0,6
2019,33,Erzgebirge Aue,Hannover 96,2,1
2019,33,1. FC Heidenheim 1846,Hamburger SV,2,1
2019,33,VfL Osnabrück,Holstein Kiel,4,1
2019,33,Karlsruher SC,Arminia Bielefeld,3,3
2019,33,FC St. Pauli,Jahn Regensburg,1,1
2019,33,SV Sandhausen,Dynamo Dresden,0,1
2019,33,VfL Bochum,SpVgg Greuther Fürth,2,2
2019,33,SV Darmstadt 98,SV Wehen Wiesbaden,3,1
2019,34,Holstein Kiel,1. FC Nürnberg,1,1
2019,34,Arminia Bielefeld,1. FC Heidenheim 1846,3,0
2019,34,SV Wehen Wiesbaden,FC St. Pauli,5,3
2019,34,VfB Stuttgart,SV Darmstadt 98,1,3
2019,34,Hannover 96,VfL Bochum,2,0
2019,34,Jahn Regensburg,Erzgebirge Aue,1,2
2019,34,Hamburger SV,SV Sandhausen,1,5
2019,34,Dynamo Dresden,VfL Osnabrück,2,2
2019,34,SpVgg Greuther Fürth,Karlsruher SC,1,2
