season,matchday,home,away,goals_home,goals_away
2008,16,Rot Weiss Ahlen,VfL Osnabrück,1,2
2008,16,1. FC Nürnberg,Hansa Rostock,4,0
2008,17,TuS Koblenz,FC Ingolstadt 04,0,1
2008,17,VfL Osnabrück,MSV Duisburg,1,1
2008,17,FSV Frankfurt,FC St. Pauli,1,0
2008,17,Hansa Rostock,SV Wehen Wiesbaden,1,0
2008,17,SpVgg Greuther Fürth,Rot Weiss Ahlen,3,0
2008,17,TSV 1860 München,1. FC Nürnberg,1,1
2008,17,FC Augsburg,Alemannia Aachen,3,1
2008,17,Rot-Weiß Oberhausen,1. FSV Mainz 05,2,1
2008,17,1. FC Kaiserslautern,SC Freiburg,2,0
2008,18,FC Augsburg,1. FC Nürnberg,0,0
2008,18,VfL Osnabrück,FC St. Pauli,2,2
2008,18,Rot-Weiß Oberhausen,TuS Koblenz,0,0
2008,18,Hansa Rostock,MSV Duisburg,0,1
2008,18,TSV 1860 München,SC Freiburg,0,2
2008,18,SV Wehen Wiesbaden,Alemannia Aachen,1,0
2008,18,FSV Frankfurt,Rot Weiss Ahlen,4,0
2008,18,SpVgg Greuther Fürth,FC Ingolstadt 04,6,1
2008,18,1. FC Kaiserslautern,1. FSV Mainz 05,1,1
2008,19,Alemannia Aachen,Hansa Rostock,3,3
2008,19,SC Freiburg,VfL Osnabrück,4,1
2008,19,TuS Koblenz,FSV Frankfurt,1,3
2008,19,FC St. Pauli,SpVgg Greuther Fürth,0,3
2008,19,MSV Duisburg,SV Wehen Wiesbaden,2,1
2008,19,1. FSV Mainz 05,TSV 1860 München,2,2
2008,19,Rot Weiss Ahlen,FC Augsburg,2,1
2008,19,FC Ingolstadt 04,Rot-Weiß Oberhausen,0,0
2008,19,1. FC Nürnberg,1. FC Kaiserslautern,3,0
2008,20,Rot-Weiß Oberhausen,FC St. Pauli,3,2
2008,20,SV Wehen Wiesbaden,TuS Koblenz,1,3
2008,20,SpVgg Greuther Fürth,FSV Frankfurt,0,0
2008,20,Alemannia Aachen,1. FC Nürnberg,6,2
2008,20,FC Augsburg,MSV Duisburg,1,1
2008,20,VfL Osnabrück,1. FSV Mainz 05,1,3
2008,20,TSV 1860 München,Rot Weiss Ahlen,2,1
2008,20,1. FC Kaiserslautern,FC Ingolstadt 04,2,0
2008,20,Hansa Rostock,SC Freiburg,1,3
2008,21,1. FSV Mainz 05,Hansa Rostock,3,1
2008,21,FC Ingolstadt 04,Alemannia Aachen,0,0
2008,21,SC Freiburg,FC Augsburg,1,0
2008,21,TuS Koblenz,SpVgg Greuther Fürth,3,0
2008,21,1. FC Nürnberg,SV Wehen Wiesbaden,1,0
2008,21,MSV Duisburg,TSV 1860 München,4,1
2008,21,FSV Frankfurt,VfL Osnabrück,1,0
2008,21,Rot Weiss Ahlen,Rot-Weiß Oberhausen,1,3
2008,21,FC St. Pauli,1. FC Kaiserslautern,2,0
2008,22,1. FC Nürnberg,1. FSV Mainz 05,0,0
2008,22,SV Wehen Wiesbaden,SC Freiburg,0,1
2008,22,Hansa Rostock,Rot Weiss Ahlen,0,0
2008,22,1. FC Kaiserslautern,SpVgg Greuther Fürth,1,2
2008,22,TSV 1860 München,FC St. Pauli,5,1
2008,22,FC Augsburg,TuS Koblenz,0,2
2008,22,Rot-Weiß Oberhausen,FSV Frankfurt,2,0
2008,22,VfL Osnabrück,FC Ingolstadt 04,1,0
2008,22,Alemannia Aachen,MSV Duisburg,1,2
2008,23,FC St. Pauli,Hansa Rostock,3,2
2008,23,TuS Koblenz,VfL Osnabrück,3,0
2008,23,FSV Frankfurt,1. FC Kaiserslautern,1,0
2008,23,SC Freiburg,Alemannia Aachen,2,1
2008,23,Rot Weiss Ahlen,SV Wehen Wiesbaden,1,0
2008,23,FC Ingolstadt 04,TSV 1860 München,2,3
2008,23,1. FSV Mainz 05,FC Augsburg,1,1
2008,23,SpVgg Greuther Fürth,Rot-Weiß Oberhausen,3,1
2008,23,MSV Duisburg,1. FC Nürnberg,2,2
2008,24,1. FC Kaiserslautern,TuS Koblenz,2,1
2008,24,1. FC Nürnberg,Rot Weiss Ahlen,4,0
2008,24,TSV 1860 München,FSV Frankfurt,1,1
2008,24,MSV Duisburg,SC Freiburg,2,0
2008,24,VfL Osnabrück,SpVgg Greuther Fürth,5,1
2008,24,Alemannia Aachen,FC St. Pauli,1,3
2008,24,FC Augsburg,Rot-Weiß Oberhausen,1,2
2008,24,Hansa Rostock,FC Ingolstadt 04,1,1
2008,24,SV Wehen Wiesbaden,1. FSV Mainz 05,0,2
2008,25,TuS Koblenz,Hansa Rostock,1,1
2008,25,FSV Frankfurt,SV Wehen Wiesbaden,2,1
2008,25,Rot-Weiß Oberhausen,VfL Osnabrück,0,0
2008,25,FC Ingolstadt 04,MSV Duisburg,0,0
2008,25,1. FSV Mainz 05,Alemannia Aachen,1,4
2008,25,SpVgg Greuther Fürth,TSV 1860 München,1,0
2008,25,Rot Weiss Ahlen,1. FC Kaiserslautern,0,1
2008,25,FC St. Pauli,FC Augsburg,1,1
2008,25,SC Freiburg,1. FC Nürnberg,0,1
2008,26,MSV Duisburg,1. FSV Mainz 05,0,1
2008,26,1. FC Nürnberg,TuS Koblenz,2,0
2008,26,FC Augsburg,FC Ingolstadt 04,1,1
2008,26,Alemannia Aachen,SpVgg Greuther Fürth,1,0
2008,26,SV Wehen Wiesbaden,FC St. Pauli,3,1
2008,26,TSV 1860 München,VfL Osnabrück,1,1
2008,26,Hansa Rostock,FSV Frankfurt,2,0
2008,26,1. FC Kaiserslautern,Rot-Weiß Oberhausen,1,1
2008,26,SC Freiburg,Rot Weiss Ahlen,1,1
2008,27,Rot-Weiß Oberhausen,1. FC Nürnberg,0,3
2008,27,SpVgg Greuther Fürth,Hansa Rostock,0,1
2008,27,FC Ingolstadt 04,SV Wehen Wiesbaden,0,0
2008,27,FC St. Pauli,MSV Duisburg,2,2
2008,27,Rot Weiss Ahlen,Alemannia Aachen,0,2
2008,27,TuS Koblenz,TSV 1860 München,3,2
2008,27,VfL Osnabrück,1. FC Kaiserslautern,0,2
2008,27,FSV Frankfurt,FC Augsburg,2,1
2008,27,1. FSV Mainz 05,SC Freiburg,1,2
2008,28,FC Augsburg,VfL Osnabrück,3,0
2008,28,1. FSV Mainz 05,Rot Weiss Ahlen,0,0
2008,28,Hansa Rostock,Rot-Weiß Oberhausen,3,1
2008,28,SV Wehen Wiesbaden,SpVgg Greuther Fürth,0,1
2008,28,1. FC Nürnberg,FC St. Pauli,2,0
2008,28,MSV Duisburg,TuS Koblenz,2,3
2008,28,Alemannia Aachen,FSV Frankfurt,2,0
2008,28,SC Freiburg,FC Ingolstadt 04,3,2
2008,28,TSV 1860 München,1. FC Kaiserslautern,1,1
2008,29,Rot Weiss Ahlen,MSV Duisburg,0,2
2008,29,FC St. Pauli,SC Freiburg,1,2
2008,29,SpVgg Greuther Fürth,FC Augsburg,2,1
2008,29,FSV Frankfurt,1. FC Nürnberg,2,1
2008,29,FC Ingolstadt 04,1. FSV Mainz 05,3,4
2008,29,TuS Koblenz,Alemannia Aachen,0,2
2008,29,1. FC Kaiserslautern,SV Wehen Wiesbaden,1,0
2008,29,Rot-Weiß Oberhausen,TSV 1860 München,1,1
2008,29,VfL Osnabrück,Hansa Rostock,0,0
2008,30,FC Augsburg,TSV 1860 München,3,0
2008,30,SV Wehen Wiesbaden,VfL Osnabrück,0,1
2008,30,Hansa Rostock,1. FC Kaiserslautern,5,1
2008,30,Rot Weiss Ahlen,FC St. Pauli,1,0
2008,30,1. FSV Mainz 05,TuS Koblenz,2,0
2008,30,SC Freiburg,FSV Frankfurt,4,1
2008,30,Alemannia Aachen,Rot-Weiß Oberhausen,2,2
2008,30,1. FC Nürnberg,FC Ingolstadt 04,1,0
2008,30,MSV Duisburg,SpVgg Greuther Fürth,2,0
2008,31,TSV 1860 München,Hansa Rostock,3,3
2008,31,FSV Frankfurt,MSV Duisburg,0,0
2008,31,VfL Osnabrück,Alemannia Aachen,2,1
2008,31,Rot-Weiß Oberhausen,SV Wehen Wiesbaden,0,1
2008,31,1. FC Kaiserslautern,FC Augsburg,1,0
2008,31,SpVgg Greuther Fürth,1. FC Nürnberg,1,1
2008,31,FC St. Pauli,1. FSV Mainz 05,2,0
2008,31,TuS Koblenz,SC Freiburg,2,5
2008,31,FC Ingolstadt 04,Rot Weiss Ahlen,0,2
2008,32,SV Wehen Wiesbaden,TSV 1860 München,0,0
2008,32,Alemannia Aachen,1. FC Kaiserslautern,1,0
2008,32,Hansa Rostock,FC Augsburg,3,3
2008,32,MSV Duisburg,Rot-Weiß Oberhausen,1,1
2008,32,SC Freiburg,SpVgg Greuther Fürth,0,0
2008,32,Rot Weiss Ahlen,TuS Koblenz,1,1
2008,32,1. FC Nürnberg,VfL Osnabrück,2,0
2008,32,1. FSV Mainz 05,FSV Frankfurt,2,1
2008,32,FC Ingolstadt 04,FC St. Pauli,0,1
2008,33,Hansa Rostock,1. FC Nürnberg,0,0
2008,33,1. FC Kaiserslautern,MSV Duisburg,3,5
2008,33,SpVgg Greuther Fürth,1. FSV Mainz 05,0,2
2008,33,Rot-Weiß Oberhausen,SC Freiburg,1,0
2008,33,TSV 1860 München,Alemannia Aachen,1,1
2008,33,FC Augsburg,SV Wehen Wiesbaden,1,1
2008,33,TuS Koblenz,FC St. Pauli,2,1
2008,33,VfL Osnabrück,Rot Weiss Ahlen,2,2
2008,33,FSV Frankfurt,FC Ingolstadt 04,1,1
2008,34,SV Wehen Wiesbaden,Hansa Rostock,1,1
2008,34,Rot Weiss Ahlen,SpVgg Greuther Fürth,2,4
2008,34,FC Ingolstadt 04,TuS Koblenz,4,0
2008,34,1. FC Nürnberg,TSV 1860 München,2,1
2008,34,MSV Duisburg,VfL Osnabrück,4,1
2008,34,SC Freiburg,1. FC Kaiserslautern,4,3
2008,34,Alemannia Aachen,FC Augsburg,4,0
2008,34,FC St. Pauli,FSV Frankfurt,2,0
2008,34,1. FSV Mainz 05,Rot-Weiß Oberhausen,4,0
