season,matchday,home,away,goals_home,goals_away
2014,7,1. FC Kaiserslautern,1. FC Union Berlin,1,0
2014,7,1. FC Heidenheim 1846,1. FC Nürnberg,3,0
2014,7,RB Leipzig,Karlsruher SC,3,1
2014,7,SV Darmstadt 98,FSV Frankfurt,4,0
2014,7,VfL Bochum,Fortuna Düsseldorf,1,1
2014,8,Eintracht Braunschweig,SV Sandhausen,2,1
2014,8,TSV 1860 München,SpVgg Greuther Fürth,2,0
2014,8,Erzgebirge Aue,VfR Aalen,1,0
2014,8,Karlsruher SC,FC Ingolstadt 04,0,1
2014,8,1. FC Union Berlin,SV Darmstadt 98,1,1
2014,8,Fortuna Düsseldorf,RB Leipzig,2,2
2014,8,FSV Frankfurt,FC St. Pauli,3,3
2014,8,1. FC Heidenheim 1846,VfL Bochum,5,0
2014,8,1. FC Nürnberg,1. FC Kaiserslautern,3,2
2014,9,SpVgg Greuther Fürth,Erzgebirge Aue,2,0
2014,9,VfR Aalen,TSV 1860 München,2,0
2014,9,VfL Bochum,1. FC Nürnberg,1,1
2014,9,1. FC Kaiserslautern,Karlsruher SC,2,0
2014,9,FC St. Pauli,1. FC Union Berlin,3,0
2014,9,FC Ingolstadt 04,Eintracht Braunschweig,1,0
2014,9,SV Sandhausen,FSV Frankfurt,0,3
2014,9,SV Darmstadt 98,Fortuna Düsseldorf,1,4
2014,9,RB Leipzig,1. FC Heidenheim 1846,1,1
2014,10,VfL Bochum,SV Darmstadt 98,1,1
2014,10,1. FC Heidenheim 1846,1. FC Kaiserslautern,1,1
2014,10,1. FC Nürnberg,RB Leipzig,1,0
2014,10,Eintracht Braunschweig,SpVgg Greuther Fürth,2,2
2014,10,1. FC Union Berlin,SV Sandhausen,3,1
2014,10,Karlsruher SC,VfR Aalen,0,0
2014,10,FSV Frankfurt,FC Ingolstadt 04,0,1
2014,10,Erzgebirge Aue,TSV 1860 München,4,1
2014,10,Fortuna Düsseldorf,FC St. Pauli,1,0
2014,11,SpVgg Greuther Fürth,FSV Frankfurt,2,5
2014,11,VfR Aalen,1. FC Union Berlin,1,2
2014,11,RB Leipzig,VfL Bochum,2,0
2014,11,1. FC Kaiserslautern,Fortuna Düsseldorf,1,1
2014,11,FC St. Pauli,Karlsruher SC,0,4
2014,11,TSV 1860 München,Eintracht Braunschweig,1,2
2014,11,FC Ingolstadt 04,1. FC Heidenheim 1846,1,0
2014,11,SV Sandhausen,Erzgebirge Aue,1,1
2014,11,SV Darmstadt 98,1. FC Nürnberg,3,0
2014,12,Karlsruher SC,SV Sandhausen,1,1
2014,12,Fortuna Düsseldorf,FC Ingolstadt 04,0,0
2014,12,1. FC Union Berlin,SpVgg Greuther Fürth,0,1
2014,12,1. FC Nürnberg,FC St. Pauli,2,2
2014,12,1. FC Heidenheim 1846,SV Darmstadt 98,1,1
2014,12,Eintracht Braunschweig,VfR Aalen,2,1
2014,12,FSV Frankfurt,Erzgebirge Aue,1,1
2014,12,VfL Bochum,TSV 1860 München,0,3
2014,12,RB Leipzig,1. FC Kaiserslautern,0,0
2014,13,1. FC Kaiserslautern,VfL Bochum,2,2
2014,13,VfR Aalen,FSV Frankfurt,0,1
2014,13,SV Sandhausen,1. FC Nürnberg,2,1
2014,13,FC St. Pauli,1. FC Heidenheim 1846,0,3
2014,13,SV Darmstadt 98,RB Leipzig,1,0
2014,13,SpVgg Greuther Fürth,Karlsruher SC,0,3
2014,13,FC Ingolstadt 04,1. FC Union Berlin,3,3
2014,13,Erzgebirge Aue,Eintracht Braunschweig,1,2
2014,13,TSV 1860 München,Fortuna Düsseldorf,0,1
2014,14,VfL Bochum,VfR Aalen,4,0
2014,14,1. FC Heidenheim 1846,SV Sandhausen,3,0
2014,14,1. FC Kaiserslautern,SV Darmstadt 98,0,0
2014,14,1. FC Union Berlin,TSV 1860 München,1,4
2014,14,FSV Frankfurt,Eintracht Braunschweig,0,3
2014,14,1. FC Nürnberg,FC Ingolstadt 04,2,1
2014,14,Karlsruher SC,Erzgebirge Aue,1,0
2014,14,RB Leipzig,FC St. Pauli,4,1
2014,14,Fortuna Düsseldorf,SpVgg Greuther Fürth,3,3
2014,15,SpVgg Greuther Fürth,1. FC Heidenheim 1846,0,0
2014,15,Erzgebirge Aue,1. FC Union Berlin,1,2
2014,15,SV Darmstadt 98,Karlsruher SC,0,0
2014,15,FC Ingolstadt 04,VfL Bochum,3,0
2014,15,VfR Aalen,Fortuna Düsseldorf,2,0
2014,15,TSV 1860 München,FSV Frankfurt,0,2
2014,15,FC St. Pauli,1. FC Kaiserslautern,1,3
2014,15,SV Sandhausen,RB Leipzig,0,0
2014,15,Eintracht Braunschweig,1. FC Nürnberg,1,0
2014,16,Fortuna Düsseldorf,SV Sandhausen,1,3
2014,16,VfL Bochum,FC St. Pauli,3,3
2014,16,1. FC Heidenheim 1846,VfR Aalen,0,1
2014,16,1. FC Kaiserslautern,Erzgebirge Aue,3,0
2014,16,SV Darmstadt 98,SpVgg Greuther Fürth,0,0
2014,16,Karlsruher SC,Eintracht Braunschweig,1,0
2014,16,1. FC Union Berlin,FSV Frankfurt,2,1
2014,16,RB Leipzig,FC Ingolstadt 04,0,1
2014,16,1. FC Nürnberg,TSV 1860 München,2,1
2014,17,SpVgg Greuther Fürth,RB Leipzig,0,1
2014,17,SV Sandhausen,VfL Bochum,0,0
2014,17,Erzgebirge Aue,1. FC Heidenheim 1846,1,1
2014,17,Eintracht Braunschweig,1. FC Union Berlin,1,1
2014,17,TSV 1860 München,Karlsruher SC,2,3
2014,17,FSV Frankfurt,Fortuna Düsseldorf,0,2
2014,17,FC St. Pauli,SV Darmstadt 98,0,1
2014,17,FC Ingolstadt 04,1. FC Kaiserslautern,2,0
2014,17,VfR Aalen,1. FC Nürnberg,1,2
2014,18,Eintracht Braunschweig,Fortuna Düsseldorf,2,1
2014,18,SpVgg Greuther Fürth,VfL Bochum,0,0
2014,18,FSV Frankfurt,1. FC Heidenheim 1846,2,0
2014,18,1. FC Union Berlin,Karlsruher SC,2,0
2014,18,Erzgebirge Aue,1. FC Nürnberg,0,1
2014,18,VfR Aalen,RB Leipzig,0,0
2014,18,SV Sandhausen,SV Darmstadt 98,1,2
2014,18,FC Ingolstadt 04,FC St. Pauli,2,1
2014,18,TSV 1860 München,1. FC Kaiserslautern,1,1
2014,19,1. FC Heidenheim 1846,Eintracht Braunschweig,0,1
2014,19,Fortuna Düsseldorf,1. FC Union Berlin,1,0
2014,19,Karlsruher SC,FSV Frankfurt,4,1
2014,19,1. FC Nürnberg,SpVgg Greuther Fürth,0,0
2014,19,FC St. Pauli,VfR Aalen,3,1
2014,19,SV Darmstadt 98,FC Ingolstadt 04,2,2
2014,19,1. FC Kaiserslautern,SV Sandhausen,1,0
2014,19,VfL Bochum,Erzgebirge Aue,1,1
2014,19,RB Leipzig,TSV 1860 München,1,1
2014,20,SpVgg Greuther Fürth,FC Ingolstadt 04,0,1
2014,20,Erzgebirge Aue,RB Leipzig,2,0
2014,20,VfR Aalen,SV Darmstadt 98,0,0
2014,20,SV Sandhausen,FC St. Pauli,0,0
2014,20,1. FC Union Berlin,VfL Bochum,2,1
2014,20,Eintracht Braunschweig,1. FC Kaiserslautern,0,2
2014,20,Karlsruher SC,Fortuna Düsseldorf,1,1
2014,20,FSV Frankfurt,1. FC Nürnberg,2,1
2014,20,TSV 1860 München,1. FC Heidenheim 1846,1,2
2014,21,VfL Bochum,Eintracht Braunschweig,3,2
2014,21,1. FC Heidenheim 1846,Karlsruher SC,0,1
2014,21,Fortuna Düsseldorf,Erzgebirge Aue,2,3
2014,21,1. FC Kaiserslautern,VfR Aalen,1,0
2014,21,FC Ingolstadt 04,SV Sandhausen,1,3
2014,21,SV Darmstadt 98,TSV 1860 München,1,1
2014,21,1. FC Nürnberg,1. FC Union Berlin,3,1
2014,21,RB Leipzig,FSV Frankfurt,0,1
2014,21,FC St. Pauli,SpVgg Greuther Fürth,0,1
2014,22,VfR Aalen,FC Ingolstadt 04,1,1
2014,22,SpVgg Greuther Fürth,SV Sandhausen,0,0
2014,22,Erzgebirge Aue,SV Darmstadt 98,0,1
2014,22,TSV 1860 München,FC St. Pauli,2,1
2014,22,Karlsruher SC,VfL Bochum,0,0
2014,22,Fortuna Düsseldorf,1. FC Nürnberg,1,3
2014,22,FSV Frankfurt,1. FC Kaiserslautern,2,0
2014,22,1. FC Union Berlin,1. FC Heidenheim 1846,3,1
2014,22,Eintracht Braunschweig,RB Leipzig,1,1
2014,23,SV Darmstadt 98,Eintracht Braunschweig,1,0
2014,23,1. FC Kaiserslautern,SpVgg Greuther Fürth,2,1
2014,23,VfL Bochum,FSV Frankfurt,3,3
2014,23,1. FC Nürnberg,Karlsruher SC,1,1
2014,23,SV Sandhausen,VfR Aalen,2,0
2014,23,1. FC Heidenheim 1846,Fortuna Düsseldorf,1,2
2014,23,RB Leipzig,1. FC Union Berlin,3,2
2014,23,FC St. Pauli,Erzgebirge Aue,0,0
2014,23,FC Ingolstadt 04,TSV 1860 München,1,1
2014,24,Erzgebirge Aue,FC Ingolstadt 04,0,3
2014,24,Fortuna Düsseldorf,VfL Bochum,2,2
2014,24,1. FC Nürnberg,1. FC Heidenheim 1846,0,1
2014,24,VfR Aalen,SpVgg Greuther Fürth,1,1
2014,24,Eintracht Braunschweig,FC St. Pauli,0,2
2014,24,1. FC Union Berlin,1. FC Kaiserslautern,0,0
2014,24,TSV 1860 München,SV Sandhausen,2,3
2014,24,FSV Frankfurt,SV Darmstadt 98,1,1
2014,24,Karlsruher SC,RB Leipzig,0,0
2014,25,SpVgg Greuther Fürth,TSV 1860 München,0,3
2014,25,SV Darmstadt 98,1. FC Union Berlin,5,0
2014,25,VfL Bochum,1. FC Heidenheim 1846,4,1
2014,25,1. FC Kaiserslautern,1. FC Nürnberg,2,1
2014,25,FC St. Pauli,FSV Frankfurt,1,1
2014,25,SV Sandhausen,Eintracht Braunschweig,0,1
2014,25,FC Ingolstadt 04,Karlsruher SC,1,3
2014,25,VfR Aalen,Erzgebirge Aue,3,0
2014,25,RB Leipzig,Fortuna Düsseldorf,3,1
2014,26,1. FC Union Berlin,FC St. Pauli,1,0
2014,26,TSV 1860 München,VfR Aalen,1,1
2014,26,FSV Frankfurt,SV Sandhausen,1,1
2014,26,Eintracht Braunschweig,FC Ingolstadt 04,0,0
2014,26,Fortuna Düsseldorf,SV Darmstadt 98,2,0
2014,26,Erzgebirge Aue,SpVgg Greuther Fürth,0,0
2014,26,Karlsruher SC,1. FC Kaiserslautern,0,0
2014,26,1. FC Heidenheim 1846,RB Leipzig,1,0
2014,26,1. FC Nürnberg,VfL Bochum,1,2
2014,27,SpVgg Greuther Fürth,Eintracht Braunschweig,1,2
2014,27,1. FC Kaiserslautern,1. FC Heidenheim 1846,4,0
2014,27,RB Leipzig,1. FC Nürnberg,2,1
2014,27,VfR Aalen,Karlsruher SC,2,2
2014,27,SV Sandhausen,1. FC Union Berlin,1,1
2014,27,FC Ingolstadt 04,FSV Frankfurt,2,0
2014,27,TSV 1860 München,Erzgebirge Aue,0,1
2014,27,SV Darmstadt 98,VfL Bochum,2,0
2014,27,FC St. Pauli,Fortuna Düsseldorf,4,0
2014,28,Karlsruher SC,FC St. Pauli,3,0
2014,28,1. FC Heidenheim 1846,FC Ingolstadt 04,0,1
2014,28,1. FC Nürnberg,SV Darmstadt 98,1,1
2014,28,FSV Frankfurt,SpVgg Greuther Fürth,1,1
2014,28,Eintracht Braunschweig,TSV 1860 München,2,0
2014,28,1. FC Union Berlin,VfR Aalen,1,1
2014,28,Erzgebirge Aue,SV Sandhausen,0,1
2014,28,VfL Bochum,RB Leipzig,1,2
2014,28,Fortuna Düsseldorf,1. FC Kaiserslautern,1,1
2014,29,FC St. Pauli,1. FC Nürnberg,1,0
2014,29,SV Sandhausen,Karlsruher SC,0,0
2014,29,FC Ingolstadt 04,Fortuna Düsseldorf,3,2
2014,29,VfR Aalen,Eintracht Braunschweig,2,1
2014,29,TSV 1860 München,VfL Bochum,2,1
2014,29,SpVgg Greuther Fürth,1. FC Union Berlin,2,2
2014,29,Erzgebirge Aue,FSV Frankfurt,1,0
2014,29,SV Darmstadt 98,1. FC Heidenheim 1846,1,1
2014,29,1. FC Kaiserslautern,RB Leipzig,1,1
2014,30,1. FC Nürnberg,SV Sandhausen,2,0
2014,30,RB Leipzig,SV Darmstadt 98,2,1
2014,30,VfL Bochum,1. FC Kaiserslautern,0,2
2014,30,Karlsruher SC,SpVgg Greuther Fürth,2,1
2014,30,Fortuna Düsseldorf,TSV 1860 München,1,1
2014,30,1. FC Heidenheim 1846,FC St. Pauli,2,1
2014,30,1. FC Union Berlin,FC Ingolstadt 04,2,2
2014,30,FSV Frankfurt,VfR Aalen,1,1
2014,30,Eintracht Braunschweig,Erzgebirge Aue,4,2
2014,31,SV Darmstadt 98,1. FC Kaiserslautern,3,2
2014,31,Eintracht Braunschweig,FSV Frankfurt,2,0
2014,31,Erzgebirge Aue,Karlsruher SC,3,1
2014,31,SpVgg Greuther Fürth,Fortuna Düsseldorf,3,0
2014,31,TSV 1860 München,1. FC Union Berlin,0,3
2014,31,VfR Aalen,VfL Bochum,2,4
2014,31,SV Sandhausen,1. FC Heidenheim 1846,2,2
2014,31,FC St. Pauli,RB Leipzig,1,0
2014,31,FC Ingolstadt 04,1. FC Nürnberg,1,1
2014,32,FSV Frankfurt,TSV 1860 München,0,1
2014,32,Fortuna Düsseldorf,VfR Aalen,0,2
2014,32,RB Leipzig,SV Sandhausen,0,4
2014,32,1. FC Kaiserslautern,FC St. Pauli,0,2
2014,32,1. FC Union Berlin,Erzgebirge Aue,1,2
2014,32,1. FC Nürnberg,Eintracht Braunschweig,3,1
2014,32,1. FC Heidenheim 1846,SpVgg Greuther Fürth,3,0
2014,32,VfL Bochum,FC Ingolstadt 04,3,1
2014,32,Karlsruher SC,SV Darmstadt 98,0,1
2014,33,TSV 1860 München,1. FC Nürnberg,2,1
2014,33,Erzgebirge Aue,1. FC Kaiserslautern,0,0
2014,33,Eintracht Braunschweig,Karlsruher SC,0,2
2014,33,SV Sandhausen,Fortuna Düsseldorf,0,2
2014,33,FSV Frankfurt,1. FC Union Berlin,1,3
2014,33,FC St. Pauli,VfL Bochum,5,1
2014,33,VfR Aalen,1. FC Heidenheim 1846,2,4
2014,33,FC Ingolstadt 04,RB Leipzig,2,1
2014,33,SpVgg Greuther Fürth,SV Darmstadt 98,1,0
2014,34,1. FC Union Berlin,Eintracht Braunschweig,2,0
2014,34,RB Leipzig,SpVgg Greuther Fürth,2,0
2014,34,Karlsruher SC,TSV 1860 München,2,0
2014,34,SV Darmstadt 98,FC St. Pauli,1,0
2014,34,1. FC Kaiserslautern,FC Ingolstadt 04,1,1
2014,34,1. FC Nürnberg,VfR Aalen,2,1
2014,34,VfL Bochum,SV Sandhausen,0,0
2014,34,Fortuna Düsseldorf,FSV Frankfurt,2,3
2014,34,1. FC Heidenheim 1846,Erzgebirge Aue,2,2
