season,matchday,home,away,goals_home,goals_away
2016,13,1. FC Union Berlin,VfB Stuttgart,1,1
2016,13,Dynamo Dresden,SpVgg Greuther Fürth,2,1
2016,13,TSV 1860 München,1. FC Kaiserslautern,1,1
2016,14,SpVgg Greuther Fürth,Arminia Bielefeld,2,1
2016,14,Fortuna Düsseldorf,Hannover 96,2,2
2016,14,Würzburger Kickers,Erzgebirge Aue,1,1
2016,14,1. FC Heidenheim 1846,FC St. Pauli,2,0
2016,14,Dynamo Dresden,VfL Bochum,2,2
2016,14,Eintracht Braunschweig,TSV 1860 München,2,1
2016,14,1. FC Kaiserslautern,Karlsruher SC,0,0
2016,14,SV Sandhausen,1. FC Union Berlin,0,1
2016,14,VfB Stuttgart,1. FC Nürnberg,3,1
2016,15,Hannover 96,1. FC Heidenheim 1846,3,2
2016,15,FC St. Pauli,1. FC Kaiserslautern,0,0
2016,15,Karlsruher SC,SpVgg Greuther Fürth,1,2
2016,15,1. FC Nürnberg,SV Sandhausen,1,3
2016,15,TSV 1860 München,Dynamo Dresden,1,0
2016,15,Arminia Bielefeld,VfL Bochum,1,0
2016,15,Erzgebirge Aue,VfB Stuttgart,0,4
2016,15,Würzburger Kickers,Fortuna Düsseldorf,0,0
2016,15,1. FC Union Berlin,Eintracht Braunschweig,2,0
2016,16,1. FC Heidenheim 1846,1. FC Union Berlin,3,0
2016,16,Fortuna Düsseldorf,1. FC Nürnberg,0,2
2016,16,Dynamo Dresden,Karlsruher SC,0,0
2016,16,VfL Bochum,TSV 1860 München,1,0
2016,16,1. FC Kaiserslautern,Erzgebirge Aue,0,0
2016,16,Eintracht Braunschweig,Arminia Bielefeld,3,2
2016,16,SpVgg Greuther Fürth,FC St. Pauli,0,2
2016,16,SV Sandhausen,Würzburger Kickers,0,0
2016,16,VfB Stuttgart,Hannover 96,1,2
2016,17,1. FC Union Berlin,SpVgg Greuther Fürth,1,1
2016,17,TSV 1860 München,1. FC Heidenheim 1846,1,1
2016,17,Erzgebirge Aue,Fortuna Düsseldorf,0,0
2016,17,FC St. Pauli,VfL Bochum,1,1
2016,17,Karlsruher SC,Eintracht Braunschweig,0,0
2016,17,Hannover 96,SV Sandhausen,0,0
2016,17,Arminia Bielefeld,Dynamo Dresden,1,2
2016,17,Würzburger Kickers,VfB Stuttgart,3,0
2016,17,1. FC Nürnberg,1. FC Kaiserslautern,2,1
2016,18,1. FC Union Berlin,VfL Bochum,2,1
2016,18,TSV 1860 München,SpVgg Greuther Fürth,2,1
2016,18,Fortuna Düsseldorf,SV Sandhausen,0,3
2016,18,Würzburger Kickers,Eintracht Braunschweig,1,1
2016,18,Erzgebirge Aue,1. FC Heidenheim 1846,2,1
2016,18,FC St. Pauli,VfB Stuttgart,0,1
2016,18,Karlsruher SC,Arminia Bielefeld,3,2
2016,18,1. FC Nürnberg,Dynamo Dresden,1,2
2016,18,Hannover 96,1. FC Kaiserslautern,1,0
2016,19,SpVgg Greuther Fürth,Hannover 96,4,1
2016,19,Arminia Bielefeld,TSV 1860 München,2,1
2016,19,1. FC Kaiserslautern,Würzburger Kickers,1,0
2016,19,1. FC Heidenheim 1846,1. FC Nürnberg,2,3
2016,19,SV Sandhausen,Erzgebirge Aue,2,0
2016,19,Eintracht Braunschweig,FC St. Pauli,1,2
2016,19,Dynamo Dresden,1. FC Union Berlin,0,0
2016,19,VfL Bochum,Karlsruher SC,1,1
2016,19,VfB Stuttgart,Fortuna Düsseldorf,2,0
2016,20,1. FC Nürnberg,Eintracht Braunschweig,1,1
2016,20,Erzgebirge Aue,SpVgg Greuther Fürth,0,0
2016,20,Fortuna Düsseldorf,1. FC Kaiserslautern,1,1
2016,20,TSV 1860 München,Karlsruher SC,2,1
2016,20,Würzburger Kickers,1. FC Heidenheim 1846,0,2
2016,20,1. FC Union Berlin,Arminia Bielefeld,3,1
2016,20,VfB Stuttgart,SV Sandhausen,2,1
2016,20,FC St. Pauli,Dynamo Dresden,2,0
2016,20,Hannover 96,VfL Bochum,2,1
2016,21,1. FC Heidenheim 1846,VfB Stuttgart,1,2
2016,21,1. FC Kaiserslautern,SV Sandhausen,3,0
2016,21,Eintracht Braunschweig,Erzgebirge Aue,1,1
2016,21,SpVgg Greuther Fürth,Fortuna Düsseldorf,1,0
2016,21,VfL Bochum,Würzburger Kickers,2,1
2016,21,Dynamo Dresden,Hannover 96,1,2
2016,21,Arminia Bielefeld,FC St. Pauli,1,1
2016,21,Karlsruher SC,1. FC Union Berlin,1,2
2016,21,TSV 1860 München,1. FC Nürnberg,2,0
2016,22,SV Sandhausen,Eintracht Braunschweig,0,1
2016,22,Würzburger Kickers,SpVgg Greuther Fürth,1,1
2016,22,1. FC Union Berlin,TSV 1860 München,2,0
2016,22,Fortuna Düsseldorf,1. FC Heidenheim 1846,0,0
2016,22,Hannover 96,Arminia Bielefeld,2,2
2016,22,1. FC Nürnberg,VfL Bochum,0,1
2016,22,VfB Stuttgart,1. FC Kaiserslautern,2,0
2016,22,Erzgebirge Aue,Dynamo Dresden,1,4
2016,22,FC St. Pauli,Karlsruher SC,5,0
2016,23,Dynamo Dresden,1. FC Kaiserslautern,3,3
2016,23,VfL Bochum,Fortuna Düsseldorf,1,2
2016,23,1. FC Union Berlin,Würzburger Kickers,2,0
2016,23,Karlsruher SC,Hannover 96,2,0
2016,23,TSV 1860 München,FC St. Pauli,1,2
2016,23,SpVgg Greuther Fürth,1. FC Nürnberg,1,0
2016,23,1. FC Heidenheim 1846,SV Sandhausen,2,2
2016,23,Arminia Bielefeld,Erzgebirge Aue,2,2
2016,23,Eintracht Braunschweig,VfB Stuttgart,1,1
2016,24,VfB Stuttgart,VfL Bochum,1,1
2016,24,FC St. Pauli,1. FC Union Berlin,1,2
2016,24,Erzgebirge Aue,Karlsruher SC,1,0
2016,24,Hannover 96,TSV 1860 München,1,0
2016,24,Würzburger Kickers,Dynamo Dresden,0,2
2016,24,SV Sandhausen,SpVgg Greuther Fürth,1,1
2016,24,1. FC Kaiserslautern,1. FC Heidenheim 1846,1,1
2016,24,1. FC Nürnberg,Arminia Bielefeld,1,0
2016,24,Fortuna Düsseldorf,Eintracht Braunschweig,1,2
2016,25,Arminia Bielefeld,1. FC Kaiserslautern,2,0
2016,25,Eintracht Braunschweig,1. FC Heidenheim 1846,3,2
2016,25,TSV 1860 München,Würzburger Kickers,2,1
2016,25,SpVgg Greuther Fürth,VfB Stuttgart,1,0
2016,25,FC St. Pauli,Hannover 96,0,0
2016,25,Dynamo Dresden,SV Sandhausen,2,0
2016,25,Karlsruher SC,Fortuna Düsseldorf,0,3
2016,25,VfL Bochum,Erzgebirge Aue,1,1
2016,25,1. FC Union Berlin,1. FC Nürnberg,1,0
2016,26,Erzgebirge Aue,FC St. Pauli,1,0
2016,26,1. FC Nürnberg,Karlsruher SC,2,1
2016,26,Fortuna Düsseldorf,TSV 1860 München,0,1
2016,26,SV Sandhausen,VfL Bochum,0,0
2016,26,Hannover 96,1. FC Union Berlin,2,0
2016,26,Würzburger Kickers,Arminia Bielefeld,1,1
2016,26,1. FC Kaiserslautern,Eintracht Braunschweig,0,1
2016,26,1. FC Heidenheim 1846,SpVgg Greuther Fürth,0,2
2016,26,VfB Stuttgart,Dynamo Dresden,3,3
2016,27,Hannover 96,1. FC Nürnberg,1,0
2016,27,FC St. Pauli,SV Sandhausen,0,0
2016,27,Arminia Bielefeld,Fortuna Düsseldorf,2,1
2016,27,Karlsruher SC,Würzburger Kickers,1,1
2016,27,TSV 1860 München,VfB Stuttgart,1,1
2016,27,SpVgg Greuther Fürth,Eintracht Braunschweig,0,0
2016,27,VfL Bochum,1. FC Kaiserslautern,0,0
2016,27,Dynamo Dresden,1. FC Heidenheim 1846,2,1
2016,27,1. FC Union Berlin,Erzgebirge Aue,0,1
2016,28,Würzburger Kickers,Hannover 96,0,0
2016,28,1. FC Nürnberg,FC St. Pauli,0,2
2016,28,SV Sandhausen,Arminia Bielefeld,1,3
2016,28,1. FC Heidenheim 1846,VfL Bochum,0,0
2016,28,1. FC Kaiserslautern,SpVgg Greuther Fürth,2,0
2016,28,Fortuna Düsseldorf,1. FC Union Berlin,2,2
2016,28,VfB Stuttgart,Karlsruher SC,2,0
2016,28,Erzgebirge Aue,TSV 1860 München,3,0
2016,28,Eintracht Braunschweig,Dynamo Dresden,1,0
2016,29,Hannover 96,Eintracht Braunschweig,1,0
2016,29,1. FC Nürnberg,Erzgebirge Aue,2,1
2016,29,VfL Bochum,SpVgg Greuther Fürth,1,0
2016,29,1. FC Union Berlin,1. FC Kaiserslautern,3,1
2016,29,Karlsruher SC,1. FC Heidenheim 1846,0,1
2016,29,TSV 1860 München,SV Sandhausen,1,1
2016,29,Dynamo Dresden,Fortuna Düsseldorf,1,1
2016,29,FC St. Pauli,Würzburger Kickers,1,0
2016,29,Arminia Bielefeld,VfB Stuttgart,2,3
2016,30,Fortuna Düsseldorf,FC St. Pauli,1,3
2016,30,1. FC Kaiserslautern,TSV 1860 München,1,0
2016,30,SpVgg Greuther Fürth,Dynamo Dresden,1,0
2016,30,Erzgebirge Aue,Hannover 96,2,2
2016,30,1. FC Heidenheim 1846,Arminia Bielefeld,2,2
2016,30,Würzburger Kickers,1. FC Nürnberg,1,1
2016,30,Eintracht Braunschweig,VfL Bochum,2,0
2016,30,SV Sandhausen,Karlsruher SC,4,0
2016,30,VfB Stuttgart,1. FC Union Berlin,3,1
2016,31,FC St. Pauli,1. FC Heidenheim 1846,3,0
2016,31,1. FC Union Berlin,SV Sandhausen,2,1
2016,31,VfL Bochum,Dynamo Dresden,4,2
2016,31,1. FC Nürnberg,VfB Stuttgart,2,3
2016,31,Arminia Bielefeld,SpVgg Greuther Fürth,1,1
2016,31,Karlsruher SC,1. FC Kaiserslautern,1,3
2016,31,TSV 1860 München,Eintracht Braunschweig,0,1
2016,31,Hannover 96,Fortuna Düsseldorf,1,0
2016,31,Erzgebirge Aue,Würzburger Kickers,3,1
2016,32,1. FC Heidenheim 1846,Hannover 96,0,2
2016,32,1. FC Kaiserslautern,FC St. Pauli,1,2
2016,32,Dynamo Dresden,TSV 1860 München,1,2
2016,32,SV Sandhausen,1. FC Nürnberg,0,1
2016,32,Fortuna Düsseldorf,Würzburger Kickers,1,1
2016,32,SpVgg Greuther Fürth,Karlsruher SC,0,1
2016,32,VfL Bochum,Arminia Bielefeld,1,1
2016,32,VfB Stuttgart,Erzgebirge Aue,3,0
2016,32,Eintracht Braunschweig,1. FC Union Berlin,3,1
2016,33,Hannover 96,VfB Stuttgart,1,0
2016,33,TSV 1860 München,VfL Bochum,1,2
2016,33,Arminia Bielefeld,Eintracht Braunschweig,6,0
2016,33,FC St. Pauli,SpVgg Greuther Fürth,1,1
2016,33,Erzgebirge Aue,1. FC Kaiserslautern,1,0
2016,33,1. FC Union Berlin,1. FC Heidenheim 1846,0,1
2016,33,Würzburger Kickers,SV Sandhausen,0,1
2016,33,1. FC Nürnberg,Fortuna Düsseldorf,2,3
2016,33,Karlsruher SC,Dynamo Dresden,3,4
2016,34,SV Sandhausen,Hannover 96,1,1
2016,34,1. FC Kaiserslautern,1. FC Nürnberg,1,0
2016,34,VfL Bochum,FC St. Pauli,1,3
2016,34,SpVgg Greuther Fürth,1. FC Union Berlin,1,2
2016,34,Eintracht Braunschweig,Karlsruher SC,2,1
2016,34,Dynamo Dresden,Arminia Bielefeld,1,1
2016,34,1. FC Heidenheim 1846,TSV 1860 München,2,1
2016,34,Fortuna Düsseldorf,Erzgebirge Aue,1,0
2016,34,VfB Stuttgart,Würzburger Kickers,4,1
