season,matchday,home,away,goals_home,goals_away
2015,14,Karlsruher SC,VfL Bochum,3,0
2015,14,SpVgg Greuther Fürth,Arminia Bielefeld,0,0
2015,14,FSV Frankfurt,SV Sandhausen,0,1
2015,14,1. FC Union Berlin,1. FC Nürnberg,3,3
2015,14,MSV Duisburg,SC Freiburg,1,1
2015,14,SC Paderborn 07,1. FC Heidenheim 1846,1,1
2015,14,RB Leipzig,1. FC Kaiserslautern,0,2
2015,14,Eintracht Braunschweig,TSV 1860 München,0,0
2015,14,FC St. Pauli,Fortuna Düsseldorf,4,0
2015,15,Fortuna Düsseldorf,MSV Duisburg,1,1
2015,15,VfL Bochum,1. FC Union Berlin,1,1
2015,15,SV Sandhausen,Karlsruher SC,3,1
2015,15,TSV 1860 München,FC St. Pauli,2,0
2015,15,Arminia Bielefeld,RB Leipzig,0,1
2015,15,SC Freiburg,SC Paderborn 07,4,1
2015,15,1. FC Kaiserslautern,FSV Frankfurt,1,1
2015,15,1. FC Heidenheim 1846,SpVgg Greuther Fürth,1,2
2015,15,1. FC Nürnberg,Eintracht Braunschweig,2,1
2015,16,SpVgg Greuther Fürth,1. FC Kaiserslautern,2,4
2015,16,1. FC Heidenheim 1846,SC Freiburg,1,2
2015,16,Eintracht Braunschweig,VfL Bochum,1,0
2015,16,SC Paderborn 07,TSV 1860 München,4,4
2015,16,1. FC Union Berlin,Arminia Bielefeld,1,1
2015,16,FC St. Pauli,1. FC Nürnberg,0,4
2015,16,FSV Frankfurt,Fortuna Düsseldorf,1,2
2015,16,MSV Duisburg,SV Sandhausen,3,0
2015,16,Karlsruher SC,RB Leipzig,0,1
2015,17,1. FC Nürnberg,SC Paderborn 07,2,1
2015,17,TSV 1860 München,FSV Frankfurt,0,1
2015,17,SV Sandhausen,SpVgg Greuther Fürth,1,1
2015,17,SC Freiburg,1. FC Union Berlin,3,0
2015,17,Arminia Bielefeld,Karlsruher SC,2,1
2015,17,1. FC Kaiserslautern,FC St. Pauli,1,2
2015,17,RB Leipzig,MSV Duisburg,4,2
2015,17,VfL Bochum,1. FC Heidenheim 1846,1,1
2015,17,Fortuna Düsseldorf,Eintracht Braunschweig,1,0
2015,18,VfL Bochum,SC Paderborn 07,4,0
2015,18,SV Sandhausen,Eintracht Braunschweig,0,2
2015,18,TSV 1860 München,1. FC Heidenheim 1846,1,3
2015,18,Fortuna Düsseldorf,1. FC Union Berlin,0,3
2015,18,Karlsruher SC,SpVgg Greuther Fürth,1,0
2015,18,1. FC Kaiserslautern,MSV Duisburg,2,0
2015,18,1. FC Nürnberg,SC Freiburg,2,1
2015,18,RB Leipzig,FSV Frankfurt,3,1
2015,18,Arminia Bielefeld,FC St. Pauli,0,0
2015,19,FC St. Pauli,Karlsruher SC,1,2
2015,19,1. FC Union Berlin,SV Sandhausen,1,0
2015,19,FSV Frankfurt,Arminia Bielefeld,1,2
2015,19,SpVgg Greuther Fürth,RB Leipzig,1,2
2015,19,1. FC Heidenheim 1846,1. FC Nürnberg,0,3
2015,19,Eintracht Braunschweig,1. FC Kaiserslautern,1,1
2015,19,MSV Duisburg,VfL Bochum,0,0
2015,19,SC Freiburg,TSV 1860 München,3,0
2015,19,SC Paderborn 07,Fortuna Düsseldorf,0,0
2015,20,VfL Bochum,SC Freiburg,2,0
2015,20,SV Sandhausen,SC Paderborn 07,1,0
2015,20,1. FC Kaiserslautern,1. FC Union Berlin,2,2
2015,20,TSV 1860 München,1. FC Nürnberg,0,1
2015,20,Fortuna Düsseldorf,1. FC Heidenheim 1846,0,1
2015,20,RB Leipzig,Eintracht Braunschweig,2,0
2015,20,SpVgg Greuther Fürth,FC St. Pauli,0,2
2015,20,Karlsruher SC,FSV Frankfurt,1,1
2015,20,Arminia Bielefeld,MSV Duisburg,2,1
2015,21,SC Paderborn 07,1. FC Kaiserslautern,0,4
2015,21,FC St. Pauli,RB Leipzig,1,0
2015,21,FSV Frankfurt,SpVgg Greuther Fürth,1,2
2015,21,MSV Duisburg,Karlsruher SC,0,1
2015,21,1. FC Heidenheim 1846,SV Sandhausen,1,1
2015,21,SC Freiburg,Fortuna Düsseldorf,1,2
2015,21,1. FC Union Berlin,TSV 1860 München,3,0
2015,21,Eintracht Braunschweig,Arminia Bielefeld,1,0
2015,21,1. FC Nürnberg,VfL Bochum,1,1
2015,22,RB Leipzig,1. FC Union Berlin,3,0
2015,22,FC St. Pauli,FSV Frankfurt,1,3
2015,22,SpVgg Greuther Fürth,MSV Duisburg,1,1
2015,22,Karlsruher SC,Eintracht Braunschweig,2,2
2015,22,1. FC Kaiserslautern,1. FC Heidenheim 1846,2,2
2015,22,SV Sandhausen,SC Freiburg,0,2
2015,22,Arminia Bielefeld,SC Paderborn 07,1,1
2015,22,TSV 1860 München,VfL Bochum,1,1
2015,22,Fortuna Düsseldorf,1. FC Nürnberg,1,1
2015,23,1. FC Union Berlin,Karlsruher SC,2,1
2015,23,SC Paderborn 07,RB Leipzig,0,1
2015,23,1. FC Nürnberg,SpVgg Greuther Fürth,2,1
2015,23,SC Freiburg,1. FC Kaiserslautern,2,0
2015,23,TSV 1860 München,Fortuna Düsseldorf,3,2
2015,23,VfL Bochum,SV Sandhausen,3,2
2015,23,MSV Duisburg,FC St. Pauli,0,2
2015,23,Eintracht Braunschweig,FSV Frankfurt,0,0
2015,23,1. FC Heidenheim 1846,Arminia Bielefeld,3,2
2015,24,Karlsruher SC,SC Paderborn 07,0,0
2015,24,SV Sandhausen,1. FC Nürnberg,0,2
2015,24,SpVgg Greuther Fürth,1. FC Union Berlin,2,0
2015,24,Fortuna Düsseldorf,VfL Bochum,1,3
2015,24,1. FC Kaiserslautern,TSV 1860 München,0,1
2015,24,Arminia Bielefeld,SC Freiburg,1,4
2015,24,RB Leipzig,1. FC Heidenheim 1846,3,1
2015,24,FSV Frankfurt,MSV Duisburg,3,3
2015,24,FC St. Pauli,Eintracht Braunschweig,1,0
2015,25,Fortuna Düsseldorf,Karlsruher SC,0,1
2015,25,TSV 1860 München,SV Sandhausen,3,2
2015,25,1. FC Nürnberg,1. FC Kaiserslautern,2,1
2015,25,SC Paderborn 07,SpVgg Greuther Fürth,1,1
2015,25,1. FC Union Berlin,FSV Frankfurt,4,0
2015,25,1. FC Heidenheim 1846,FC St. Pauli,2,0
2015,25,VfL Bochum,Arminia Bielefeld,2,2
2015,25,Eintracht Braunschweig,MSV Duisburg,1,1
2015,25,SC Freiburg,RB Leipzig,2,1
2015,26,FC St. Pauli,SC Paderborn 07,3,4
2015,26,SpVgg Greuther Fürth,Eintracht Braunschweig,3,0
2015,26,Arminia Bielefeld,1. FC Nürnberg,0,4
2015,26,SV Sandhausen,Fortuna Düsseldorf,1,0
2015,26,MSV Duisburg,1. FC Union Berlin,2,1
2015,26,FSV Frankfurt,SC Freiburg,1,3
2015,26,RB Leipzig,TSV 1860 München,2,1
2015,26,Karlsruher SC,1. FC Heidenheim 1846,0,0
2015,26,1. FC Kaiserslautern,VfL Bochum,0,2
2015,27,1. FC Union Berlin,Eintracht Braunschweig,3,1
2015,27,1. FC Heidenheim 1846,FSV Frankfurt,2,2
2015,27,SC Paderborn 07,MSV Duisburg,0,0
2015,27,Fortuna Düsseldorf,1. FC Kaiserslautern,4,3
2015,27,SV Sandhausen,FC St. Pauli,0,2
2015,27,1. FC Nürnberg,RB Leipzig,3,1
2015,27,VfL Bochum,SpVgg Greuther Fürth,2,2
2015,27,TSV 1860 München,Arminia Bielefeld,1,1
2015,27,SC Freiburg,Karlsruher SC,1,0
2015,28,Eintracht Braunschweig,SC Paderborn 07,2,1
2015,28,FC St. Pauli,1. FC Union Berlin,0,0
2015,28,MSV Duisburg,1. FC Heidenheim 1846,0,2
2015,28,Arminia Bielefeld,Fortuna Düsseldorf,0,0
2015,28,RB Leipzig,VfL Bochum,3,1
2015,28,FSV Frankfurt,1. FC Nürnberg,0,3
2015,28,Karlsruher SC,TSV 1860 München,3,1
2015,28,1. FC Kaiserslautern,SV Sandhausen,2,0
2015,28,SpVgg Greuther Fürth,SC Freiburg,2,3
2015,29,1. FC Heidenheim 1846,Eintracht Braunschweig,2,2
2015,29,SC Paderborn 07,1. FC Union Berlin,0,4
2015,29,TSV 1860 München,SpVgg Greuther Fürth,0,1
2015,29,VfL Bochum,FSV Frankfurt,4,1
2015,29,SV Sandhausen,Arminia Bielefeld,1,4
2015,29,1. FC Kaiserslautern,Karlsruher SC,0,0
2015,29,SC Freiburg,FC St. Pauli,4,3
2015,29,1. FC Nürnberg,MSV Duisburg,1,2
2015,29,Fortuna Düsseldorf,RB Leipzig,1,3
2015,30,FSV Frankfurt,SC Paderborn 07,0,2
2015,30,MSV Duisburg,TSV 1860 München,2,1
2015,30,RB Leipzig,SV Sandhausen,0,1
2015,30,Karlsruher SC,1. FC Nürnberg,2,1
2015,30,FC St. Pauli,VfL Bochum,2,0
2015,30,Arminia Bielefeld,1. FC Kaiserslautern,0,1
2015,30,SpVgg Greuther Fürth,Fortuna Düsseldorf,3,1
2015,30,1. FC Union Berlin,1. FC Heidenheim 1846,1,0
2015,30,Eintracht Braunschweig,SC Freiburg,2,2
2015,31,VfL Bochum,Karlsruher SC,1,1
2015,31,Fortuna Düsseldorf,FC St. Pauli,1,1
2015,31,SC Freiburg,MSV Duisburg,3,0
2015,31,1. FC Heidenheim 1846,SC Paderborn 07,1,1
2015,31,1. FC Nürnberg,1. FC Union Berlin,6,2
2015,31,TSV 1860 München,Eintracht Braunschweig,1,0
2015,31,Arminia Bielefeld,SpVgg Greuther Fürth,4,2
2015,31,SV Sandhausen,FSV Frankfurt,1,0
2015,31,1. FC Kaiserslautern,RB Leipzig,1,1
2015,32,SC Paderborn 07,SC Freiburg,1,2
2015,32,FSV Frankfurt,1. FC Kaiserslautern,1,4
2015,32,MSV Duisburg,Fortuna Düsseldorf,2,1
2015,32,1. FC Union Berlin,VfL Bochum,1,0
2015,32,FC St. Pauli,TSV 1860 München,0,2
2015,32,RB Leipzig,Arminia Bielefeld,1,1
2015,32,Eintracht Braunschweig,1. FC Nürnberg,3,1
2015,32,SpVgg Greuther Fürth,1. FC Heidenheim 1846,0,2
2015,32,Karlsruher SC,SV Sandhausen,3,0
2015,33,TSV 1860 München,SC Paderborn 07,1,0
2015,33,RB Leipzig,Karlsruher SC,2,0
2015,33,VfL Bochum,Eintracht Braunschweig,2,3
2015,33,Arminia Bielefeld,1. FC Union Berlin,2,0
2015,33,1. FC Kaiserslautern,SpVgg Greuther Fürth,3,1
2015,33,1. FC Nürnberg,FC St. Pauli,1,0
2015,33,SC Freiburg,1. FC Heidenheim 1846,2,0
2015,33,Fortuna Düsseldorf,FSV Frankfurt,1,0
2015,33,SV Sandhausen,MSV Duisburg,2,2
2015,34,1. FC Union Berlin,SC Freiburg,2,1
2015,34,FC St. Pauli,1. FC Kaiserslautern,5,2
2015,34,MSV Duisburg,RB Leipzig,1,0
2015,34,SC Paderborn 07,1. FC Nürnberg,0,1
2015,34,Eintracht Braunschweig,Fortuna Düsseldorf,0,2
2015,34,1. FC Heidenheim 1846,VfL Bochum,2,4
2015,34,FSV Frankfurt,TSV 1860 München,2,1
2015,34,SpVgg Greuther Fürth,SV Sandhausen,3,1
2015,34,Karlsruher SC,Arminia Bielefeld,1,1
