season,matchday,home,away,goals_home,goals_away
1994,19,FC St. Pauli,Hansa Rostock,2,0
1994,19,Fortuna Köln,FSV Frankfurt,6,2
1994,19,1. FC Nürnberg,SV Meppen,0,2
1994,19,1. FC Saarbrücken,Chemnitzer FC,1,1
1994,19,FSV Zwickau,FC 08 Homburg,2,0
1994,19,Hannover 96,VfB Leipzig,1,1
1994,19,1. FSV Mainz 05,VfL Wolfsburg,2,0
1994,20,1. FC Saarbrücken,Fortuna Köln,1,2
1994,20,Hansa Rostock,1. FSV Mainz 05,1,0
1994,20,VfB Leipzig,1. FC Nürnberg,0,0
1994,20,VfL Wolfsburg,FSV Zwickau,0,1
1994,20,Waldhof Mannheim,FC St. Pauli,2,1
1994,20,FC 08 Homburg,FSV Frankfurt,4,1
1994,20,Chemnitzer FC,SG Wattenscheid 09,3,0
1994,20,Fortuna Düsseldorf,Hannover 96,1,1
1994,20,SV Meppen,Hertha BSC,3,0
1994,21,SG Wattenscheid 09,1. FC Saarbrücken,4,1
1994,21,1. FC Nürnberg,Fortuna Düsseldorf,4,1
1994,21,FSV Zwickau,Hansa Rostock,1,1
1994,21,FSV Frankfurt,VfL Wolfsburg,1,2
1994,21,Hannover 96,Chemnitzer FC,1,4
1994,21,1. FSV Mainz 05,Waldhof Mannheim,1,1
1994,21,Fortuna Köln,FC 08 Homburg,3,0
1994,21,FC St. Pauli,SV Meppen,2,1
1994,21,Hertha BSC,VfB Leipzig,0,3
1994,22,Fortuna Düsseldorf,Hertha BSC,1,1
1994,22,VfB Leipzig,FC St. Pauli,2,0
1994,22,Hansa Rostock,FSV Frankfurt,4,2
1994,22,SG Wattenscheid 09,Fortuna Köln,0,1
1994,22,Waldhof Mannheim,FSV Zwickau,2,1
1994,22,Chemnitzer FC,1. FC Nürnberg,0,1
1994,22,VfL Wolfsburg,FC 08 Homburg,2,1
1994,22,1. FC Saarbrücken,Hannover 96,3,0
1994,22,SV Meppen,1. FSV Mainz 05,3,0
1994,23,Fortuna Köln,VfL Wolfsburg,3,1
1994,23,FSV Frankfurt,Waldhof Mannheim,0,3
1994,23,1. FC Nürnberg,1. FC Saarbrücken,0,2
1994,23,Hannover 96,SG Wattenscheid 09,0,1
1994,23,Hertha BSC,Chemnitzer FC,0,0
1994,23,FC 08 Homburg,Hansa Rostock,0,0
1994,23,FSV Zwickau,SV Meppen,0,1
1994,23,1. FSV Mainz 05,VfB Leipzig,0,3
1994,23,FC St. Pauli,Fortuna Düsseldorf,2,1
1994,24,1. FC Saarbrücken,Hertha BSC,2,0
1994,24,VfB Leipzig,FSV Zwickau,0,0
1994,24,Waldhof Mannheim,FC 08 Homburg,4,1
1994,24,Fortuna Düsseldorf,1. FSV Mainz 05,1,0
1994,24,SG Wattenscheid 09,1. FC Nürnberg,0,0
1994,24,Hannover 96,Fortuna Köln,4,1
1994,24,SV Meppen,FSV Frankfurt,2,2
1994,24,Chemnitzer FC,FC St. Pauli,3,2
1994,24,Hansa Rostock,VfL Wolfsburg,6,0
1994,25,Hertha BSC,SG Wattenscheid 09,3,1
1994,25,Fortuna Köln,Hansa Rostock,1,0
1994,25,1. FC Nürnberg,Hannover 96,0,0
1994,25,VfL Wolfsburg,Waldhof Mannheim,0,0
1994,25,FC 08 Homburg,SV Meppen,0,0
1994,25,FSV Frankfurt,VfB Leipzig,1,1
1994,25,FSV Zwickau,Fortuna Düsseldorf,1,1
1994,25,FC St. Pauli,1. FC Saarbrücken,0,0
1994,25,1. FSV Mainz 05,Chemnitzer FC,2,5
1994,26,Hannover 96,Hertha BSC,4,1
1994,26,Waldhof Mannheim,Hansa Rostock,0,2
1994,26,Fortuna Düsseldorf,FSV Frankfurt,2,2
1994,26,SV Meppen,VfL Wolfsburg,3,1
1994,26,Chemnitzer FC,FSV Zwickau,1,1
1994,26,1. FC Nürnberg,Fortuna Köln,1,1
1994,26,VfB Leipzig,FC 08 Homburg,1,0
1994,26,1. FC Saarbrücken,1. FSV Mainz 05,1,0
1994,26,SG Wattenscheid 09,FC St. Pauli,0,0
1994,27,Hertha BSC,1. FC Nürnberg,1,1
1994,27,Hansa Rostock,SV Meppen,2,2
1994,27,Fortuna Köln,Waldhof Mannheim,0,2
1994,27,FC 08 Homburg,Fortuna Düsseldorf,0,2
1994,27,VfL Wolfsburg,VfB Leipzig,1,1
1994,27,FSV Frankfurt,Chemnitzer FC,2,1
1994,27,FC St. Pauli,Hannover 96,1,1
1994,27,FSV Zwickau,1. FC Saarbrücken,0,0
1994,27,1. FSV Mainz 05,SG Wattenscheid 09,2,0
1994,28,SG Wattenscheid 09,FSV Zwickau,3,0
1994,28,VfB Leipzig,Hansa Rostock,0,1
1994,28,Fortuna Düsseldorf,VfL Wolfsburg,1,1
1994,28,Hannover 96,1. FSV Mainz 05,2,0
1994,28,1. FC Saarbrücken,FSV Frankfurt,2,1
1994,28,Chemnitzer FC,FC 08 Homburg,3,0
1994,28,Hertha BSC,Fortuna Köln,6,2
1994,28,SV Meppen,Waldhof Mannheim,0,0
1994,28,1. FC Nürnberg,FC St. Pauli,1,1
1994,29,Hansa Rostock,Fortuna Düsseldorf,3,3
1994,29,FC 08 Homburg,1. FC Saarbrücken,0,1
1994,29,FSV Frankfurt,SG Wattenscheid 09,1,5
1994,29,1. FSV Mainz 05,1. FC Nürnberg,1,0
1994,29,FSV Zwickau,Hannover 96,1,1
1994,29,Fortuna Köln,SV Meppen,2,2
1994,29,VfL Wolfsburg,Chemnitzer FC,3,1
1994,29,FC St. Pauli,Hertha BSC,1,1
1994,29,Waldhof Mannheim,VfB Leipzig,1,3
1994,30,SG Wattenscheid 09,FC 08 Homburg,4,2
1994,30,1. FC Saarbrücken,VfL Wolfsburg,0,0
1994,30,Hertha BSC,1. FSV Mainz 05,1,1
1994,30,VfB Leipzig,SV Meppen,0,0
1994,30,Chemnitzer FC,Hansa Rostock,1,1
1994,30,Hannover 96,FSV Frankfurt,7,0
1994,30,1. FC Nürnberg,FSV Zwickau,1,1
1994,30,FC St. Pauli,Fortuna Köln,2,0
1994,30,Fortuna Düsseldorf,Waldhof Mannheim,1,1
1994,31,Waldhof Mannheim,Chemnitzer FC,3,0
1994,31,FSV Zwickau,Hertha BSC,0,3
1994,31,VfL Wolfsburg,SG Wattenscheid 09,3,1
1994,31,1. FSV Mainz 05,FC St. Pauli,1,1
1994,31,FSV Frankfurt,1. FC Nürnberg,1,2
1994,31,FC 08 Homburg,Hannover 96,0,2
1994,31,Fortuna Köln,VfB Leipzig,0,2
1994,31,SV Meppen,Fortuna Düsseldorf,2,4
1994,31,Hansa Rostock,1. FC Saarbrücken,3,2
1994,32,1. FC Nürnberg,FC 08 Homburg,3,0
1994,32,Hannover 96,VfL Wolfsburg,1,1
1994,32,FC St. Pauli,FSV Zwickau,5,0
1994,32,Fortuna Köln,1. FSV Mainz 05,3,1
1994,32,Hertha BSC,FSV Frankfurt,0,1
1994,32,1. FC Saarbrücken,Waldhof Mannheim,4,0
1994,32,VfB Leipzig,Fortuna Düsseldorf,1,2
1994,32,SG Wattenscheid 09,Hansa Rostock,0,4
1994,32,Chemnitzer FC,SV Meppen,2,0
1994,33,Hansa Rostock,Hannover 96,3,0
1994,33,FSV Zwickau,1. FSV Mainz 05,2,1
1994,33,Fortuna Düsseldorf,Fortuna Köln,3,1
1994,33,SV Meppen,1. FC Saarbrücken,5,1
1994,33,Waldhof Mannheim,SG Wattenscheid 09,1,1
1994,33,VfB Leipzig,Chemnitzer FC,2,3
1994,33,FSV Frankfurt,FC St. Pauli,1,3
1994,33,FC 08 Homburg,Hertha BSC,4,1
1994,33,VfL Wolfsburg,1. FC Nürnberg,3,2
1994,34,1. FC Nürnberg,Hansa Rostock,0,1
1994,34,Chemnitzer FC,Fortuna Düsseldorf,0,2
1994,34,1. FSV Mainz 05,FSV Frankfurt,7,1
1994,34,Hertha BSC,VfL Wolfsburg,1,3
1994,34,Hannover 96,Waldhof Mannheim,2,2
1994,34,SG Wattenscheid 09,SV Meppen,0,2
1994,34,1. FC Saarbrücken,VfB Leipzig,3,3
1994,34,Fortuna Köln,FSV Zwickau,5,0
1994,34,FC St. Pauli,FC 08 Homburg,5,0
