season,matchday,home,away,goals_home,goals_away
2020,15,FC St. Pauli,Holstein Kiel,1,1
2020,15,1. FC Nürnberg,Hamburger SV,1,1
2020,15,SC Paderborn 07,Erzgebirge Aue,2,1
2020,15,SV Darmstadt 98,Hannover 96,1,2
2020,15,Jahn Regensburg,VfL Bochum,0,2
2020,15,Eintracht Braunschweig,Fortuna Düsseldorf,0,0
2020,16,SpVgg Greuther Fürth,SC Paderborn 07,1,1
2020,16,Würzburger Kickers,Eintracht Braunschweig,0,0
2020,16,Hannover 96,FC St. Pauli,2,3
2020,16,Erzgebirge Aue,Fortuna Düsseldorf,0,3
2020,16,VfL Bochum,1. FC Nürnberg,3,1
2020,16,1. FC Heidenheim 1846,SV Darmstadt 98,3,0
2020,16,Holstein Kiel,Karlsruher SC,2,3
2020,16,Jahn Regensburg,SV Sandhausen,3,1
2020,16,Hamburger SV,VfL Osnabrück,5,0
2020,17,Fortuna Düsseldorf,SpVgg Greuther Fürth,3,3
2020,17,VfL Osnabrück,Erzgebirge Aue,0,1
2020,17,SC Paderborn 07,Würzburger Kickers,1,0
2020,17,Karlsruher SC,1. FC Heidenheim 1846,1,1
2020,17,Eintracht Braunschweig,Hamburger SV,2,4
2020,17,SV Darmstadt 98,Holstein Kiel,0,2
2020,17,SV Sandhausen,VfL Bochum,1,1
2020,17,FC St. Pauli,Jahn Regensburg,2,0
2020,17,1. FC Nürnberg,Hannover 96,2,5
2020,18,Erzgebirge Aue,Würzburger Kickers,2,1
2020,18,Fortuna Düsseldorf,Hamburger SV,0,0
2020,18,Eintracht Braunschweig,1. FC Heidenheim 1846,1,0
2020,18,VfL Osnabrück,SpVgg Greuther Fürth,0,1
2020,18,SV Darmstadt 98,SV Sandhausen,2,1
2020,18,1. FC Nürnberg,Jahn Regensburg,0,1
2020,18,Karlsruher SC,Hannover 96,1,0
2020,18,SC Paderborn 07,Holstein Kiel,1,1
2020,18,FC St. Pauli,VfL Bochum,2,3
2020,19,Würzburger Kickers,Fortuna Düsseldorf,2,1
2020,19,SpVgg Greuther Fürth,Erzgebirge Aue,3,0
2020,19,Hamburger SV,SC Paderborn 07,3,1
2020,19,Jahn Regensburg,SV Darmstadt 98,1,1
2020,19,Holstein Kiel,Eintracht Braunschweig,3,1
2020,19,1. FC Heidenheim 1846,FC St. Pauli,3,4
2020,19,VfL Bochum,Karlsruher SC,1,2
2020,19,SV Sandhausen,1. FC Nürnberg,2,0
2020,19,Hannover 96,VfL Osnabrück,1,0
2020,20,Erzgebirge Aue,Hamburger SV,3,3
2020,20,FC St. Pauli,SV Sandhausen,2,1
2020,20,Eintracht Braunschweig,Hannover 96,1,2
2020,20,VfL Osnabrück,VfL Bochum,1,2
2020,20,SV Darmstadt 98,1. FC Nürnberg,1,2
2020,20,Karlsruher SC,Jahn Regensburg,0,0
2020,20,SpVgg Greuther Fürth,Würzburger Kickers,4,1
2020,20,Fortuna Düsseldorf,Holstein Kiel,0,2
2020,20,SC Paderborn 07,1. FC Heidenheim 1846,2,2
2020,21,Hannover 96,SC Paderborn 07,0,0
2020,21,Holstein Kiel,Würzburger Kickers,1,0
2020,21,Jahn Regensburg,Fortuna Düsseldorf,1,1
2020,21,1. FC Heidenheim 1846,Erzgebirge Aue,2,0
2020,21,Hamburger SV,SpVgg Greuther Fürth,0,0
2020,21,SV Sandhausen,Karlsruher SC,2,3
2020,21,SV Darmstadt 98,VfL Osnabrück,1,0
2020,21,1. FC Nürnberg,FC St. Pauli,1,2
2020,21,VfL Bochum,Eintracht Braunschweig,2,0
2020,22,Erzgebirge Aue,VfL Bochum,1,0
2020,22,Eintracht Braunschweig,Jahn Regensburg,2,0
2020,22,VfL Osnabrück,1. FC Heidenheim 1846,1,2
2020,22,FC St. Pauli,SV Darmstadt 98,3,2
2020,22,SC Paderborn 07,SV Sandhausen,2,1
2020,22,Würzburger Kickers,Hamburger SV,3,2
2020,22,Fortuna Düsseldorf,Hannover 96,3,2
2020,22,Karlsruher SC,1. FC Nürnberg,0,1
2020,22,SpVgg Greuther Fürth,Holstein Kiel,2,1
2020,23,Jahn Regensburg,SC Paderborn 07,1,0
2020,23,SV Darmstadt 98,Karlsruher SC,0,1
2020,23,Holstein Kiel,Erzgebirge Aue,1,0
2020,23,Hannover 96,SpVgg Greuther Fürth,2,2
2020,23,VfL Bochum,Würzburger Kickers,3,0
2020,23,1. FC Heidenheim 1846,Fortuna Düsseldorf,3,2
2020,23,SV Sandhausen,VfL Osnabrück,3,0
2020,23,1. FC Nürnberg,Eintracht Braunschweig,0,0
2020,23,FC St. Pauli,Hamburger SV,1,0
2020,24,Würzburger Kickers,1. FC Heidenheim 1846,1,2
2020,24,SC Paderborn 07,SV Darmstadt 98,2,3
2020,24,Erzgebirge Aue,Hannover 96,1,1
2020,24,SpVgg Greuther Fürth,VfL Bochum,1,2
2020,24,Karlsruher SC,FC St. Pauli,0,0
2020,24,Eintracht Braunschweig,SV Sandhausen,1,0
2020,24,Fortuna Düsseldorf,1. FC Nürnberg,3,1
2020,24,Hamburger SV,Holstein Kiel,1,1
2020,24,VfL Osnabrück,Jahn Regensburg,0,1
2020,25,VfL Bochum,Hamburger SV,0,2
2020,25,SV Sandhausen,Fortuna Düsseldorf,0,0
2020,25,SV Darmstadt 98,Erzgebirge Aue,4,1
2020,25,1. FC Nürnberg,VfL Osnabrück,1,1
2020,25,Karlsruher SC,Eintracht Braunschweig,0,0
2020,25,FC St. Pauli,SC Paderborn 07,0,2
2020,25,Jahn Regensburg,SpVgg Greuther Fürth,1,2
2020,25,1. FC Heidenheim 1846,Holstein Kiel,1,0
2020,25,Hannover 96,Würzburger Kickers,1,2
2020,26,SC Paderborn 07,Karlsruher SC,2,2
2020,26,Hamburger SV,1. FC Heidenheim 1846,2,0
2020,26,Eintracht Braunschweig,SV Darmstadt 98,1,1
2020,26,Erzgebirge Aue,SV Sandhausen,2,0
2020,26,Würzburger Kickers,Jahn Regensburg,1,1
2020,26,VfL Osnabrück,FC St. Pauli,1,2
2020,26,SpVgg Greuther Fürth,1. FC Nürnberg,2,2
2020,26,Fortuna Düsseldorf,VfL Bochum,0,3
2020,26,Holstein Kiel,Hannover 96,1,0
2020,27,1. FC Heidenheim 1846,SpVgg Greuther Fürth,0,1
2020,27,VfL Bochum,Holstein Kiel,2,1
2020,27,Karlsruher SC,VfL Osnabrück,0,1
2020,27,SV Darmstadt 98,Fortuna Düsseldorf,1,2
2020,27,1. FC Nürnberg,SC Paderborn 07,2,1
2020,27,Hannover 96,Hamburger SV,3,3
2020,27,Jahn Regensburg,Erzgebirge Aue,1,1
2020,27,SV Sandhausen,Würzburger Kickers,1,0
2020,27,FC St. Pauli,Eintracht Braunschweig,2,0
2020,28,Hamburger SV,SV Darmstadt 98,1,2
2020,28,SC Paderborn 07,VfL Bochum,3,0
2020,28,Erzgebirge Aue,FC St. Pauli,1,3
2020,28,Hannover 96,1. FC Heidenheim 1846,1,3
2020,28,Würzburger Kickers,1. FC Nürnberg,1,1
2020,28,VfL Osnabrück,Eintracht Braunschweig,0,4
2020,28,SpVgg Greuther Fürth,SV Sandhausen,3,2
2020,28,Fortuna Düsseldorf,Karlsruher SC,3,2
2020,28,Holstein Kiel,Jahn Regensburg,3,2
2020,29,Eintracht Braunschweig,SC Paderborn 07,0,0
2020,29,SV Darmstadt 98,SpVgg Greuther Fürth,2,2
2020,29,FC St. Pauli,Würzburger Kickers,4,0
2020,29,VfL Osnabrück,Fortuna Düsseldorf,0,3
2020,29,Jahn Regensburg,1. FC Heidenheim 1846,0,3
2020,29,VfL Bochum,Hannover 96,4,3
2020,29,SV Sandhausen,Hamburger SV,2,1
2020,29,Karlsruher SC,Erzgebirge Aue,0,0
2020,29,1. FC Nürnberg,Holstein Kiel,1,1
2020,30,Würzburger Kickers,SV Darmstadt 98,1,3
2020,30,Erzgebirge Aue,1. FC Nürnberg,0,1
2020,30,SpVgg Greuther Fürth,Eintracht Braunschweig,3,0
2020,30,1. FC Heidenheim 1846,VfL Bochum,0,2
2020,30,Hannover 96,Jahn Regensburg,3,1
2020,30,SC Paderborn 07,VfL Osnabrück,2,2
2020,30,Fortuna Düsseldorf,FC St. Pauli,2,0
2020,30,Hamburger SV,Karlsruher SC,1,1
2020,30,Holstein Kiel,SV Sandhausen,2,0
2020,31,Eintracht Braunschweig,Erzgebirge Aue,0,2
2020,31,Karlsruher SC,Würzburger Kickers,2,2
2020,31,SC Paderborn 07,Fortuna Düsseldorf,2,1
2020,31,1. FC Nürnberg,1. FC Heidenheim 1846,3,1
2020,31,VfL Osnabrück,Holstein Kiel,1,3
2020,31,Jahn Regensburg,Hamburger SV,1,1
2020,31,SV Sandhausen,Hannover 96,4,2
2020,31,FC St. Pauli,SpVgg Greuther Fürth,2,1
2020,31,SV Darmstadt 98,VfL Bochum,3,1
2020,32,Hannover 96,SV Darmstadt 98,1,2
2020,32,Holstein Kiel,FC St. Pauli,4,0
2020,32,Würzburger Kickers,VfL Osnabrück,1,3
2020,32,SpVgg Greuther Fürth,Karlsruher SC,2,2
2020,32,Fortuna Düsseldorf,Eintracht Braunschweig,2,2
2020,32,Erzgebirge Aue,SC Paderborn 07,3,8
2020,32,1. FC Heidenheim 1846,SV Sandhausen,2,1
2020,32,VfL Bochum,Jahn Regensburg,5,1
2020,32,Hamburger SV,1. FC Nürnberg,5,2
2020,33,SV Darmstadt 98,1. FC Heidenheim 1846,5,1
2020,33,VfL Osnabrück,Hamburger SV,3,2
2020,33,FC St. Pauli,Hannover 96,1,2
2020,33,Fortuna Düsseldorf,Erzgebirge Aue,3,0
2020,33,1. FC Nürnberg,VfL Bochum,1,1
2020,33,SC Paderborn 07,SpVgg Greuther Fürth,2,4
2020,33,Karlsruher SC,Holstein Kiel,3,2
2020,33,SV Sandhausen,Jahn Regensburg,2,0
2020,33,Eintracht Braunschweig,Würzburger Kickers,1,2
2020,34,SpVgg Greuther Fürth,Fortuna Düsseldorf,3,2
2020,34,Würzburger Kickers,SC Paderborn 07,1,1
2020,34,Holstein Kiel,SV Darmstadt 98,2,3
2020,34,VfL Bochum,SV Sandhausen,3,1
2020,34,Erzgebirge Aue,VfL Osnabrück,2,1
2020,34,Jahn Regensburg,FC St. Pauli,3,0
2020,34,1. FC Heidenheim 1846,Karlsruher SC,1,2
2020,34,Hannover 96,1. FC Nürnberg,1,2
2020,34,Hamburger SV,Eintracht Braunschweig,4,0
