season,matchday,home,away,goals_home,goals_away
1995,23,FC Carl Zeiss Jena,SG Wattenscheid 09,1,1
1995,23,Waldhof Mannheim,VfB Lübeck,2,0
1995,23,1. FSV Mainz 05,Hertha BSC,0,0
1995,23,Hannover 96,VfB Leipzig,4,0
1995,23,VfL Bochum,FSV Zwickau,3,0
1995,23,Chemnitzer FC,Fortuna Köln,1,1
1995,24,FSV Zwickau,Hannover 96,2,1
1995,24,VfB Leipzig,VfB Lübeck,2,1
1995,24,VfL Wolfsburg,FC Carl Zeiss Jena,1,1
1995,24,Fortuna Köln,Arminia Bielefeld,1,0
1995,24,Hertha BSC,MSV Duisburg,1,0
1995,24,1. FC Nürnberg,1. FSV Mainz 05,1,2
1995,24,SG Wattenscheid 09,Chemnitzer FC,2,2
1995,24,SV Meppen,VfL Bochum,2,3
1995,24,SpVgg Unterhaching,Waldhof Mannheim,3,1
1995,25,Chemnitzer FC,VfL Wolfsburg,0,4
1995,25,1. FSV Mainz 05,Fortuna Köln,2,0
1995,25,VfL Bochum,Hertha BSC,2,2
1995,25,Arminia Bielefeld,SG Wattenscheid 09,1,0
1995,25,VfB Lübeck,FSV Zwickau,3,1
1995,25,FC Carl Zeiss Jena,SpVgg Unterhaching,1,0
1995,25,Waldhof Mannheim,VfB Leipzig,2,0
1995,25,MSV Duisburg,1. FC Nürnberg,1,1
1995,25,Hannover 96,SV Meppen,1,0
1995,26,FC Carl Zeiss Jena,Waldhof Mannheim,0,0
1995,26,SpVgg Unterhaching,Chemnitzer FC,0,1
1995,26,Fortuna Köln,MSV Duisburg,1,1
1995,26,Hertha BSC,Hannover 96,4,1
1995,26,SG Wattenscheid 09,1. FSV Mainz 05,2,1
1995,26,1. FC Nürnberg,VfL Bochum,0,1
1995,26,FSV Zwickau,VfB Leipzig,3,1
1995,26,SV Meppen,VfB Lübeck,2,0
1995,26,VfL Wolfsburg,Arminia Bielefeld,1,1
1995,27,MSV Duisburg,SG Wattenscheid 09,0,2
1995,27,Waldhof Mannheim,FSV Zwickau,3,1
1995,27,1. FSV Mainz 05,VfL Wolfsburg,2,2
1995,27,VfB Leipzig,SV Meppen,0,3
1995,27,Arminia Bielefeld,SpVgg Unterhaching,2,2
1995,27,VfB Lübeck,Hertha BSC,0,1
1995,27,VfL Bochum,Fortuna Köln,3,1
1995,27,Chemnitzer FC,FC Carl Zeiss Jena,3,0
1995,27,Hannover 96,1. FC Nürnberg,2,2
1995,28,Chemnitzer FC,Waldhof Mannheim,1,1
1995,28,Hertha BSC,VfB Leipzig,2,0
1995,28,VfL Wolfsburg,MSV Duisburg,3,1
1995,28,SV Meppen,FSV Zwickau,3,0
1995,28,Fortuna Köln,Hannover 96,1,0
1995,28,FC Carl Zeiss Jena,Arminia Bielefeld,2,1
1995,28,SpVgg Unterhaching,1. FSV Mainz 05,0,0
1995,28,1. FC Nürnberg,VfB Lübeck,0,1
1995,28,SG Wattenscheid 09,VfL Bochum,1,3
1995,29,FSV Zwickau,Hertha BSC,3,1
1995,29,Arminia Bielefeld,Chemnitzer FC,3,1
1995,29,Hannover 96,SG Wattenscheid 09,3,0
1995,29,VfL Bochum,VfL Wolfsburg,0,0
1995,29,MSV Duisburg,SpVgg Unterhaching,1,1
1995,29,VfB Leipzig,1. FC Nürnberg,2,1
1995,29,Waldhof Mannheim,SV Meppen,2,0
1995,29,VfB Lübeck,Fortuna Köln,0,1
1995,29,1. FSV Mainz 05,FC Carl Zeiss Jena,3,0
1995,30,FC Carl Zeiss Jena,MSV Duisburg,2,4
1995,30,VfL Wolfsburg,Hannover 96,3,3
1995,30,Chemnitzer FC,1. FSV Mainz 05,0,3
1995,30,1. FC Nürnberg,FSV Zwickau,2,1
1995,30,Arminia Bielefeld,Waldhof Mannheim,2,2
1995,30,Hertha BSC,SV Meppen,1,4
1995,30,SpVgg Unterhaching,VfL Bochum,4,2
1995,30,SG Wattenscheid 09,VfB Lübeck,2,3
1995,30,Fortuna Köln,VfB Leipzig,2,1
1995,31,SV Meppen,1. FC Nürnberg,2,0
1995,31,VfB Leipzig,SG Wattenscheid 09,1,0
1995,31,VfB Lübeck,VfL Wolfsburg,1,1
1995,31,FSV Zwickau,Fortuna Köln,0,0
1995,31,VfL Bochum,FC Carl Zeiss Jena,1,1
1995,31,1. FSV Mainz 05,Arminia Bielefeld,2,0
1995,31,Waldhof Mannheim,Hertha BSC,3,2
1995,31,Hannover 96,SpVgg Unterhaching,1,3
1995,31,MSV Duisburg,Chemnitzer FC,1,0
1995,32,FC Carl Zeiss Jena,Hannover 96,4,1
1995,32,Chemnitzer FC,VfL Bochum,0,2
1995,32,Waldhof Mannheim,1. FSV Mainz 05,2,2
1995,32,Fortuna Köln,SV Meppen,0,0
1995,32,SpVgg Unterhaching,VfB Lübeck,5,0
1995,32,SG Wattenscheid 09,FSV Zwickau,3,1
1995,32,VfL Wolfsburg,VfB Leipzig,1,0
1995,32,Arminia Bielefeld,MSV Duisburg,3,2
1995,32,Hertha BSC,1. FC Nürnberg,0,1
1995,33,Hannover 96,Chemnitzer FC,4,2
1995,33,Hertha BSC,Fortuna Köln,0,0
1995,33,1. FC Nürnberg,Waldhof Mannheim,2,4
1995,33,SV Meppen,SG Wattenscheid 09,4,0
1995,33,FSV Zwickau,VfL Wolfsburg,0,1
1995,33,VfB Lübeck,FC Carl Zeiss Jena,2,1
1995,33,VfL Bochum,Arminia Bielefeld,2,0
1995,33,MSV Duisburg,1. FSV Mainz 05,0,3
1995,33,VfB Leipzig,SpVgg Unterhaching,3,2
1995,34,Arminia Bielefeld,Hannover 96,2,1
1995,34,SpVgg Unterhaching,FSV Zwickau,4,2
1995,34,Fortuna Köln,1. FC Nürnberg,1,0
1995,34,1. FSV Mainz 05,VfL Bochum,1,0
1995,34,Waldhof Mannheim,MSV Duisburg,1,3
1995,34,VfL Wolfsburg,SV Meppen,0,0
1995,34,SG Wattenscheid 09,Hertha BSC,0,0
1995,34,Chemnitzer FC,VfB Lübeck,2,1
1995,34,FC Carl Zeiss Jena,VfB Leipzig,3,1
