season,matchday,home,away,goals_home,goals_away
1997,7,SpVgg Greuther Fürth,Stuttgarter Kickers,1,2
1997,7,KFC Uerdingen 05,SC Freiburg,1,0
1997,8,Fortuna Düsseldorf,FSV Zwickau,4,1
1997,8,1. FC Nürnberg,SpVgg Unterhaching,1,0
1997,8,Fortuna Köln,FC Gütersloh,2,2
1997,8,Energie Cottbus,SpVgg Greuther Fürth,3,0
1997,8,SC Freiburg,SV Meppen,4,2
1997,8,SG Wattenscheid 09,1. FSV Mainz 05,1,1
1997,8,Stuttgarter Kickers,FC St. Pauli,3,1
1997,8,FC Carl Zeiss Jena,Eintracht Frankfurt,2,1
1997,8,VfB Leipzig,KFC Uerdingen 05,2,1
1997,9,1. FSV Mainz 05,Stuttgarter Kickers,3,3
1997,9,KFC Uerdingen 05,FC Carl Zeiss Jena,2,0
1997,9,Fortuna Köln,Fortuna Düsseldorf,0,3
1997,9,FC St. Pauli,Energie Cottbus,2,2
1997,9,FSV Zwickau,SG Wattenscheid 09,0,0
1997,9,SV Meppen,VfB Leipzig,6,0
1997,9,SpVgg Unterhaching,SC Freiburg,1,1
1997,9,FC Gütersloh,Eintracht Frankfurt,0,0
1997,9,SpVgg Greuther Fürth,1. FC Nürnberg,0,1
1997,10,Energie Cottbus,1. FSV Mainz 05,2,2
1997,10,FC Carl Zeiss Jena,SV Meppen,2,1
1997,10,Fortuna Düsseldorf,FC Gütersloh,0,1
1997,10,SC Freiburg,SpVgg Greuther Fürth,0,1
1997,10,VfB Leipzig,SpVgg Unterhaching,1,0
1997,10,SG Wattenscheid 09,Fortuna Köln,4,2
1997,10,Stuttgarter Kickers,FSV Zwickau,1,0
1997,10,1. FC Nürnberg,FC St. Pauli,1,0
1997,10,Eintracht Frankfurt,KFC Uerdingen 05,0,1
1997,11,SV Meppen,Eintracht Frankfurt,1,1
1997,11,SpVgg Unterhaching,FC Carl Zeiss Jena,3,0
1997,11,Fortuna Köln,Stuttgarter Kickers,2,2
1997,11,FSV Zwickau,Energie Cottbus,0,0
1997,11,FC Gütersloh,KFC Uerdingen 05,1,1
1997,11,1. FSV Mainz 05,1. FC Nürnberg,2,5
1997,11,Fortuna Düsseldorf,SG Wattenscheid 09,2,0
1997,11,SpVgg Greuther Fürth,VfB Leipzig,3,0
1997,11,FC St. Pauli,SC Freiburg,2,0
1997,12,1. FC Nürnberg,FSV Zwickau,2,0
1997,12,FC Carl Zeiss Jena,SpVgg Greuther Fürth,0,1
1997,12,Eintracht Frankfurt,SpVgg Unterhaching,1,1
1997,12,VfB Leipzig,FC St. Pauli,2,0
1997,12,Stuttgarter Kickers,Fortuna Düsseldorf,2,4
1997,12,Energie Cottbus,Fortuna Köln,1,1
1997,12,KFC Uerdingen 05,SV Meppen,2,0
1997,12,SG Wattenscheid 09,FC Gütersloh,1,2
1997,12,SC Freiburg,1. FSV Mainz 05,2,1
1997,13,FC St. Pauli,FC Carl Zeiss Jena,2,1
1997,13,1. FSV Mainz 05,VfB Leipzig,2,1
1997,13,SG Wattenscheid 09,Stuttgarter Kickers,0,1
1997,13,SpVgg Greuther Fürth,Eintracht Frankfurt,2,1
1997,13,FC Gütersloh,SV Meppen,1,0
1997,13,Fortuna Düsseldorf,Energie Cottbus,1,2
1997,13,Fortuna Köln,1. FC Nürnberg,0,1
1997,13,SpVgg Unterhaching,KFC Uerdingen 05,2,0
1997,13,FSV Zwickau,SC Freiburg,0,1
1997,14,FC Carl Zeiss Jena,1. FSV Mainz 05,2,2
1997,14,KFC Uerdingen 05,SpVgg Greuther Fürth,2,0
1997,14,SV Meppen,SpVgg Unterhaching,1,1
1997,14,VfB Leipzig,FSV Zwickau,0,1
1997,14,Stuttgarter Kickers,FC Gütersloh,0,2
1997,14,SC Freiburg,Fortuna Köln,3,2
1997,14,Energie Cottbus,SG Wattenscheid 09,1,2
1997,14,1. FC Nürnberg,Fortuna Düsseldorf,0,1
1997,14,Eintracht Frankfurt,FC St. Pauli,4,2
1997,15,FC St. Pauli,KFC Uerdingen 05,0,0
1997,15,1. FSV Mainz 05,Eintracht Frankfurt,1,1
1997,15,SpVgg Greuther Fürth,SV Meppen,2,0
1997,15,FSV Zwickau,FC Carl Zeiss Jena,0,3
1997,15,Fortuna Düsseldorf,SC Freiburg,2,4
1997,15,Energie Cottbus,Stuttgarter Kickers,2,1
1997,15,Fortuna Köln,VfB Leipzig,2,0
1997,15,SpVgg Unterhaching,FC Gütersloh,1,1
1997,15,SG Wattenscheid 09,1. FC Nürnberg,0,1
1997,16,SC Freiburg,SG Wattenscheid 09,4,0
1997,16,VfB Leipzig,Fortuna Düsseldorf,1,1
1997,16,FC Gütersloh,Energie Cottbus,0,0
1997,16,KFC Uerdingen 05,1. FSV Mainz 05,0,1
1997,16,SV Meppen,FC St. Pauli,0,3
1997,16,SpVgg Unterhaching,SpVgg Greuther Fürth,0,1
1997,16,Eintracht Frankfurt,FSV Zwickau,1,1
1997,16,1. FC Nürnberg,Stuttgarter Kickers,1,0
1997,16,FC Carl Zeiss Jena,Fortuna Köln,1,3
1997,17,Fortuna Düsseldorf,FC Carl Zeiss Jena,2,2
1997,17,SG Wattenscheid 09,VfB Leipzig,4,0
1997,17,Stuttgarter Kickers,SC Freiburg,0,1
1997,17,FSV Zwickau,KFC Uerdingen 05,1,0
1997,17,SpVgg Greuther Fürth,FC Gütersloh,0,0
1997,17,Energie Cottbus,1. FC Nürnberg,1,1
1997,17,1. FSV Mainz 05,SV Meppen,3,0
1997,17,Fortuna Köln,Eintracht Frankfurt,1,2
1997,17,FC St. Pauli,SpVgg Unterhaching,1,0
1997,18,1. FC Nürnberg,FC Gütersloh,1,0
1997,18,FC St. Pauli,SpVgg Greuther Fürth,1,0
1997,18,FSV Zwickau,SV Meppen,0,0
1997,18,SG Wattenscheid 09,FC Carl Zeiss Jena,2,0
1997,18,1. FSV Mainz 05,SpVgg Unterhaching,1,1
1997,18,Energie Cottbus,SC Freiburg,2,1
1997,18,Stuttgarter Kickers,VfB Leipzig,2,3
1997,18,Fortuna Köln,KFC Uerdingen 05,2,2
1997,18,Fortuna Düsseldorf,Eintracht Frankfurt,0,0
1997,19,VfB Leipzig,Energie Cottbus,0,0
1997,19,SC Freiburg,1. FC Nürnberg,0,1
1997,19,FC Gütersloh,FC St. Pauli,1,1
1997,19,SpVgg Greuther Fürth,1. FSV Mainz 05,2,2
1997,19,FC Carl Zeiss Jena,Stuttgarter Kickers,2,1
1997,19,SpVgg Unterhaching,FSV Zwickau,2,0
1997,19,Eintracht Frankfurt,SG Wattenscheid 09,2,1
1997,19,KFC Uerdingen 05,Fortuna Düsseldorf,0,1
1997,19,SV Meppen,Fortuna Köln,2,2
1997,20,1. FC Nürnberg,VfB Leipzig,3,1
1997,20,FSV Zwickau,SpVgg Greuther Fürth,1,1
1997,20,Stuttgarter Kickers,Eintracht Frankfurt,2,3
1997,20,1. FSV Mainz 05,FC St. Pauli,0,0
1997,20,Energie Cottbus,FC Carl Zeiss Jena,0,0
1997,20,SG Wattenscheid 09,KFC Uerdingen 05,0,1
1997,20,Fortuna Düsseldorf,SV Meppen,4,3
1997,20,Fortuna Köln,SpVgg Unterhaching,2,1
1997,20,SC Freiburg,FC Gütersloh,2,1
1997,21,FC St. Pauli,FSV Zwickau,3,1
1997,21,FC Carl Zeiss Jena,1. FC Nürnberg,0,3
1997,21,KFC Uerdingen 05,Stuttgarter Kickers,0,2
1997,21,Eintracht Frankfurt,Energie Cottbus,2,0
1997,21,VfB Leipzig,SC Freiburg,2,0
1997,21,FC Gütersloh,1. FSV Mainz 05,3,2
1997,21,SpVgg Greuther Fürth,Fortuna Köln,0,0
1997,21,SpVgg Unterhaching,Fortuna Düsseldorf,3,1
1997,21,SV Meppen,SG Wattenscheid 09,1,0
1997,22,VfB Leipzig,FC Gütersloh,1,0
1997,22,SG Wattenscheid 09,SpVgg Unterhaching,2,0
1997,22,SC Freiburg,FC Carl Zeiss Jena,1,1
1997,22,Fortuna Köln,FC St. Pauli,1,1
1997,22,Energie Cottbus,KFC Uerdingen 05,2,2
1997,22,FSV Zwickau,1. FSV Mainz 05,0,0
1997,22,Fortuna Düsseldorf,SpVgg Greuther Fürth,1,0
1997,22,1. FC Nürnberg,Eintracht Frankfurt,0,1
1997,22,Stuttgarter Kickers,SV Meppen,2,1
1997,23,KFC Uerdingen 05,1. FC Nürnberg,0,3
1997,23,FC St. Pauli,Fortuna Düsseldorf,3,1
1997,23,1. FSV Mainz 05,Fortuna Köln,2,2
1997,23,SV Meppen,Energie Cottbus,3,1
1997,23,SpVgg Greuther Fürth,SG Wattenscheid 09,0,0
1997,23,SpVgg Unterhaching,Stuttgarter Kickers,2,0
1997,23,Eintracht Frankfurt,SC Freiburg,2,0
1997,23,FC Gütersloh,FSV Zwickau,5,0
1997,23,FC Carl Zeiss Jena,VfB Leipzig,0,0
1997,24,FC Carl Zeiss Jena,FC Gütersloh,2,1
1997,24,VfB Leipzig,Eintracht Frankfurt,1,1
1997,24,Fortuna Köln,FSV Zwickau,5,2
1997,24,SG Wattenscheid 09,FC St. Pauli,4,1
1997,24,Fortuna Düsseldorf,1. FSV Mainz 05,2,0
1997,24,Energie Cottbus,SpVgg Unterhaching,1,0
1997,24,Stuttgarter Kickers,SpVgg Greuther Fürth,1,0
1997,24,SC Freiburg,KFC Uerdingen 05,0,0
1997,24,1. FC Nürnberg,SV Meppen,4,0
1997,25,FSV Zwickau,Fortuna Düsseldorf,0,1
1997,25,SV Meppen,SC Freiburg,0,5
1997,25,Eintracht Frankfurt,FC Carl Zeiss Jena,2,2
1997,25,KFC Uerdingen 05,VfB Leipzig,0,1
1997,25,SpVgg Greuther Fürth,Energie Cottbus,1,0
1997,25,1. FSV Mainz 05,SG Wattenscheid 09,1,3
1997,25,FC St. Pauli,Stuttgarter Kickers,0,0
1997,25,FC Gütersloh,Fortuna Köln,1,0
1997,25,SpVgg Unterhaching,1. FC Nürnberg,2,2
1997,26,Eintracht Frankfurt,FC Gütersloh,0,0
1997,26,VfB Leipzig,SV Meppen,0,0
1997,26,1. FC Nürnberg,SpVgg Greuther Fürth,0,1
1997,26,SG Wattenscheid 09,FSV Zwickau,2,1
1997,26,FC Carl Zeiss Jena,KFC Uerdingen 05,0,3
1997,26,Stuttgarter Kickers,1. FSV Mainz 05,1,2
1997,26,Fortuna Düsseldorf,Fortuna Köln,2,3
1997,26,SC Freiburg,SpVgg Unterhaching,1,1
1997,26,Energie Cottbus,FC St. Pauli,0,0
1997,27,1. FSV Mainz 05,Energie Cottbus,0,0
1997,27,SpVgg Unterhaching,VfB Leipzig,1,1
1997,27,FC St. Pauli,1. FC Nürnberg,0,0
1997,27,SV Meppen,FC Carl Zeiss Jena,0,2
1997,27,SpVgg Greuther Fürth,SC Freiburg,1,1
1997,27,FC Gütersloh,Fortuna Düsseldorf,2,1
1997,27,Fortuna Köln,SG Wattenscheid 09,3,2
1997,27,FSV Zwickau,Stuttgarter Kickers,0,1
1997,27,KFC Uerdingen 05,Eintracht Frankfurt,0,1
1997,28,SG Wattenscheid 09,Fortuna Düsseldorf,4,0
1997,28,KFC Uerdingen 05,FC Gütersloh,0,3
1997,28,Stuttgarter Kickers,Fortuna Köln,1,1
1997,28,1. FC Nürnberg,1. FSV Mainz 05,1,0
1997,28,Eintracht Frankfurt,SV Meppen,1,0
1997,28,VfB Leipzig,SpVgg Greuther Fürth,2,0
1997,28,Energie Cottbus,FSV Zwickau,2,1
1997,28,SC Freiburg,FC St. Pauli,0,0
1997,28,FC Carl Zeiss Jena,SpVgg Unterhaching,2,3
1997,29,SV Meppen,KFC Uerdingen 05,2,3
1997,29,1. FSV Mainz 05,SC Freiburg,0,1
1997,29,FC St. Pauli,VfB Leipzig,1,0
1997,29,Fortuna Köln,Energie Cottbus,2,0
1997,29,FC Gütersloh,SG Wattenscheid 09,0,0
1997,29,Fortuna Düsseldorf,Stuttgarter Kickers,0,1
1997,29,SpVgg Greuther Fürth,FC Carl Zeiss Jena,3,0
1997,29,SpVgg Unterhaching,Eintracht Frankfurt,1,2
1997,29,FSV Zwickau,1. FC Nürnberg,2,3
1997,30,FC Carl Zeiss Jena,FC St. Pauli,1,1
1997,30,Stuttgarter Kickers,SG Wattenscheid 09,2,0
1997,30,SC Freiburg,FSV Zwickau,1,3
1997,30,Energie Cottbus,Fortuna Düsseldorf,2,1
1997,30,VfB Leipzig,1. FSV Mainz 05,1,3
1997,30,1. FC Nürnberg,Fortuna Köln,1,1
1997,30,KFC Uerdingen 05,SpVgg Unterhaching,2,2
1997,30,Eintracht Frankfurt,SpVgg Greuther Fürth,1,1
1997,30,SV Meppen,FC Gütersloh,0,2
1997,31,FSV Zwickau,VfB Leipzig,2,0
1997,31,Fortuna Düsseldorf,1. FC Nürnberg,2,1
1997,31,1. FSV Mainz 05,FC Carl Zeiss Jena,5,0
1997,31,SpVgg Greuther Fürth,KFC Uerdingen 05,3,1
1997,31,Fortuna Köln,SC Freiburg,0,2
1997,31,SG Wattenscheid 09,Energie Cottbus,0,2
1997,31,SpVgg Unterhaching,SV Meppen,1,0
1997,31,FC Gütersloh,Stuttgarter Kickers,1,1
1997,31,FC St. Pauli,Eintracht Frankfurt,2,0
1997,32,FC Carl Zeiss Jena,FSV Zwickau,2,3
1997,32,KFC Uerdingen 05,FC St. Pauli,0,2
1997,32,VfB Leipzig,Fortuna Köln,1,4
1997,32,1. FC Nürnberg,SG Wattenscheid 09,2,2
1997,32,SV Meppen,SpVgg Greuther Fürth,2,1
1997,32,SC Freiburg,Fortuna Düsseldorf,2,0
1997,32,FC Gütersloh,SpVgg Unterhaching,0,0
1997,32,Stuttgarter Kickers,Energie Cottbus,2,1
1997,32,Eintracht Frankfurt,1. FSV Mainz 05,2,2
1997,33,1. FSV Mainz 05,KFC Uerdingen 05,2,1
1997,33,SG Wattenscheid 09,SC Freiburg,1,4
1997,33,Fortuna Düsseldorf,VfB Leipzig,2,0
1997,33,Energie Cottbus,FC Gütersloh,2,2
1997,33,FC St. Pauli,SV Meppen,3,1
1997,33,SpVgg Greuther Fürth,SpVgg Unterhaching,0,0
1997,33,Stuttgarter Kickers,1. FC Nürnberg,1,1
1997,33,Fortuna Köln,FC Carl Zeiss Jena,0,3
1997,33,FSV Zwickau,Eintracht Frankfurt,1,1
1997,34,FC Carl Zeiss Jena,Fortuna Düsseldorf,3,4
1997,34,SpVgg Unterhaching,FC St. Pauli,1,4
1997,34,SV Meppen,1. FSV Mainz 05,0,3
1997,34,Eintracht Frankfurt,Fortuna Köln,4,2
1997,34,VfB Leipzig,SG Wattenscheid 09,0,0
1997,34,SC Freiburg,Stuttgarter Kickers,2,1
1997,34,FC Gütersloh,SpVgg Greuther Fürth,1,1
1997,34,1. FC Nürnberg,Energie Cottbus,3,3
1997,34,KFC Uerdingen 05,FSV Zwickau,2,2
